Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.3327  1.3337    -6.9336 -2.3850
      1  -3.8971  1.4181    -7.8322 -3.0514
      2  -3.4224  1.1117    -6.3311 -2.8724
      3  -3.3609  0.9177    -5.0161 -3.1327
      4  -4.1179  1.5924    -8.2687 -3.0856
      5  -3.6882  1.1613    -6.8439 -3.1166
      6  -3.7466  1.0831    -6.5512 -3.1860
      7  -4.5408  1.5872    -8.4538 -3.1543
      8  -4.3230  1.3774    -7.9477 -3.2221
      9  -4.0212  1.0823    -6.6847 -3.2352
     10  -3.8414  0.8717    -5.2423 -3.2362
     11  -3.7148  0.7107    -4.5119 -3.2269
     12  -3.6215  0.5894    -4.2270 -3.2121
     13  -3.5277  0.5627    -4.1149 -3.1608
     14  -3.4579  0.4948    -3.9463 -3.1414
     15  -3.4695  0.3945    -3.9413 -3.2076
     16  -3.4515  0.3128    -3.9274 -3.2115
     17  -3.4068  0.2788    -3.8748 -3.1866
     18  -3.4259  0.2272    -3.8802 -3.2561
     19  -3.3987  0.1976    -3.7913 -3.2329
     20  -3.4076  0.1616    -3.7928 -3.2848
     21  -3.3454  0.2567    -3.7005 -3.1576
     22  -3.3640  0.2136    -3.7117 -3.1808
     23  -3.3505  0.1866    -3.6780 -3.1769
     24  -3.2800  0.2325    -3.6687 -3.1434
     25  -3.2232  0.2344    -3.6539 -3.1331
     26  -3.1862  0.2130    -3.6337 -3.1009
     27  -3.1646  0.1857    -3.6105 -3.0892
     28  -3.1736  0.1594    -3.6139 -3.1362
     29  -3.2109  0.1723    -3.6423 -3.1422
     30  -3.2672  0.1865    -3.6603 -3.1503
     31  -3.3152  0.1781    -3.6674 -3.1647
     32  -3.2531  0.2009    -3.6575 -3.1472
     33  -3.2123  0.1896    -3.6427 -3.1420
     34  -3.1862  0.1677    -3.6237 -3.1402
     35  -3.1831  0.1486    -3.6200 -3.1408
     36  -3.1570  0.1296    -3.5719 -3.1385
     37  -3.1478  0.1123    -3.5294 -3.1385
     38  -3.1470  0.1035    -3.5218 -3.1391
     39  -3.1376  0.0893    -3.4177 -3.1387
     40  -3.1410  0.0802    -3.4264 -3.1412
     41  -3.1406  0.0765    -3.4141 -3.1414

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0907  0.0629     0.0001  0.1884
      1   0.0829  0.0640     0.0001  0.1869
      2   0.0908  0.0641     0.0000  0.1888
      3   0.1037  0.0614     0.0001  0.1908
      4   0.0359  0.0383     0.0000  0.1103
      5   0.0446  0.0390     0.0000  0.1181
      6   0.0466  0.0401     0.0000  0.1230
      7   0.0119  0.0127     0.0000  0.0337
      8   0.0139  0.0128     0.0000  0.0355
      9   0.0166  0.0131     0.0000  0.0385
     10   0.0190  0.0133     0.0001  0.0406
     11   0.0212  0.0135     0.0002  0.0433
     12   0.0233  0.0139     0.0011  0.0461
     13   0.0243  0.0145     0.0013  0.0480
     14   0.0260  0.0152     0.0020  0.0514
     15   0.0280  0.0152     0.0035  0.0532
     16   0.0287  0.0150     0.0048  0.0536
     17   0.0304  0.0158     0.0056  0.0566
     18   0.0324  0.0159     0.0076  0.0588
     19   0.0343  0.0165     0.0082  0.0615
     20   0.0357  0.0164     0.0094  0.0624
     21   0.0259  0.0118     0.0055  0.0443
     22   0.0272  0.0118     0.0073  0.0457
     23   0.0284  0.0119     0.0079  0.0468
     24   0.0247  0.0105     0.0061  0.0403
     25   0.0244  0.0106     0.0053  0.0403
     26   0.0252  0.0110     0.0058  0.0417
     27   0.0264  0.0113     0.0070  0.0437
     28   0.0274  0.0112     0.0078  0.0447
     29   0.0264  0.0105     0.0077  0.0416
     30   0.0250  0.0096     0.0075  0.0393
     31   0.0252  0.0096     0.0076  0.0394
     32   0.0232  0.0090     0.0070  0.0360
     33   0.0236  0.0092     0.0070  0.0369
     34   0.0244  0.0094     0.0073  0.0383
     35   0.0248  0.0093     0.0077  0.0386
     36   0.0255  0.0096     0.0078  0.0397
     37   0.0264  0.0097     0.0082  0.0404
     38   0.0267  0.0096     0.0085  0.0405
     39   0.0276  0.0098     0.0090  0.0413
     40   0.0282  0.0096     0.0097  0.0418
     41   0.0284  0.0096     0.0100  0.0420

