trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1254 700.00  0.00 800.00 26.00  0
  1  661 370.00  0.00 800.00 52.00  0
  2  766 430.00  0.00 800.00 17.20  0
  3  765 430.00  0.00 800.00 12.90  1
  4  658 370.00  0.00 800.00 17.20  1
  5  695 390.00  0.00 800.00 21.50  0
  6  695 390.00  0.00 800.00 26.00  0
  7  658 370.00  0.00 800.00 17.20  1
  8  695 390.00  0.00 800.00 17.20  0
  9  747 420.00  0.00 800.00 12.90  1
 10  658 370.00  0.00 800.00 17.20  1
 11  624 350.00  0.00 800.00 26.00  0
 12  765 430.00  0.00 800.00 12.90  0
 13  729 410.00  0.00 800.00 12.90  1
 14  640 360.00  0.00 800.00 17.20  0
 15  729 400.00  0.00 800.00 10.80  1
 16  729 430.00  0.00 800.00 17.20  0
 17  640 360.00  0.00 800.00 17.20  0
 18  658 370.00  0.00 800.00 17.20  0
 19  694 390.00  0.00 800.00 17.20  1
 20  548 310.00  0.00 800.00 10.80  1
 21  658 370.00  0.00 800.00 17.20  1
 22  729 410.00  0.00 800.00 12.90  1
 23  622 350.00  0.00 800.00 17.20  1
 24  604 340.00  0.00 800.00 17.20  1
 25  693 390.00  0.00 800.00 12.90  0
 26  966 540.00  0.00 800.00 26.00  0
 27  622 350.00  0.00 800.00 17.20  1
 28  604 340.00  0.00 800.00 17.20  1
 29  604 330.00  0.00 800.00 12.90  1
 30  622 350.00  0.00 800.00 17.20  1
 31  586 330.00  0.00 800.00 17.20  1
 32  803 450.00  0.00 800.00 21.50  1
 33  893 500.00  0.00 800.00 21.50  0
 34  857 480.00  0.00 800.00 21.50  0
 35  857 480.00  0.00 800.00 17.20  0
 36  839 470.00  0.00 800.00 21.50  0
 37  639 360.00  0.00 800.00 12.90  1
 38  821 460.00  0.00 800.00 21.50  0
 39  550 310.00  0.00 800.00 17.20  1
 40  803 450.00  0.00 800.00 21.50  0
 41  657 370.00  0.00 800.00 12.90  1
