Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7566  2.0723    -9.1275 -2.6619
      1  -4.0156  1.1224    -5.7978 -2.4845
      2  -4.9604  0.6643    -5.8871 -4.2649
      3  -4.5188  0.4854    -5.1021 -4.1320
      4  -4.2451  0.4993    -4.7587 -3.8533
      5  -4.2890  0.3654    -4.7487 -4.2377
      6  -4.2638  0.2719    -4.6870 -4.2388
      7  -4.2547  0.2119    -4.6619 -4.2396
      8  -4.2492  0.1719    -4.6387 -4.2403
      9  -4.2471  0.1473    -4.6276 -4.2408
     10  -4.2458  0.1314    -4.6166 -4.2412
     11  -4.2453  0.1218    -4.6099 -4.2415
     12  -4.2494  0.1012    -4.6107 -4.2436
     13  -4.2486  0.0968    -4.6028 -4.2437
     14  -4.2506  0.0890    -4.6035 -4.2451
     15  -4.2516  0.0857    -4.6039 -4.2458
     16  -4.2526  0.0832    -4.6045 -4.2467
     17  -4.2530  0.0822    -4.6047 -4.2471
     18  -4.2534  0.0814    -4.6049 -4.2474
     19  -4.2522  0.0796    -4.5944 -4.2474
     20  -4.2518  0.0788    -4.5901 -4.2474
     21  -4.2509  0.0774    -4.5803 -4.2474
     22  -4.2511  0.0770    -4.5805 -4.2475
     23  -4.2498  0.0748    -4.5644 -4.2475
     24  -4.2503  0.0740    -4.5650 -4.2479
     25  -4.2499  0.0733    -4.5594 -4.2479
     26  -4.2497  0.0730    -4.5573 -4.2479
     27  -4.2487  0.0712    -4.5418 -4.2479
     28  -4.2490  0.0708    -4.5421 -4.2481
     29  -4.2485  0.0698    -4.5335 -4.2481
     30  -4.2486  0.0696    -4.5337 -4.2482
     31  -4.2481  0.0688    -4.5253 -4.2482
     32  -4.2473  0.0673    -4.5129 -4.2481
     33  -4.2474  0.0672    -4.5129 -4.2482
     34  -4.2473  0.0669    -4.5128 -4.2482
     35  -4.2476  0.0664    -4.5128 -4.2485
     36  -4.2475  0.0662    -4.5127 -4.2485
     37  -4.2479  0.0655    -4.5128 -4.2489
     38  -4.2480  0.0653    -4.5128 -4.2490
     39  -4.2481  0.0650    -4.5128 -4.2491
     40  -4.2483  0.0648    -4.5128 -4.2492
     41  -4.2482  0.0647    -4.5128 -4.2492

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0588     0.0067  0.1898
      2   0.1010  0.0591     0.0057  0.1897
      3   0.1020  0.0590     0.0061  0.1900
      4   0.0959  0.0603     0.0035  0.1889
      5   0.1073  0.0574     0.0094  0.1907
      6   0.1120  0.0551     0.0162  0.1912
      7   0.1140  0.0538     0.0208  0.1913
      8   0.1159  0.0527     0.0245  0.1915
      9   0.1169  0.0521     0.0269  0.1916
     10   0.1178  0.0515     0.0289  0.1917
     11   0.1185  0.0510     0.0303  0.1918
     12   0.1194  0.0504     0.0327  0.1918
     13   0.1200  0.0500     0.0340  0.1919
     14   0.1206  0.0495     0.0355  0.1919
     15   0.1210  0.0493     0.0364  0.1920
     16   0.1215  0.0489     0.0375  0.1920
     17   0.1218  0.0487     0.0381  0.1920
     18   0.1220  0.0486     0.0387  0.1921
     19   0.1226  0.0483     0.0397  0.1921
     20   0.1228  0.0481     0.0403  0.1921
     21   0.1233  0.0479     0.0412  0.1922
     22   0.1234  0.0478     0.0415  0.1922
     23   0.1240  0.0475     0.0424  0.1923
     24   0.1243  0.0473     0.0430  0.1923
     25   0.1246  0.0471     0.0435  0.1923
     26   0.1247  0.0471     0.0437  0.1923
     27   0.1252  0.0468     0.0444  0.1924
     28   0.1253  0.0467     0.0448  0.1924
     29   0.1256  0.0465     0.0453  0.1924
     30   0.1257  0.0465     0.0455  0.1924
     31   0.1259  0.0463     0.0460  0.1924
     32   0.1263  0.0461     0.0466  0.1925
     33   0.1264  0.0461     0.0468  0.1925
     34   0.1265  0.0460     0.0470  0.1925
     35   0.1267  0.0459     0.0475  0.1925
     36   0.1267  0.0459     0.0476  0.1925
     37   0.1270  0.0457     0.0482  0.1926
     38   0.1271  0.0456     0.0484  0.1926
     39   0.1272  0.0456     0.0486  0.1926
     40   0.1273  0.0455     0.0488  0.1926
     41   0.1273  0.0455     0.0489  0.1926

