Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7581  2.0718    -9.1277 -2.6630
      1  -7.5085  1.1085    -6.0408 -6.0062
      2  -6.5920  0.6709    -7.6057 -5.9158
      3  -6.1531  0.4916    -6.8190 -5.7627
      4  -5.9842  0.4282    -6.4587 -5.6700
      5  -6.1606  0.3373    -6.6116 -5.9977
      6  -6.1398  0.2671    -6.4411 -6.0057
      7  -6.1687  0.1776    -6.4413 -6.1776
      8  -6.1716  0.1333    -6.4409 -6.1787
      9  -6.1657  0.0988    -6.4352 -6.1788
     10  -5.8275  0.9827    -7.5403 -4.0114
     11  -5.8411  0.7951    -6.8694 -4.6818
     12  -5.8485  0.6580    -6.6789 -4.9982
     13  -5.9211  0.5230    -6.6523 -5.3859
     14  -5.9699  0.4297    -6.6409 -5.6192
     15  -6.0084  0.3651    -6.6399 -5.6855
     16  -5.9749  0.3085    -6.4952 -5.6823
     17  -6.0064  0.2692    -6.5082 -5.7591
     18  -5.9405  0.2484    -6.4239 -5.7061
     19  -6.0283  0.2849    -6.5278 -5.8044
     20  -6.1405  0.4481    -6.8207 -5.8103
     21  -6.1226  0.3703    -6.7067 -5.8376
     22  -6.1052  0.3141    -6.6668 -5.8488
     23  -6.1299  0.2751    -6.6707 -5.9098
     24  -6.1120  0.2424    -6.6294 -5.9087
     25  -6.1188  0.2203    -6.6275 -5.9173
     26  -6.1415  0.2023    -6.6383 -5.9371
     27  -6.1265  0.1859    -6.5958 -5.9339
     28  -6.1135  0.1742    -6.5409 -5.9309
     29  -6.0388  0.1990    -6.4433 -5.8976
     30  -6.0258  0.1887    -6.4353 -5.8964
     31  -6.0665  0.1791    -6.4425 -5.9123
     32  -6.0903  0.1671    -6.4454 -5.9256
     33  -6.1131  0.1554    -6.4596 -5.9409
     34  -6.1173  0.1498    -6.4581 -5.9458
     35  -6.1201  0.1460    -6.4558 -5.9492
     36  -6.1228  0.1428    -6.4539 -5.9527
     37  -6.1416  0.1325    -6.4895 -5.9757
     38  -6.1431  0.1302    -6.4873 -5.9792
     39  -6.0950  0.1511    -6.4426 -5.9356
     40  -6.1225  0.1413    -6.4468 -5.9538
     41  -6.1758  0.1471    -6.6257 -6.0124

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1028  0.0582     0.0084  0.1900
      1   0.1029  0.0582     0.0085  0.1900
      2   0.1015  0.0587     0.0070  0.1898
      3   0.1017  0.0586     0.0068  0.1898
      4   0.1040  0.0581     0.0081  0.1902
      5   0.1071  0.0573     0.0105  0.1907
      6   0.1147  0.0549     0.0172  0.1917
      7   0.1226  0.0514     0.0281  0.1926
      8   0.1234  0.0507     0.0305  0.1927
      9   0.1286  0.0483     0.0386  0.1932
     10   0.0138  0.0113     0.0000  0.0320
     11   0.0152  0.0110     0.0000  0.0327
     12   0.0160  0.0107     0.0001  0.0331
     13   0.0177  0.0108     0.0005  0.0344
     14   0.0192  0.0109     0.0011  0.0362
     15   0.0206  0.0110     0.0017  0.0381
     16   0.0220  0.0111     0.0026  0.0394
     17   0.0233  0.0113     0.0035  0.0407
     18   0.0238  0.0113     0.0039  0.0410
     19   0.0210  0.0101     0.0026  0.0362
     20   0.0143  0.0074     0.0006  0.0251
     21   0.0151  0.0074     0.0010  0.0257
     22   0.0159  0.0073     0.0014  0.0263
     23   0.0167  0.0074     0.0018  0.0269
     24   0.0175  0.0074     0.0023  0.0273
     25   0.0179  0.0073     0.0028  0.0275
     26   0.0186  0.0074     0.0034  0.0287
     27   0.0193  0.0074     0.0044  0.0297
     28   0.0200  0.0075     0.0057  0.0306
     29   0.0172  0.0063     0.0032  0.0258
     30   0.0177  0.0063     0.0039  0.0262
     31   0.0181  0.0064     0.0044  0.0265
     32   0.0187  0.0065     0.0054  0.0270
     33   0.0193  0.0066     0.0066  0.0274
     34   0.0196  0.0065     0.0071  0.0275
     35   0.0199  0.0065     0.0073  0.0276
     36   0.0201  0.0064     0.0074  0.0278
     37   0.0206  0.0065     0.0076  0.0291
     38   0.0208  0.0065     0.0077  0.0293
     39   0.0187  0.0057     0.0072  0.0262
     40   0.0189  0.0058     0.0073  0.0264
     41   0.0165  0.0051     0.0043  0.0224

