Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.4945  1.9769    -8.3735 -2.3273
      1  -2.9570  1.5624    -7.4278 -2.3221
      2  -2.6922  1.2661    -6.1451 -2.3189
      3  -2.5164  0.9625    -3.5446 -2.3176
      4  -2.4136  0.6989    -2.5771 -2.3170
      5  -2.3604  0.5104    -2.5706 -2.3167
      6  -2.3317  0.3630    -2.5679 -2.3165
      7  -2.3177  0.2626    -2.5664 -2.3165
      8  -2.3104  0.1899    -2.5657 -2.3164
      9  -2.3601  0.5128    -2.5697 -2.3166
     10  -2.3331  0.3744    -2.5675 -2.3165
     11  -2.3191  0.2754    -2.5664 -2.3165
     12  -2.3114  0.2021    -2.5658 -2.3164
     13  -2.3509  0.4699    -2.5689 -2.3166
     14  -2.3279  0.3407    -2.5671 -2.3165
     15  -2.3159  0.2471    -2.5661 -2.3165
     16  -2.3097  0.1797    -2.5657 -2.3164
     17  -2.3064  0.1317    -2.5654 -2.3164
     18  -2.3046  0.0959    -2.5652 -2.3164
     19  -2.3037  0.0701    -2.5652 -2.3164
     20  -2.3032  0.0521    -2.5651 -2.3164
     21  -2.3029  0.0380    -2.5651 -2.3164
     22  -2.3043  0.0873    -2.5652 -2.3164
     23  -2.3035  0.0636    -2.5652 -2.3164
     24  -2.3074  0.1474    -2.5655 -2.3164
     25  -2.3052  0.1076    -2.5653 -2.3164
     26  -2.3134  0.2197    -2.5660 -2.3164
     27  -2.3083  0.1599    -2.5656 -2.3164
     28  -2.3056  0.1164    -2.5653 -2.3164
     29  -2.3080  0.1552    -2.5655 -2.3164
     30  -2.3054  0.1127    -2.5653 -2.3164
     31  -2.3041  0.0820    -2.5652 -2.3164
     32  -2.3034  0.0598    -2.5652 -2.3164
     33  -2.3073  0.1434    -2.5655 -2.3164
     34  -2.3051  0.1043    -2.5653 -2.3164
     35  -2.3039  0.0753    -2.5652 -2.3164
     36  -2.3033  0.0546    -2.5651 -2.3164
     37  -2.3067  0.1333    -2.5654 -2.3164
     38  -2.3047  0.0963    -2.5653 -2.3164
     39  -2.3037  0.0701    -2.5652 -2.3164
     40  -2.3032  0.0513    -2.5651 -2.3164
     41  -2.3062  0.1241    -2.5654 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0660  0.0665     0.0000  0.1838
      1   0.0845  0.0653     0.0000  0.1876
      2   0.1002  0.0624     0.0000  0.1901
      3   0.1107  0.0579     0.0001  0.1913
      4   0.1160  0.0543     0.0168  0.1917
      5   0.1216  0.0512     0.0300  0.1923
      6   0.1240  0.0493     0.0367  0.1925
      7   0.1277  0.0473     0.0430  0.1929
      8   0.1312  0.0456     0.0486  0.1933
      9   0.0860  0.0422     0.0222  0.1626
     10   0.0896  0.0413     0.0277  0.1646
     11   0.0930  0.0407     0.0314  0.1667
     12   0.0962  0.0402     0.0351  0.1688
     13   0.0648  0.0293     0.0197  0.1145
     14   0.0669  0.0287     0.0230  0.1159
     15   0.0688  0.0283     0.0257  0.1172
     16   0.0708  0.0281     0.0282  0.1191
     17   0.0726  0.0280     0.0300  0.1208
     18   0.0743  0.0278     0.0318  0.1223
     19   0.0761  0.0278     0.0339  0.1239
     20   0.0779  0.0278     0.0355  0.1259
     21   0.0796  0.0278     0.0370  0.1276
     22   0.0626  0.0211     0.0285  0.0968
     23   0.0639  0.0210     0.0297  0.0982
     24   0.0511  0.0169     0.0223  0.0776
     25   0.0521  0.0167     0.0234  0.0786
     26   0.0432  0.0144     0.0175  0.0652
     27   0.0441  0.0142     0.0190  0.0659
     28   0.0450  0.0140     0.0206  0.0665
     29   0.0419  0.0133     0.0179  0.0616
     30   0.0427  0.0131     0.0191  0.0620
     31   0.0435  0.0130     0.0206  0.0627
     32   0.0442  0.0129     0.0213  0.0635
     33   0.0365  0.0112     0.0155  0.0529
     34   0.0371  0.0110     0.0162  0.0533
     35   0.0377  0.0109     0.0169  0.0536
     36   0.0382  0.0108     0.0176  0.0540
     37   0.0318  0.0095     0.0141  0.0453
     38   0.0323  0.0094     0.0145  0.0457
     39   0.0328  0.0093     0.0149  0.0461
     40   0.0333  0.0092     0.0153  0.0464
     41   0.0280  0.0082     0.0113  0.0393

