Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7565  2.0723    -9.1275 -2.6618
      1  -7.5055  1.1132    -6.0440 -6.0012
      2  -8.3201  0.7192    -3.2557 -7.5668
      3  -8.6932  0.5712    -1.9445 -8.1535
      4  -8.8855  0.4865    -1.2813 -8.4851
      5  -8.6858  0.5420    -3.5759 -8.3358
      6  -8.4415  0.7177    -6.9909 -7.8854
      7  -8.5197  0.5670    -6.9033 -8.1769
      8  -8.6367  0.5901    -4.2257 -8.3380
      9  -8.6196  0.4912    -6.7217 -8.3834
     10  -8.6687  0.4022    -6.4465 -8.4305
     11  -8.6869  0.3288    -6.8761 -8.4593
     12  -8.6516  0.2770    -9.1735 -8.4493
     13  -8.5516  0.3592    -9.1221 -8.3942
     14  -8.5658  0.2942    -9.1053 -8.4035
     15  -8.5727  0.2478    -9.0892 -8.4088
     16  -8.5756  0.2182    -9.0759 -8.4117
     17  -8.5775  0.1998    -9.0618 -8.4142
     18  -8.5845  0.1873    -9.0514 -8.4183
     19  -8.5904  0.1781    -9.0411 -8.4221
     20  -8.5905  0.1727    -9.0295 -8.4230
     21  -8.5905  0.1690    -9.0186 -8.4237
     22  -8.5955  0.1642    -9.0098 -8.4269
     23  -8.5954  0.1620    -9.0002 -8.4274
     24  -8.5950  0.1610    -8.9949 -8.4275
     25  -8.5947  0.1601    -8.9899 -8.4276
     26  -8.5944  0.1594    -8.9851 -8.4276
     27  -8.5989  0.1559    -8.9783 -8.4308
     28  -8.5987  0.1551    -8.9725 -8.4309
     29  -8.5984  0.1546    -8.9685 -8.4309
     30  -8.5993  0.1528    -8.9598 -8.4319
     31  -8.6002  0.1512    -8.9513 -8.4329
     32  -8.6001  0.1506    -8.9465 -8.4330
     33  -8.5999  0.1500    -8.9417 -8.4331
     34  -8.6008  0.1486    -8.9340 -8.4340
     35  -8.6006  0.1481    -8.9337 -8.4341
     36  -8.6007  0.1473    -8.9334 -8.4344
     37  -8.6005  0.1471    -8.9332 -8.4344
     38  -8.6006  0.1464    -8.9329 -8.4346
     39  -8.6044  0.1436    -8.9327 -8.4379
     40  -8.6052  0.1424    -8.9323 -8.4388
     41  -8.6087  0.1397    -8.9321 -8.4422

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0068  0.1898
      1   0.1019  0.0587     0.0070  0.1899
      2   0.1032  0.0581     0.0085  0.1900
      3   0.1059  0.0571     0.0110  0.1903
      4   0.1110  0.0558     0.0147  0.1911
      5   0.0994  0.0569     0.0092  0.1885
      6   0.0726  0.0528     0.0021  0.1722
      7   0.0807  0.0523     0.0066  0.1758
      8   0.0748  0.0505     0.0058  0.1712
      9   0.0834  0.0513     0.0092  0.1765
     10   0.0910  0.0513     0.0140  0.1804
     11   0.0975  0.0505     0.0188  0.1829
     12   0.1060  0.0501     0.0235  0.1860
     13   0.0877  0.0467     0.0153  0.1701
     14   0.0929  0.0458     0.0205  0.1725
     15   0.0963  0.0448     0.0248  0.1739
     16   0.0984  0.0440     0.0285  0.1747
     17   0.1009  0.0432     0.0317  0.1757
     18   0.1048  0.0429     0.0355  0.1779
     19   0.1084  0.0424     0.0388  0.1797
     20   0.1100  0.0419     0.0415  0.1803
     21   0.1115  0.0413     0.0435  0.1808
     22   0.1143  0.0410     0.0463  0.1822
     23   0.1155  0.0405     0.0484  0.1826
     24   0.1159  0.0403     0.0491  0.1827
     25   0.1163  0.0401     0.0499  0.1828
     26   0.1167  0.0399     0.0506  0.1829
     27   0.1190  0.0396     0.0529  0.1839
     28   0.1195  0.0393     0.0539  0.1841
     29   0.1198  0.0392     0.0546  0.1841
     30   0.1211  0.0388     0.0562  0.1846
     31   0.1224  0.0385     0.0576  0.1850
     32   0.1228  0.0383     0.0583  0.1851
     33   0.1231  0.0382     0.0590  0.1852
     34   0.1243  0.0379     0.0605  0.1856
     35   0.1246  0.0377     0.0611  0.1857
     36   0.1251  0.0375     0.0622  0.1858
     37   0.1253  0.0374     0.0625  0.1858
     38   0.1259  0.0372     0.0632  0.1860
     39   0.1275  0.0370     0.0647  0.1867
     40   0.1284  0.0368     0.0658  0.1870
     41   0.1298  0.0365     0.0674  0.1876

