Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.1520  1.2152    -6.0608 -2.4972
      1  -3.2361  0.8245    -4.2384 -2.4020
      2  -2.8164  0.6851    -3.4995 -2.3590
      3  -2.5548  0.6553    -3.0646 -2.3314
      4  -2.4268  0.6460    -2.8174 -2.3185
      5  -2.7927  1.1399    -5.5161 -2.3392
      6  -2.8232  1.0545    -4.9696 -2.3833
      7  -2.7655  0.8679    -3.6263 -2.4639
      8  -2.6693  0.6632    -3.0474 -2.4594
      9  -2.6326  0.4992    -2.9515 -2.5282
     10  -2.6011  0.4072    -2.8488 -2.4988
     11  -2.5870  0.3002    -2.8470 -2.5369
     12  -2.5719  0.5944    -2.8533 -2.3460
     13  -2.5518  0.4600    -2.8494 -2.3522
     14  -2.5896  0.4001    -2.8510 -2.4231
     15  -2.5945  0.3179    -2.8501 -2.5640
     16  -2.5921  0.2439    -2.8490 -2.5855
     17  -2.5858  0.3030    -2.8475 -2.5108
     18  -2.5705  0.3150    -2.8449 -2.4211
     19  -2.5312  0.5234    -2.8463 -2.3381
     20  -2.5790  0.4892    -2.8493 -2.3711
     21  -2.5743  0.3848    -2.8475 -2.3966
     22  -2.5807  0.3084    -2.8469 -2.4665
     23  -2.5614  0.3502    -2.8451 -2.3855
     24  -2.5766  0.2887    -2.8454 -2.4658
     25  -2.5595  0.2962    -2.8434 -2.3999
     26  -2.5419  0.2609    -2.8411 -2.3777
     27  -2.4925  0.3115    -2.8368 -2.3391
     28  -2.5424  0.2842    -2.8412 -2.3746
     29  -2.4854  0.3971    -2.8368 -2.3332
     30  -2.4447  0.3456    -2.8288 -2.3270
     31  -2.3905  0.3243    -2.8065 -2.3210
     32  -2.4803  0.4251    -2.8356 -2.3311
     33  -2.5310  0.4142    -2.8413 -2.3485
     34  -2.4833  0.5111    -2.8367 -2.3283
     35  -2.5473  0.5399    -2.8444 -2.3435
     36  -2.5617  0.4685    -2.8445 -2.3617
     37  -2.5664  0.3854    -2.8439 -2.3873
     38  -2.5572  0.2927    -2.8426 -2.3973
     39  -2.5289  0.3388    -2.8407 -2.3547
     40  -2.5530  0.2953    -2.8422 -2.3885
     41  -2.5227  0.3379    -2.8400 -2.3510

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1003  0.0597     0.0038  0.1897
      1   0.1004  0.0595     0.0042  0.1897
      2   0.1019  0.0589     0.0061  0.1899
      3   0.1029  0.0585     0.0070  0.1900
      4   0.1044  0.0576     0.0083  0.1901
      5   0.0494  0.0412     0.0001  0.1295
      6   0.0549  0.0447     0.0001  0.1417
      7   0.0632  0.0462     0.0001  0.1499
      8   0.0705  0.0454     0.0042  0.1545
      9   0.0748  0.0445     0.0090  0.1567
     10   0.0817  0.0449     0.0137  0.1631
     11   0.0837  0.0441     0.0171  0.1638
     12   0.0457  0.0266     0.0057  0.0916
     13   0.0484  0.0264     0.0086  0.0940
     14   0.0519  0.0277     0.0098  0.0997
     15   0.0557  0.0280     0.0125  0.1034
     16   0.0585  0.0279     0.0152  0.1061
     17   0.0515  0.0246     0.0129  0.0929
     18   0.0498  0.0237     0.0126  0.0895
     19   0.0361  0.0176     0.0070  0.0643
     20   0.0367  0.0177     0.0073  0.0650
     21   0.0387  0.0175     0.0089  0.0667
     22   0.0407  0.0176     0.0107  0.0684
     23   0.0381  0.0165     0.0097  0.0642
     24   0.0399  0.0166     0.0113  0.0663
     25   0.0392  0.0163     0.0112  0.0650
     26   0.0404  0.0164     0.0128  0.0665
     27   0.0370  0.0150     0.0108  0.0604
     28   0.0377  0.0151     0.0113  0.0611
     29   0.0325  0.0135     0.0084  0.0531
     30   0.0336  0.0136     0.0094  0.0543
     31   0.0345  0.0139     0.0099  0.0555
     32   0.0300  0.0124     0.0078  0.0481
     33   0.0302  0.0125     0.0078  0.0483
     34   0.0273  0.0116     0.0061  0.0444
     35   0.0265  0.0114     0.0049  0.0430
     36   0.0277  0.0115     0.0068  0.0445
     37   0.0290  0.0114     0.0078  0.0458
     38   0.0298  0.0112     0.0088  0.0462
     39   0.0282  0.0107     0.0081  0.0436
     40   0.0290  0.0107     0.0086  0.0447
     41   0.0276  0.0104     0.0080  0.0420

