Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7779  2.0626    -9.1299 -2.6911
      1  -3.8910  1.0444    -5.5276 -2.4863
      2  -3.0883  0.6898    -3.9604 -2.3950
      3  -3.4759  0.5409    -4.1427 -3.1354
      4  -3.2926  0.4533    -3.7232 -3.0292
      5  -3.4424  0.4270    -3.8664 -3.2424
      6  -3.4337  0.3279    -3.8386 -3.2920
      7  -3.4007  0.2386    -3.6765 -3.2815
      8  -3.9069  1.1519    -6.9952 -3.1529
      9  -3.7645  0.9039    -5.4109 -3.1691
     10  -3.6341  0.7173    -4.4626 -3.1678
     11  -3.5561  0.5669    -4.1516 -3.1683
     12  -3.6694  0.5796    -4.2308 -3.3180
     13  -3.7139  0.5116    -4.2345 -3.4345
     14  -3.7312  0.4304    -4.2276 -3.4812
     15  -3.9722  0.7456    -5.0184 -3.5188
     16  -4.4877  1.2215    -7.7684 -3.4840
     17  -4.3448  0.9923    -6.6027 -3.5653
     18  -4.2569  0.8078    -5.5903 -3.6149
     19  -4.2065  0.6750    -5.3172 -3.6432
     20  -4.1083  0.5622    -5.0254 -3.6174
     21  -4.0347  0.4772    -4.8217 -3.5935
     22  -4.2568  0.6260    -5.1978 -3.7079
     23  -4.2305  0.5336    -5.1073 -3.7142
     24  -4.1611  0.4695    -4.9758 -3.6997
     25  -4.1055  0.4184    -4.8436 -3.6879
     26  -4.0604  0.3799    -4.7580 -3.6577
     27  -4.0254  0.3491    -4.7091 -3.6287
     28  -4.0565  0.3252    -4.7231 -3.7012
     29  -4.0271  0.3043    -4.6705 -3.6936
     30  -4.0013  0.2879    -4.6052 -3.6871
     31  -4.0282  0.2717    -4.6244 -3.7162
     32  -3.9560  0.2701    -4.5051 -3.6719
     33  -3.9748  0.2569    -4.5085 -3.7009
     34  -4.0757  0.2951    -4.7085 -3.7317
     35  -4.0528  0.2810    -4.6691 -3.7232
     36  -4.0751  0.2687    -4.6823 -3.7512
     37  -4.1145  0.2617    -4.7127 -3.7985
     38  -4.2104  0.2925    -4.8037 -3.8760
     39  -4.2337  0.2815    -4.8352 -3.9493
     40  -4.2113  0.2688    -4.7803 -3.9252
     41  -4.1908  0.2581    -4.7606 -3.9045

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0585     0.0075  0.1899
      1   0.1029  0.0584     0.0075  0.1900
      2   0.1037  0.0579     0.0087  0.1901
      3   0.1019  0.0584     0.0078  0.1898
      4   0.1059  0.0575     0.0106  0.1905
      5   0.1068  0.0574     0.0104  0.1906
      6   0.1105  0.0555     0.0159  0.1910
      7   0.1184  0.0527     0.0247  0.1921
      8   0.0202  0.0169     0.0000  0.0492
      9   0.0218  0.0166     0.0001  0.0504
     10   0.0245  0.0168     0.0002  0.0531
     11   0.0268  0.0168     0.0014  0.0549
     12   0.0263  0.0166     0.0011  0.0542
     13   0.0285  0.0175     0.0018  0.0581
     14   0.0309  0.0181     0.0029  0.0613
     15   0.0169  0.0106     0.0001  0.0333
     16   0.0080  0.0058     0.0000  0.0153
     17   0.0088  0.0055     0.0000  0.0160
     18   0.0094  0.0052     0.0001  0.0164
     19   0.0097  0.0050     0.0003  0.0166
     20   0.0104  0.0052     0.0004  0.0177
     21   0.0111  0.0053     0.0006  0.0186
     22   0.0084  0.0037     0.0002  0.0129
     23   0.0086  0.0035     0.0004  0.0129
     24   0.0090  0.0037     0.0005  0.0132
     25   0.0094  0.0039     0.0005  0.0135
     26   0.0098  0.0040     0.0006  0.0137
     27   0.0102  0.0042     0.0007  0.0139
     28   0.0106  0.0043     0.0007  0.0149
     29   0.0110  0.0044     0.0008  0.0158
     30   0.0114  0.0044     0.0009  0.0166
     31   0.0118  0.0045     0.0010  0.0173
     32   0.0114  0.0044     0.0009  0.0163
     33   0.0118  0.0044     0.0010  0.0169
     34   0.0095  0.0036     0.0006  0.0132
     35   0.0098  0.0037     0.0007  0.0133
     36   0.0102  0.0038     0.0007  0.0134
     37   0.0104  0.0038     0.0007  0.0135
     38   0.0086  0.0030     0.0005  0.0125
     39   0.0089  0.0032     0.0006  0.0127
     40   0.0091  0.0033     0.0006  0.0129
     41   0.0094  0.0034     0.0006  0.0130

