Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3905  1.7238    -9.1924 -3.8504
      1  -4.9104  0.9424    -6.3793 -3.6881
      2  -5.6400  0.5922    -6.4459 -5.0837
      3  -5.3458  0.4521    -5.9501 -5.0080
      4  -5.1831  0.3819    -5.6177 -4.8966
      5  -5.0310  0.3778    -5.4793 -4.7572
      6  -4.7422  0.7095    -5.4421 -3.6124
      7  -4.3410  0.9799    -5.6159 -2.8638
      8  -4.5253  0.7613    -5.3917 -3.5583
      9  -4.2470  1.0922    -6.6950 -2.9103
     10  -4.1452  0.9031    -5.3306 -2.9361
     11  -4.2476  0.7420    -5.2243 -3.3638
     12  -4.3143  0.6118    -5.1687 -3.6918
     13  -4.3737  0.5170    -5.1600 -3.8763
     14  -4.2678  0.4704    -4.9805 -3.8033
     15  -4.1967  0.4175    -4.7889 -3.7698
     16  -4.2523  0.3588    -4.8263 -3.9627
     17  -4.3282  0.3315    -4.9106 -4.0221
     18  -4.2682  0.2998    -4.7746 -4.0000
     19  -4.2312  0.2652    -4.7412 -3.9912
     20  -4.2583  0.2312    -4.7476 -4.0294
     21  -4.2280  0.2070    -4.7107 -4.0176
     22  -4.2543  0.1840    -4.7229 -4.0656
     23  -4.2456  0.1678    -4.7068 -4.0638
     24  -4.2564  0.1543    -4.7112 -4.1013
     25  -4.2486  0.1444    -4.6949 -4.0975
     26  -4.2433  0.1377    -4.6807 -4.0952
     27  -4.1773  0.1621    -4.5475 -4.0030
     28  -4.2038  0.1462    -4.5882 -4.0293
     29  -4.2061  0.1410    -4.5877 -4.0341
     30  -4.2282  0.1272    -4.6220 -4.0805
     31  -4.2213  0.1209    -4.5720 -4.0747
     32  -4.2334  0.1107    -4.5930 -4.1269
     33  -4.2772  0.1318    -4.7190 -4.2397
     34  -4.2713  0.1256    -4.7089 -4.2394
     35  -4.2662  0.1204    -4.6985 -4.2391
     36  -4.2319  0.1189    -4.6121 -4.1045
     37  -4.2401  0.1115    -4.6244 -4.1541
     38  -4.2333  0.1052    -4.5715 -4.1423
     39  -4.2239  0.0998    -4.5102 -4.1187
     40  -4.1665  0.1679    -4.5123 -3.9934
     41  -4.1786  0.1565    -4.5163 -4.0047

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0590     0.0061  0.1897
      1   0.1007  0.0591     0.0058  0.1897
      2   0.1012  0.0592     0.0054  0.1898
      3   0.1028  0.0585     0.0074  0.1900
      4   0.1054  0.0579     0.0092  0.1905
      5   0.1034  0.0587     0.0078  0.1903
      6   0.0406  0.0349     0.0002  0.1081
      7   0.0171  0.0140     0.0001  0.0409
      8   0.0204  0.0149     0.0001  0.0458
      9   0.0113  0.0082     0.0000  0.0237
     10   0.0122  0.0079     0.0001  0.0242
     11   0.0136  0.0082     0.0001  0.0259
     12   0.0149  0.0083     0.0005  0.0270
     13   0.0160  0.0085     0.0009  0.0280
     14   0.0169  0.0088     0.0011  0.0300
     15   0.0180  0.0090     0.0015  0.0316
     16   0.0191  0.0092     0.0021  0.0328
     17   0.0194  0.0092     0.0023  0.0331
     18   0.0204  0.0094     0.0028  0.0341
     19   0.0214  0.0096     0.0036  0.0355
     20   0.0225  0.0097     0.0048  0.0372
     21   0.0235  0.0099     0.0061  0.0386
     22   0.0246  0.0100     0.0072  0.0398
     23   0.0253  0.0100     0.0077  0.0402
     24   0.0261  0.0100     0.0082  0.0408
     25   0.0268  0.0099     0.0086  0.0412
     26   0.0273  0.0099     0.0091  0.0415
     27   0.0230  0.0083     0.0076  0.0343
     28   0.0237  0.0083     0.0079  0.0350
     29   0.0240  0.0082     0.0081  0.0353
     30   0.0246  0.0083     0.0084  0.0364
     31   0.0252  0.0083     0.0088  0.0371
     32   0.0259  0.0084     0.0093  0.0380
     33   0.0222  0.0071     0.0079  0.0322
     34   0.0227  0.0071     0.0082  0.0325
     35   0.0230  0.0071     0.0084  0.0328
     36   0.0214  0.0066     0.0078  0.0303
     37   0.0219  0.0066     0.0081  0.0309
     38   0.0224  0.0066     0.0083  0.0315
     39   0.0229  0.0067     0.0086  0.0321
     40   0.0156  0.0049     0.0031  0.0205
     41   0.0160  0.0049     0.0039  0.0207

