trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1398 780.00  0.00 800.00 26.00  0
  1  716 400.00  0.00 800.00 104.00  0
  2  822 460.00  0.00 800.00 26.00  0
  3  676 380.00  0.00 800.00 17.20  1
  4  714 400.00  0.00 800.00 26.00  0
  5  766 430.00  0.00 800.00 17.20  1
  6  732 410.00  0.00 800.00 26.00  0
  7  677 380.00  0.00 800.00 21.50  0
  8  766 430.00  0.00 800.00 17.20  1
  9  748 420.00  0.00 800.00 17.20  1
 10  659 370.00  0.00 800.00 21.50  0
 11  677 380.00  0.00 800.00 21.50  0
 12 1419 790.00  0.00 800.00 156.00  0
 13  621 350.00  0.00 800.00 12.90  1
 14  713 400.00  0.00 800.00 21.50  0
 15  713 420.00  0.00 800.00 17.20  1
 16  713 380.00  0.00 800.00 26.00  0
 17  713 420.00  0.00 800.00 17.20  1
 18  695 390.00  0.00 800.00 21.50  0
 19  713 380.00  0.00 800.00 26.00  0
 20  731 410.00  0.00 800.00 21.50  0
 21  749 420.00  0.00 800.00 21.50  0
 22  731 400.00  0.00 800.00 26.00  0
 23  586 330.00  0.00 800.00 17.20  1
 24  731 430.00  0.00 800.00 17.20  1
 25  713 400.00  0.00 800.00 21.50  0
 26  731 400.00  0.00 800.00 17.20  1
 27  713 410.00  0.00 800.00 17.20  1
 28  784 440.00  0.00 800.00 17.20  0
 29  802 450.00  0.00 800.00 17.20  0
 30  731 410.00  0.00 800.00 21.50  0
 31  820 460.00  0.00 800.00 17.20  1
 32  802 450.00  0.00 800.00 17.20  1
 33  695 390.00  0.00 800.00 21.50  0
 34  713 400.00  0.00 800.00 21.50  0
 35  749 420.00  0.00 800.00 21.50  0
 36  532 300.00  0.00 800.00 17.20  1
 37  767 430.00  0.00 800.00 21.50  0
 38  749 420.00  0.00 800.00 21.50  0
 39  749 440.00  0.00 800.00 17.20  1
 40  713 400.00  0.00 800.00 21.50  0
 41  749 410.00  0.00 800.00 26.00  0
