trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  338 190.00  0.00 800.00 104.00  1
  1  737 410.00  0.00 800.00 520.00  0
  2  663 370.00  0.00 800.00 156.00  0
  3  769 430.00  0.00 800.00 52.00  1
  4  626 350.00  0.00 800.00 104.00  1
  5  716 400.00  0.00 800.00 104.00  0
  6  608 340.00  0.00 800.00 104.00  1
  7  734 410.00  0.00 800.00 104.00  0
  8  608 330.00  0.00 800.00 156.00  0
  9  608 360.00  0.00 800.00 156.00  0
 10  608 350.00  0.00 800.00 52.00  1
 11  859 480.00  0.00 800.00 52.00  1
 12  626 350.00  0.00 800.00 104.00  0
 13  608 340.00  0.00 800.00 104.00  1
 14  608 330.00  0.00 800.00 52.00  1
 15  608 340.00  0.00 800.00 156.00  0
 16  608 350.00  0.00 800.00 156.00  0
 17  608 320.00  0.00 800.00 156.00  0
 18  608 340.00  0.00 800.00 52.00  1
 19  608 330.00  0.00 800.00 156.00  0
 20  608 340.00  0.00 800.00 156.00  0
 21  608 340.00  0.00 800.00 52.00  1
 22  859 480.00  0.00 800.00 52.00  1
 23  626 350.00  0.00 800.00 104.00  1
 24  626 350.00  0.00 800.00 156.00  0
 25  626 360.00  0.00 800.00 52.00  1
 26  626 330.00  0.00 800.00 52.00  1
 27  626 350.00  0.00 800.00 156.00  0
 28  626 360.00  0.00 800.00 156.00  0
 29  626 370.00  0.00 800.00 52.00  1
 30  626 370.00  0.00 800.00 52.00  1
 31 1162 650.00  0.00 800.00 17.20  1
 32  626 340.00  0.00 800.00 156.00  0
 33  626 360.00  0.00 800.00 156.00  0
 34 1199 670.00  0.00 800.00 21.50  1
 35  859 480.00  0.00 800.00 52.00  1
 36 1284 720.00  0.00 800.00  6.44  1
 37 1284 710.00  0.00 800.00  8.60  1
 38 1409 790.00  0.00 800.00  4.30  1
 39 1144 640.00  0.00 800.00 17.20  1
 40 1352 760.00  0.00 800.00  1.00  1
 41  967 540.00  0.00 800.00 52.00  1
