trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  850 480.00  0.00 800.00  3.00  1
  1  790 440.00  0.00 800.00 260.00  1
  2 1097 610.00  0.00 800.00 520.00  1
  3 1259 700.00  0.00 800.00 520.00  0
  4 1169 650.00  0.00 800.00 520.00  0
  5 1169 650.00  0.00 800.00 260.00  0
  6  917 510.00  0.00 800.00 520.00  0
  7    5  10.00  0.00 800.00  4.30  1
  8  629 350.00  0.00 800.00 520.00  0
  9    0  10.00  0.00 800.00  0.43  1
 10    0  10.00  0.00 800.00  0.71  1
 11  610 340.00  0.00 800.00 260.00  0
 12    0  10.00  0.00 800.00  0.71  1
 13  627 350.00  0.00 800.00 156.00  1
 14  592 330.00  0.00 800.00 260.00  1
 15  718 400.00  0.00 800.00 260.00  1
 16  809 450.00  0.00 800.00 520.00  0
 17  809 440.00  0.00 800.00 260.00  0
 18    0  10.00  0.00 800.00  0.43  0
 19    2  10.00  0.00 800.00  1.00  0
 20  718 400.00  0.00 800.00 260.00  0
 21   11  10.00  0.00 800.00 21.50  0
 22  736 410.00  0.00 800.00 260.00  1
 23  736 420.00  0.00 800.00 156.00  0
 24  736 430.00  0.00 800.00 520.00  0
 25  736 400.00  0.00 800.00 156.00  0
 26  736 420.00  0.00 800.00 156.00  0
 27  736 420.00  0.00 800.00 156.00  0
 28  736 390.00  0.00 800.00 156.00  1
 29  736 420.00  0.00 800.00 520.00  1
 30  736 390.00  0.00 800.00 520.00  1
 31  736 400.00  0.00 800.00 520.00  1
 32  736 410.00  0.00 800.00 156.00  1
 33  736 400.00  0.00 800.00 156.00  1
 34  718 400.00  0.00 800.00 260.00  0
 35  718 390.00  0.00 800.00 520.00  0
 36  736 410.00  0.00 800.00 260.00  1
 37  736 390.00  0.00 800.00 156.00  0
 38  736 420.00  0.00 800.00 520.00  1
 39  736 430.00  0.00 800.00 520.00  0
 40  718 400.00  0.00 800.00 260.00  1
 41  736 390.00  0.00 800.00 520.00  0
