trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  440 250.00  0.00 800.00 10.80  1
  1  790 440.00  0.00 800.00 260.00  0
  2  679 380.00  0.00 800.00 52.00  0
  3  677 380.00  0.00 800.00 21.50  0
  4  658 370.00  0.00 800.00 17.20  0
  5  675 380.00  0.00 800.00 12.90  1
  6  676 380.00  0.00 800.00 17.20  0
  7  728 410.00  0.00 800.00 10.80  1
  8  676 400.00  0.00 800.00 21.50  0
  9  728 410.00  0.00 800.00  8.60  1
 10  728 430.00  0.00 800.00 12.90  0
 11  675 380.00  0.00 800.00 12.90  1
 12  765 430.00  0.00 800.00 12.90  1
 13  783 440.00  0.00 800.00 12.90  1
 14  676 380.00  0.00 800.00 17.20  0
 15  694 390.00  0.00 800.00 17.20  0
 16  801 450.00  0.00 800.00 12.90  0
 17  801 430.00  0.00 800.00 10.80  1
 18  694 390.00  0.00 800.00 17.20  0
 19  801 430.00  0.00 800.00 10.80  1
 20  694 390.00  0.00 800.00 21.50  0
 21  694 410.00  0.00 800.00 12.90  1
 22  694 370.00  0.00 800.00 12.90  1
 23  694 390.00  0.00 800.00 12.90  1
 24  783 440.00  0.00 800.00 12.90  1
 25  676 380.00  0.00 800.00 17.20  0
 26  694 390.00  0.00 800.00 17.20  0
 27  801 450.00  0.00 800.00 12.90  0
 28  801 430.00  0.00 800.00 17.20  0
 29  801 460.00  0.00 800.00 17.20  0
 30  694 390.00  0.00 800.00 17.20  0
 31  694 370.00  0.00 800.00 12.90  0
 32  621 350.00  0.00 800.00 12.90  1
 33  712 400.00  0.00 800.00 17.20  0
 34  692 390.00  0.00 800.00 10.80  1
 35  712 410.00  0.00 800.00 21.50  0
 36  801 450.00  0.00 800.00 12.90  1
 37  819 460.00  0.00 800.00 12.90  0
 38  730 410.00  0.00 800.00 17.20  0
 39  819 450.00  0.00 800.00 17.20  0
 40  819 450.00  0.00 800.00 10.80  1
 41  819 450.00  0.00 800.00 17.20  0
