Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7616  2.0703    -9.1281 -2.6667
      1  -4.0193  1.1211    -5.7981 -2.4869
      2  -3.0792  0.6964    -3.9682 -2.3888
      3  -2.6595  0.5811    -3.2277 -2.3448
      4  -2.5014  0.4957    -2.8957 -2.3302
      5  -2.6298  0.4838    -3.0302 -2.4588
      6  -2.5878  0.3608    -2.8491 -2.4521
      7  -2.5950  0.2736    -2.8486 -2.5860
      8  -2.5850  0.1961    -2.8464 -2.5862
      9  -2.5833  0.1449    -2.8460 -2.5884
     10  -2.5778  0.1062    -2.8425 -2.5883
     11  -2.5801  0.0776    -2.8425 -2.5916
     12  -2.6039  0.2342    -2.9000 -2.5910
     13  -2.7236  0.4869    -3.1190 -2.5942
     14  -2.6580  0.4237    -3.0743 -2.5902
     15  -2.6199  0.3323    -2.9810 -2.5892
     16  -2.5989  0.2520    -2.8528 -2.5891
     17  -2.6014  0.2268    -2.8679 -2.5913
     18  -2.5893  0.1692    -2.8479 -2.5912
     19  -2.5908  0.1519    -2.8496 -2.5922
     20  -2.5864  0.1106    -2.8473 -2.5922
     21  -2.5929  0.1267    -2.8532 -2.5927
     22  -2.5926  0.1039    -2.8537 -2.5931
     23  -2.5951  0.0963    -2.8802 -2.5934
     24  -2.6601  0.1878    -3.0849 -2.5976
     25  -2.6159  0.1505    -3.0221 -2.5943
     26  -2.5968  0.1131    -2.8977 -2.5933
     27  -2.5876  0.0832    -2.8491 -2.5929
     28  -2.5849  0.0633    -2.8469 -2.5928
     29  -2.5839  0.0508    -2.8462 -2.5928
     30  -2.5811  0.0360    -2.8435 -2.5927
     31  -2.5800  0.0542    -2.8425 -2.5922
     32  -2.5800  0.0421    -2.8425 -2.5924
     33  -2.5794  0.0313    -2.8420 -2.5925
     34  -2.5794  0.0249    -2.8420 -2.5926
     35  -2.5793  0.0193    -2.8418 -2.5926
     36  -2.5815  0.0430    -2.8440 -2.5926
     37  -2.5803  0.0324    -2.8428 -2.5926
     38  -2.5797  0.0247    -2.8422 -2.5926
     39  -2.5795  0.0200    -2.8421 -2.5926
     40  -2.5802  0.0250    -2.8427 -2.5926
     41  -2.5799  0.0211    -2.8425 -2.5926

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0071  0.1899
      1   0.1019  0.0586     0.0071  0.1898
      2   0.1021  0.0584     0.0077  0.1898
      3   0.1039  0.0580     0.0090  0.1902
      4   0.1076  0.0565     0.0132  0.1906
      5   0.1072  0.0574     0.0114  0.1908
      6   0.1151  0.0547     0.0189  0.1918
      7   0.1235  0.0516     0.0271  0.1928
      8   0.1250  0.0504     0.0313  0.1929
      9   0.1266  0.0492     0.0358  0.1930
     10   0.1310  0.0470     0.0429  0.1935
     11   0.1352  0.0448     0.0508  0.1940
     12   0.0853  0.0428     0.0200  0.1627
     13   0.0461  0.0261     0.0071  0.0910
     14   0.0507  0.0273     0.0090  0.0974
     15   0.0549  0.0275     0.0122  0.1016
     16   0.0582  0.0273     0.0155  0.1043
     17   0.0605  0.0279     0.0169  0.1080
     18   0.0634  0.0276     0.0206  0.1102
     19   0.0657  0.0283     0.0218  0.1140
     20   0.0667  0.0279     0.0235  0.1145
     21   0.0637  0.0269     0.0220  0.1094
     22   0.0659  0.0270     0.0237  0.1116
     23   0.0681  0.0277     0.0249  0.1151
     24   0.0485  0.0202     0.0160  0.0818
     25   0.0519  0.0208     0.0180  0.0861
     26   0.0546  0.0207     0.0209  0.0883
     27   0.0566  0.0205     0.0227  0.0897
     28   0.0573  0.0203     0.0239  0.0902
     29   0.0576  0.0202     0.0245  0.0904
     30   0.0591  0.0201     0.0264  0.0919
     31   0.0493  0.0167     0.0213  0.0755
     32   0.0503  0.0166     0.0222  0.0763
     33   0.0513  0.0165     0.0232  0.0774
     34   0.0523  0.0164     0.0242  0.0784
     35   0.0526  0.0163     0.0247  0.0785
     36   0.0435  0.0136     0.0196  0.0643
     37   0.0444  0.0135     0.0210  0.0652
     38   0.0451  0.0134     0.0215  0.0658
     39   0.0454  0.0133     0.0219  0.0660
     40   0.0442  0.0130     0.0214  0.0641
     41   0.0445  0.0129     0.0217  0.0643

