trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  314 180.00  0.00 800.00 10.80  1
  1  647 360.00  0.00 800.00 520.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  714 400.00  0.00 800.00 26.00  1
  4  661 370.00  0.00 800.00 52.00  1
  5  787 440.00  0.00 800.00 52.00  1
  6  698 390.00  0.00 800.00 104.00  0
  7  769 430.00  0.00 800.00 52.00  1
  8  680 380.00  0.00 800.00 104.00  1
  9  771 430.00  0.00 800.00 156.00  1
 10    0  10.00  0.00 800.00  0.43  1
 11    0  10.00  0.00 800.00  0.71  1
 12  826 460.00  0.00 800.00 260.00  0
 13  897 500.00  0.00 800.00 156.00  0
 14  861 480.00  0.00 800.00 156.00  0
 15  825 460.00  0.00 800.00 156.00  0
 16  500 280.00  0.00 800.00 104.00  1
 17  753 420.00  0.00 800.00 156.00  0
 18  716 400.00  0.00 800.00 104.00  0
 19  464 260.00  0.00 800.00 104.00  1
 20  842 470.00  0.00 800.00 104.00  0
 21  788 440.00  0.00 800.00 104.00  0
 22  482 270.00  0.00 800.00 104.00  1
 23  788 420.00  0.00 800.00 52.00  1
 24  770 430.00  0.00 800.00 104.00  0
 25  536 300.00  0.00 800.00 104.00  1
 26  824 460.00  0.00 800.00 104.00  1
 27  860 480.00  0.00 800.00 104.00  1
 28  879 490.00  0.00 800.00 156.00  0
 29  986 550.00  0.00 800.00 104.00  0
 30  536 300.00  0.00 800.00 104.00  1
 31  608 340.00  0.00 800.00 104.00  1
 32  843 470.00  0.00 800.00 156.00  1
 33  915 510.00  0.00 800.00 156.00  1
 34 1005 560.00  0.00 800.00 156.00  1
 35    0  10.00  0.00 800.00  0.43  1
 36 1005 560.00  0.00 800.00 104.00  0
 37 1005 550.00  0.00 800.00 104.00  1
 38 1005 540.00  0.00 800.00 104.00  0
 39 1041 580.00  0.00 800.00 156.00  0
 40 1023 570.00  0.00 800.00 156.00  0
 41  375 210.00  0.00 800.00 156.00  1
