Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7630  2.0698    -9.1283 -2.6682
      1  -7.5071  1.1104    -6.0416 -6.0030
      2  -8.3210  0.7171    -3.2548 -7.5676
      3  -7.8260  0.5809    -8.7813 -7.3565
      4  -7.5285  0.5555    -8.2465 -7.0775
      5  -7.5788  0.4240    -8.2046 -7.3244
      6  -7.6081  0.3417    -8.1674 -7.4230
      7  -7.6163  0.2867    -8.1290 -7.4682
      8  -7.6217  0.2500    -8.1031 -7.5334
      9  -7.6264  0.2250    -8.0986 -7.5576
     10  -7.6269  0.2089    -8.0945 -7.5600
     11  -7.6261  0.1994    -8.0916 -7.5607
     12  -7.6252  0.1929    -8.0891 -7.5612
     13  -7.6243  0.1885    -8.0872 -7.5615
     14  -7.6235  0.1851    -8.0856 -7.5617
     15  -7.6228  0.1823    -8.0841 -7.5619
     16  -7.6221  0.1796    -8.0826 -7.5622
     17  -7.6216  0.1767    -8.0810 -7.5627
     18  -7.6210  0.1749    -8.0800 -7.5628
     19  -7.6205  0.1730    -8.0789 -7.5630
     20  -7.6205  0.1703    -8.0776 -7.5639
     21  -7.6201  0.1687    -8.0767 -7.5640
     22  -7.6197  0.1669    -8.0757 -7.5643
     23  -7.6197  0.1648    -8.0747 -7.5649
     24  -7.6197  0.1629    -8.0738 -7.5654
     25  -7.6194  0.1615    -8.0730 -7.5656
     26  -7.6202  0.1593    -8.0725 -7.5667
     27  -7.6199  0.1581    -8.0718 -7.5668
     28  -7.6198  0.1568    -8.0711 -7.5671
     29  -7.6195  0.1560    -8.0706 -7.5671
     30  -7.6200  0.1544    -8.0702 -7.5678
     31  -7.6197  0.1536    -8.0696 -7.5679
     32  -7.6195  0.1529    -8.0692 -7.5679
     33  -7.6193  0.1523    -8.0688 -7.5679
     34  -7.6191  0.1514    -8.0683 -7.5681
     35  -7.6189  0.1507    -8.0678 -7.5681
     36  -7.6187  0.1503    -8.0676 -7.5681
     37  -7.6186  0.1494    -8.0671 -7.5682
     38  -7.6190  0.1485    -8.0669 -7.5687
     39  -7.6188  0.1480    -8.0666 -7.5687
     40  -7.6186  0.1475    -8.0662 -7.5687
     41  -7.6185  0.1471    -8.0659 -7.5687

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0586     0.0073  0.1899
      1   0.1021  0.0586     0.0073  0.1899
      2   0.1034  0.0581     0.0088  0.1900
      3   0.0999  0.0592     0.0064  0.1896
      4   0.0961  0.0601     0.0040  0.1888
      5   0.1030  0.0576     0.0092  0.1897
      6   0.1102  0.0554     0.0151  0.1908
      7   0.1132  0.0538     0.0202  0.1911
      8   0.1166  0.0523     0.0250  0.1915
      9   0.1201  0.0509     0.0295  0.1920
     10   0.1222  0.0499     0.0331  0.1922
     11   0.1231  0.0492     0.0353  0.1923
     12   0.1239  0.0487     0.0371  0.1924
     13   0.1244  0.0484     0.0384  0.1924
     14   0.1249  0.0480     0.0395  0.1924
     15   0.1253  0.0477     0.0406  0.1925
     16   0.1259  0.0474     0.0418  0.1925
     17   0.1266  0.0470     0.0431  0.1926
     18   0.1269  0.0468     0.0438  0.1926
     19   0.1274  0.0465     0.0447  0.1927
     20   0.1283  0.0461     0.0461  0.1928
     21   0.1287  0.0459     0.0469  0.1928
     22   0.1292  0.0456     0.0480  0.1929
     23   0.1300  0.0452     0.0492  0.1930
     24   0.1307  0.0448     0.0502  0.1931
     25   0.1311  0.0446     0.0510  0.1931
     26   0.1322  0.0442     0.0524  0.1932
     27   0.1325  0.0440     0.0531  0.1933
     28   0.1331  0.0437     0.0541  0.1933
     29   0.1333  0.0436     0.0546  0.1934
     30   0.1342  0.0432     0.0558  0.1935
     31   0.1345  0.0431     0.0563  0.1935
     32   0.1347  0.0429     0.0567  0.1935
     33   0.1348  0.0428     0.0570  0.1935
     34   0.1353  0.0426     0.0577  0.1936
     35   0.1355  0.0425     0.0582  0.1936
     36   0.1356  0.0424     0.0584  0.1936
     37   0.1360  0.0422     0.0591  0.1937
     38   0.1368  0.0419     0.0601  0.1938
     39   0.1369  0.0418     0.0604  0.1938
     40   0.1371  0.0417     0.0609  0.1938
     41   0.1372  0.0416     0.0612  0.1938

