Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.7477  1.9896    -8.4886 -2.3526
      1  -4.9520  2.1160    -8.9616 -2.7485
      2  -3.5977  1.3719    -7.2624 -2.6403
      3  -3.2403  1.2593    -6.7314 -2.5855
      4  -3.4335  1.7050    -8.0328 -2.4020
      5  -3.1063  1.3591    -6.9506 -2.3929
      6  -2.9389  1.2502    -6.3497 -2.3698
      7  -2.7627  0.9574    -3.9926 -2.3663
      8  -2.8496  1.3124    -6.5164 -2.3302
      9  -2.6613  0.9899    -4.1049 -2.3286
     10  -2.5525  0.7468    -3.0455 -2.3273
     11  -2.4933  0.7446    -2.8929 -2.3212
     12  -2.4307  0.5622    -2.8269 -2.3204
     13  -2.3872  0.4618    -2.7876 -2.3188
     14  -2.3596  0.3510    -2.7532 -2.3183
     15  -2.3375  0.2799    -2.6689 -2.3175
     16  -2.3241  0.2154    -2.5777 -2.3171
     17  -2.3153  0.1652    -2.5724 -2.3168
     18  -2.3097  0.1432    -2.5681 -2.3166
     19  -2.3067  0.1064    -2.5669 -2.3165
     20  -2.3050  0.0782    -2.5662 -2.3165
     21  -2.3100  0.1331    -2.5690 -2.3166
     22  -2.3073  0.0988    -2.5678 -2.3165
     23  -2.3055  0.0739    -2.5669 -2.3165
     24  -2.3048  0.0543    -2.5667 -2.3165
     25  -2.3039  0.0411    -2.5660 -2.3165
     26  -2.3034  0.0309    -2.5657 -2.3164
     27  -2.3031  0.0231    -2.5655 -2.3164
     28  -2.3043  0.0420    -2.5665 -2.3165
     29  -2.3038  0.0321    -2.5661 -2.3165
     30  -2.3072  0.0725    -2.5687 -2.3166
     31  -2.3174  0.1624    -2.5749 -2.3169
     32  -2.3141  0.1233    -2.5739 -2.3169
     33  -2.3121  0.0953    -2.5730 -2.3168
     34  -2.3112  0.0749    -2.5728 -2.3168
     35  -2.3114  0.0651    -2.5733 -2.3168
     36  -2.3103  0.0557    -2.5724 -2.3168
     37  -2.3092  0.0485    -2.5714 -2.3167
     38  -2.3096  0.0470    -2.5719 -2.3168
     39  -2.3094  0.0447    -2.5717 -2.3167
     40  -2.3086  0.0415    -2.5709 -2.3167
     41  -2.3076  0.0376    -2.5699 -2.3167

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0705  0.0640     0.0000  0.1841
      1   0.0343  0.0433     0.0000  0.1371
      2   0.0515  0.0523     0.0000  0.1631
      3   0.0694  0.0590     0.0000  0.1780
      4   0.0321  0.0348     0.0000  0.0999
      5   0.0367  0.0349     0.0000  0.1039
      6   0.0408  0.0363     0.0000  0.1106
      7   0.0452  0.0362     0.0001  0.1145
      8   0.0247  0.0192     0.0000  0.0574
      9   0.0264  0.0187     0.0001  0.0585
     10   0.0283  0.0184     0.0010  0.0600
     11   0.0273  0.0168     0.0011  0.0551
     12   0.0291  0.0166     0.0031  0.0568
     13   0.0311  0.0169     0.0050  0.0595
     14   0.0328  0.0169     0.0073  0.0610
     15   0.0347  0.0172     0.0083  0.0633
     16   0.0365  0.0173     0.0095  0.0655
     17   0.0383  0.0175     0.0109  0.0674
     18   0.0399  0.0181     0.0119  0.0701
     19   0.0413  0.0181     0.0138  0.0717
     20   0.0426  0.0181     0.0147  0.0729
     21   0.0342  0.0139     0.0107  0.0563
     22   0.0352  0.0139     0.0119  0.0573
     23   0.0362  0.0139     0.0135  0.0584
     24   0.0365  0.0138     0.0141  0.0586
     25   0.0377  0.0139     0.0147  0.0598
     26   0.0387  0.0139     0.0154  0.0608
     27   0.0396  0.0139     0.0160  0.0615
     28   0.0335  0.0114     0.0139  0.0511
     29   0.0343  0.0114     0.0144  0.0519
     30   0.0273  0.0091     0.0096  0.0404
     31   0.0217  0.0076     0.0073  0.0324
     32   0.0222  0.0076     0.0076  0.0327
     33   0.0227  0.0075     0.0079  0.0330
     34   0.0229  0.0074     0.0081  0.0331
     35   0.0233  0.0074     0.0084  0.0334
     36   0.0238  0.0074     0.0086  0.0336
     37   0.0242  0.0074     0.0090  0.0339
     38   0.0246  0.0074     0.0093  0.0341
     39   0.0248  0.0073     0.0096  0.0342
     40   0.0252  0.0073     0.0100  0.0344
     41   0.0256  0.0073     0.0105  0.0346

