Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7580  2.0718    -9.1276 -2.6631
      1  -4.0169  1.1226    -5.7983 -2.4851
      2  -3.1974  0.7251    -4.2129 -2.4011
      3  -2.7779  0.5528    -3.4050 -2.3585
      4  -2.5129  0.4956    -2.9988 -2.3310
      5  -2.3841  0.4766    -2.7827 -2.3183
      6  -2.3486  0.3469    -2.6949 -2.3176
      7  -2.3321  0.2499    -2.6414 -2.3173
      8  -2.3367  0.2279    -2.7053 -2.3177
      9  -2.3215  0.2597    -2.5703 -2.3167
     10  -2.3448  0.4188    -2.5718 -2.3168
     11  -2.3251  0.3089    -2.5684 -2.3166
     12  -2.3147  0.2278    -2.5667 -2.3165
     13  -2.3091  0.1678    -2.5659 -2.3164
     14  -2.3060  0.1231    -2.5655 -2.3164
     15  -2.3044  0.0902    -2.5653 -2.3164
     16  -2.3127  0.2121    -2.5662 -2.3165
     17  -2.3080  0.1562    -2.5657 -2.3164
     18  -2.3055  0.1147    -2.5654 -2.3164
     19  -2.3042  0.0841    -2.5652 -2.3164
     20  -2.3113  0.1983    -2.5659 -2.3164
     21  -2.3072  0.1443    -2.5655 -2.3164
     22  -2.3051  0.1068    -2.5653 -2.3164
     23  -2.3039  0.0780    -2.5652 -2.3164
     24  -2.3033  0.0571    -2.5652 -2.3164
     25  -2.3030  0.0418    -2.5651 -2.3164
     26  -2.3028  0.0310    -2.5651 -2.3164
     27  -2.3038  0.0731    -2.5652 -2.3164
     28  -2.3032  0.0535    -2.5651 -2.3164
     29  -2.3029  0.0391    -2.5651 -2.3164
     30  -2.3028  0.0291    -2.5651 -2.3164
     31  -2.3027  0.0212    -2.5651 -2.3164
     32  -2.3032  0.0518    -2.5652 -2.3164
     33  -2.3029  0.0377    -2.5651 -2.3164
     34  -2.3045  0.0914    -2.5653 -2.3164
     35  -2.3036  0.0665    -2.5652 -2.3164
     36  -2.3031  0.0486    -2.5652 -2.3164
     37  -2.3029  0.0354    -2.5651 -2.3164
     38  -2.3028  0.0261    -2.5651 -2.3164
     39  -2.3035  0.0640    -2.5652 -2.3164
     40  -2.3031  0.0465    -2.5651 -2.3164
     41  -2.3055  0.1132    -2.5654 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0588     0.0067  0.1898
      2   0.1022  0.0585     0.0078  0.1899
      3   0.1035  0.0579     0.0094  0.1901
      4   0.1045  0.0575     0.0105  0.1902
      5   0.1060  0.0566     0.0123  0.1902
      6   0.1113  0.0543     0.0194  0.1909
      7   0.1139  0.0529     0.0243  0.1911
      8   0.1172  0.0526     0.0263  0.1920
      9   0.1122  0.0527     0.0232  0.1904
     10   0.0826  0.0480     0.0132  0.1709
     11   0.0876  0.0472     0.0178  0.1732
     12   0.0923  0.0464     0.0224  0.1754
     13   0.0965  0.0457     0.0267  0.1772
     14   0.1005  0.0450     0.0305  0.1789
     15   0.1042  0.0443     0.0346  0.1804
     16   0.0674  0.0325     0.0195  0.1252
     17   0.0700  0.0323     0.0222  0.1275
     18   0.0725  0.0322     0.0246  0.1296
     19   0.0748  0.0320     0.0273  0.1316
     20   0.0514  0.0219     0.0165  0.0878
     21   0.0529  0.0217     0.0183  0.0888
     22   0.0544  0.0215     0.0205  0.0899
     23   0.0559  0.0214     0.0219  0.0914
     24   0.0573  0.0214     0.0232  0.0928
     25   0.0588  0.0213     0.0246  0.0942
     26   0.0601  0.0212     0.0263  0.0953
     27   0.0464  0.0162     0.0188  0.0722
     28   0.0474  0.0161     0.0204  0.0730
     29   0.0483  0.0160     0.0214  0.0738
     30   0.0493  0.0159     0.0222  0.0745
     31   0.0502  0.0159     0.0230  0.0752
     32   0.0404  0.0129     0.0170  0.0601
     33   0.0411  0.0128     0.0180  0.0606
     34   0.0333  0.0107     0.0139  0.0483
     35   0.0339  0.0106     0.0144  0.0490
     36   0.0345  0.0105     0.0149  0.0497
     37   0.0350  0.0105     0.0153  0.0503
     38   0.0356  0.0104     0.0159  0.0509
     39   0.0294  0.0089     0.0119  0.0412
     40   0.0299  0.0088     0.0129  0.0415
     41   0.0244  0.0076     0.0086  0.0342

