Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.9502  1.4114    -7.9233 -4.9333
      1  -8.0363  0.8750    -4.1999 -7.0412
      2  -7.3825  0.6434    -8.3485 -6.8756
      3  -7.6868  0.6063    -8.6521 -7.3259
      4  -7.8808  0.6350    -8.9489 -7.5792
      5  -8.1364  0.9183    -6.0965 -7.3288
      6  -8.0330  0.7961    -9.1294 -7.5287
      7  -8.0949  0.6554    -9.1131 -7.7661
      8  -8.1671  0.6044    -9.1498 -7.8517
      9  -8.1946  0.5011    -9.1296 -7.8812
     10  -8.0957  0.6683    -9.1462 -7.8053
     11  -7.9933  0.7051    -9.0580 -7.6505
     12  -7.8920  0.8018    -9.0055 -7.4167
     13  -7.8230  0.7871    -8.8693 -7.3494
     14  -7.7734  0.7563    -8.6993 -7.3367
     15  -7.7841  0.5915    -8.4448 -7.5582
     16  -7.8324  0.4686    -8.4098 -7.6475
     17  -7.9129  0.7969    -8.9499 -7.4666
     18  -7.9310  0.6331    -8.8025 -7.6212
     19  -7.9909  1.0537    -9.1960 -5.9923
     20  -8.1041  0.8271    -9.1977 -7.5210
     21  -8.1697  0.6652    -9.1937 -7.7038
     22  -8.1514  0.5617    -9.1125 -7.7501
     23  -8.1266  0.4785    -8.9935 -7.7732
     24  -8.1012  0.4233    -8.8963 -7.7830
     25  -8.2423  0.6470    -9.2096 -7.7363
     26  -8.2830  0.5423    -9.2086 -7.8439
     27  -8.2557  0.4785    -9.1504 -7.8459
     28  -8.2791  0.4257    -9.1500 -7.8725
     29  -8.2470  0.3964    -9.0886 -7.8669
     30  -8.2170  0.3691    -9.0088 -7.8620
     31  -8.3574  0.4600    -8.8950 -7.8995
     32  -8.3798  0.4164    -8.8355 -7.9364
     33  -8.4000  0.3874    -8.7105 -7.9780
     34  -8.3671  0.3638    -9.1744 -7.9641
     35  -8.4225  0.3733    -8.7479 -8.0206
     36  -8.3920  0.3591    -9.1852 -7.9993
     37  -8.3589  0.3464    -9.1448 -7.9757
     38  -8.4166  0.3622    -9.2014 -8.0292
     39  -8.4340  0.3459    -9.2044 -8.0942
     40  -8.4389  0.3356    -9.2015 -8.1096
     41  -8.4098  0.3214    -9.1615 -8.1040

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0590     0.0056  0.1898
      1   0.1020  0.0587     0.0066  0.1899
      2   0.0996  0.0598     0.0044  0.1897
      3   0.0980  0.0602     0.0043  0.1896
      4   0.0922  0.0610     0.0035  0.1889
      5   0.0449  0.0389     0.0001  0.1237
      6   0.0537  0.0428     0.0001  0.1385
      7   0.0602  0.0437     0.0029  0.1454
      8   0.0627  0.0444     0.0046  0.1495
      9   0.0679  0.0446     0.0083  0.1539
     10   0.0499  0.0360     0.0024  0.1173
     11   0.0504  0.0375     0.0012  0.1216
     12   0.0459  0.0365     0.0001  0.1154
     13   0.0495  0.0390     0.0001  0.1240
     14   0.0536  0.0412     0.0001  0.1319
     15   0.0595  0.0410     0.0026  0.1364
     16   0.0654  0.0411     0.0070  0.1414
     17   0.0341  0.0236     0.0001  0.0748
     18   0.0372  0.0233     0.0019  0.0771
     19   0.0201  0.0139     0.0001  0.0423
     20   0.0212  0.0134     0.0001  0.0429
     21   0.0224  0.0132     0.0011  0.0439
     22   0.0242  0.0133     0.0022  0.0458
     23   0.0260  0.0133     0.0034  0.0472
     24   0.0277  0.0136     0.0048  0.0493
     25   0.0189  0.0097     0.0012  0.0333
     26   0.0198  0.0095     0.0020  0.0338
     27   0.0210  0.0096     0.0028  0.0346
     28   0.0218  0.0095     0.0039  0.0356
     29   0.0229  0.0097     0.0049  0.0374
     30   0.0239  0.0099     0.0063  0.0388
     31   0.0194  0.0082     0.0028  0.0313
     32   0.0201  0.0081     0.0038  0.0319
     33   0.0208  0.0081     0.0049  0.0325
     34   0.0216  0.0082     0.0064  0.0332
     35   0.0209  0.0079     0.0055  0.0322
     36   0.0216  0.0080     0.0067  0.0330
     37   0.0222  0.0082     0.0071  0.0336
     38   0.0211  0.0078     0.0061  0.0322
     39   0.0217  0.0078     0.0072  0.0327
     40   0.0222  0.0077     0.0075  0.0330
     41   0.0229  0.0078     0.0078  0.0336

