Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7566  2.0723    -9.1275 -2.6619
      1  -4.1469  1.1827    -6.0567 -2.4983
      2  -5.0896  0.6941    -6.1467 -4.2808
      3  -4.5356  0.4871    -5.2004 -4.1468
      4  -4.8361  0.4634    -5.4330 -4.5625
      5  -4.8625  0.3724    -5.3819 -4.7921
      6  -4.8302  0.2589    -5.2837 -4.7928
      7  -4.8162  0.1965    -5.2441 -4.7933
      8  -4.8237  0.1561    -5.2436 -4.8010
      9  -4.8179  0.1269    -5.2229 -4.8011
     10  -4.8211  0.1113    -5.2256 -4.8038
     11  -4.8211  0.1029    -5.2245 -4.8043
     12  -4.8195  0.0954    -5.2182 -4.8042
     13  -4.8185  0.0910    -5.2134 -4.8042
     14  -4.8178  0.0886    -5.2104 -4.8042
     15  -4.8184  0.0876    -5.2117 -4.8046
     16  -4.8188  0.0873    -5.2128 -4.8047
     17  -4.8188  0.0870    -5.2126 -4.8048
     18  -4.8182  0.0858    -5.2098 -4.8047
     19  -4.8182  0.0857    -5.2098 -4.8048
     20  -4.8183  0.0857    -5.2100 -4.8048
     21  -4.8189  0.0865    -5.2129 -4.8048
     22  -4.8191  0.0867    -5.2137 -4.8048
     23  -4.8190  0.0866    -5.2135 -4.8048
     24  -4.8187  0.0860    -5.2121 -4.8048
     25  -4.8183  0.0853    -5.2102 -4.8048
     26  -4.8178  0.0845    -5.2078 -4.8048
     27  -4.8172  0.0834    -5.2046 -4.8047
     28  -4.8171  0.0834    -5.2045 -4.8047
     29  -4.8163  0.0821    -5.2000 -4.8047
     30  -4.8163  0.0822    -5.2004 -4.8047
     31  -4.8163  0.0822    -5.2004 -4.8047
     32  -4.8164  0.0822    -5.2005 -4.8047
     33  -4.8164  0.0822    -5.2005 -4.8047
     34  -4.8164  0.0822    -5.2005 -4.8047
     35  -4.8162  0.0820    -5.1997 -4.8047
     36  -4.8158  0.0813    -5.1973 -4.8046
     37  -4.8163  0.0821    -5.2004 -4.8047
     38  -4.8159  0.0815    -5.1981 -4.8047
     39  -4.8158  0.0813    -5.1975 -4.8047
     40  -4.8160  0.0816    -5.1986 -4.8047
     41  -4.8154  0.0807    -5.1952 -4.8046

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1019  0.0586     0.0072  0.1898
      2   0.1017  0.0587     0.0069  0.1898
      3   0.1009  0.0589     0.0061  0.1897
      4   0.0962  0.0598     0.0040  0.1888
      5   0.1049  0.0580     0.0083  0.1903
      6   0.1091  0.0558     0.0150  0.1907
      7   0.1120  0.0542     0.0202  0.1910
      8   0.1165  0.0523     0.0257  0.1916
      9   0.1181  0.0513     0.0292  0.1917
     10   0.1218  0.0499     0.0337  0.1922
     11   0.1226  0.0493     0.0356  0.1923
     12   0.1231  0.0490     0.0368  0.1923
     13   0.1235  0.0487     0.0378  0.1923
     14   0.1238  0.0485     0.0385  0.1924
     15   0.1254  0.0477     0.0409  0.1925
     16   0.1268  0.0471     0.0429  0.1927
     17   0.1274  0.0468     0.0439  0.1928
     18   0.1276  0.0466     0.0445  0.1928
     19   0.1280  0.0463     0.0454  0.1928
     20   0.1287  0.0459     0.0466  0.1929
     21   0.1304  0.0454     0.0484  0.1931
     22   0.1313  0.0450     0.0496  0.1932
     23   0.1315  0.0449     0.0500  0.1933
     24   0.1317  0.0448     0.0503  0.1933
     25   0.1318  0.0446     0.0508  0.1933
     26   0.1320  0.0445     0.0513  0.1933
     27   0.1322  0.0443     0.0519  0.1933
     28   0.1324  0.0442     0.0523  0.1933
     29   0.1327  0.0440     0.0532  0.1934
     30   0.1331  0.0437     0.0540  0.1934
     31   0.1334  0.0436     0.0545  0.1934
     32   0.1336  0.0434     0.0550  0.1934
     33   0.1339  0.0433     0.0555  0.1935
     34   0.1340  0.0432     0.0557  0.1935
     35   0.1340  0.0432     0.0559  0.1935
     36   0.1342  0.0430     0.0563  0.1935
     37   0.1354  0.0427     0.0574  0.1937
     38   0.1356  0.0425     0.0579  0.1937
     39   0.1356  0.0425     0.0580  0.1937
     40   0.1362  0.0422     0.0588  0.1938
     41   0.1365  0.0421     0.0595  0.1938

