trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1097 610.00  0.00 800.00 520.00  0
  1  716 400.00  0.00 800.00 104.00  0
  2  714 400.00  0.00 800.00 26.00  0
  3  765 430.00  0.00 800.00 12.90  1
  4  766 430.00  0.00 800.00 17.20  1
  5  732 410.00  0.00 800.00 26.00  0
  6  677 380.00  0.00 800.00 21.50  1
  7  677 360.00  0.00 800.00 17.20  0
  8 1421 790.00  0.00 800.00 520.00  0
  9 1421 770.00  0.00 800.00 260.00  0
 10  912 510.00  0.00 800.00 26.00  0
 11  568 320.00  0.00 800.00 17.20  1
 12  822 460.00  0.00 800.00 26.00  1
 13 1421 790.00  0.00 800.00 520.00  0
 14  984 550.00  0.00 800.00 26.00  1
 15    0  10.00  0.00 800.00  0.43  1
 16    0  20.00  0.00 800.00  0.71  1
 17  805 450.00  0.00 800.00 52.00  0
 18  805 430.00  0.00 800.00 104.00  0
 19 1002 560.00  0.00 800.00 26.00  0
 20  569 320.00  0.00 800.00 21.50  1
 21 1002 570.00  0.00 800.00 21.50  1
 22  841 470.00  0.00 800.00 52.00  1
 23    0  10.00  0.00 800.00  0.43  1
 24  823 460.00  0.00 800.00 52.00  0
 25  877 490.00  0.00 800.00 52.00  0
 26  570 320.00  0.00 800.00 26.00  1
 27  877 500.00  0.00 800.00 104.00  0
 28  588 330.00  0.00 800.00 26.00  1
 29  570 320.00  0.00 800.00 26.00  1
 30  877 490.00  0.00 800.00 52.00  0
 31  895 500.00  0.00 800.00 52.00  1
 32  913 510.00  0.00 800.00 52.00  1
 33  787 440.00  0.00 800.00 52.00  0
 34  499 280.00  0.00 800.00 52.00  1
 35  913 510.00  0.00 800.00 52.00  1
 36  931 520.00  0.00 800.00 52.00  0
 37  517 290.00  0.00 800.00 52.00  1
 38  913 510.00  0.00 800.00 52.00  0
 39  481 270.00  0.00 800.00 52.00  1
 40  949 530.00  0.00 800.00 52.00  0
 41  949 520.00  0.00 800.00 26.00  0
