Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.8930  1.4424    -8.1173 -4.8284
      1  -5.7038  0.8212    -6.9682 -4.6541
      2  -5.1422  0.5675    -5.8945 -4.5609
      3  -4.8479  0.4705    -5.4285 -4.5167
      4  -4.6776  0.4305    -5.1274 -4.3482
      5  -4.7998  0.3330    -5.2044 -4.6581
      6  -4.7754  0.2569    -5.0582 -4.6654
      7  -4.7779  0.1887    -5.0574 -4.7036
      8  -4.7787  0.1455    -5.0569 -4.7278
      9  -4.7795  0.1175    -5.0566 -4.7486
     10  -4.7763  0.0964    -5.0541 -4.7514
     11  -4.7738  0.0835    -5.0520 -4.7502
     12  -4.7742  0.0762    -5.0520 -4.7565
     13  -4.7749  0.0708    -5.0519 -4.7673
     14  -4.7746  0.0679    -5.0516 -4.7691
     15  -4.7744  0.0662    -5.0513 -4.7707
     16  -4.7748  0.0646    -5.0513 -4.7758
     17  -4.7751  0.0635    -5.0513 -4.7803
     18  -4.7753  0.0628    -5.0513 -4.7834
     19  -4.7757  0.0617    -5.0514 -4.7894
     20  -4.7756  0.0614    -5.0513 -4.7894
     21  -4.7758  0.0607    -5.0513 -4.7897
     22  -4.7761  0.0600    -5.0513 -4.7899
     23  -4.7762  0.0597    -5.0513 -4.7901
     24  -4.7761  0.0596    -5.0512 -4.7900
     25  -4.7762  0.0594    -5.0512 -4.7901
     26  -4.7763  0.0591    -5.0512 -4.7902
     27  -4.7764  0.0588    -5.0512 -4.7903
     28  -4.7766  0.0585    -5.0512 -4.7904
     29  -4.7767  0.0582    -5.0512 -4.7905
     30  -4.7767  0.0581    -5.0512 -4.7906
     31  -4.7769  0.0577    -5.0513 -4.7908
     32  -4.7768  0.0578    -5.0512 -4.7907
     33  -4.7768  0.0578    -5.0512 -4.7907
     34  -4.7768  0.0578    -5.0512 -4.7907
     35  -4.7769  0.0574    -5.0512 -4.7908
     36  -4.7770  0.0573    -5.0512 -4.7909
     37  -4.7770  0.0572    -5.0512 -4.7909
     38  -4.7768  0.0576    -5.0512 -4.7907
     39  -4.7769  0.0574    -5.0512 -4.7908
     40  -4.7769  0.0574    -5.0512 -4.7908
     41  -4.7769  0.0574    -5.0512 -4.7908

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1013  0.0590     0.0057  0.1898
      1   0.1006  0.0593     0.0050  0.1897
      2   0.1011  0.0591     0.0054  0.1897
      3   0.1016  0.0589     0.0058  0.1898
      4   0.1029  0.0590     0.0060  0.1901
      5   0.1099  0.0569     0.0109  0.1911
      6   0.1176  0.0541     0.0186  0.1921
      7   0.1192  0.0528     0.0236  0.1922
      8   0.1203  0.0520     0.0267  0.1923
      9   0.1211  0.0513     0.0290  0.1924
     10   0.1230  0.0501     0.0329  0.1925
     11   0.1262  0.0487     0.0376  0.1929
     12   0.1265  0.0485     0.0382  0.1929
     13   0.1268  0.0482     0.0393  0.1929
     14   0.1276  0.0476     0.0413  0.1930
     15   0.1286  0.0470     0.0432  0.1931
     16   0.1288  0.0469     0.0437  0.1931
     17   0.1289  0.0468     0.0440  0.1931
     18   0.1290  0.0467     0.0443  0.1931
     19   0.1291  0.0465     0.0448  0.1931
     20   0.1297  0.0462     0.0460  0.1932
     21   0.1298  0.0461     0.0463  0.1932
     22   0.1299  0.0460     0.0467  0.1932
     23   0.1300  0.0459     0.0469  0.1932
     24   0.1311  0.0453     0.0489  0.1933
     25   0.1311  0.0453     0.0490  0.1933
     26   0.1312  0.0452     0.0491  0.1933
     27   0.1313  0.0452     0.0493  0.1933
     28   0.1313  0.0451     0.0495  0.1933
     29   0.1314  0.0451     0.0496  0.1933
     30   0.1314  0.0451     0.0497  0.1933
     31   0.1315  0.0450     0.0499  0.1933
     32   0.1325  0.0445     0.0515  0.1934
     33   0.1328  0.0443     0.0523  0.1935
     34   0.1333  0.0440     0.0533  0.1935
     35   0.1334  0.0439     0.0535  0.1935
     36   0.1334  0.0439     0.0536  0.1935
     37   0.1334  0.0439     0.0537  0.1935
     38   0.1349  0.0433     0.0557  0.1937
     39   0.1349  0.0432     0.0558  0.1937
     40   0.1354  0.0430     0.0566  0.1937
     41   0.1358  0.0427     0.0574  0.1938

