trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1306 730.00  0.00 800.00 17.20  0
  1  679 380.00  0.00 800.00 52.00  1
  2  716 400.00  0.00 800.00 104.00  1
  3  592 330.00  0.00 800.00 260.00  0
  4  681 380.00  0.00 800.00 156.00  1
  5  663 370.00  0.00 800.00 156.00  1
  6  610 340.00  0.00 800.00 260.00  0
  7  789 440.00  0.00 800.00 156.00  0
  8  663 370.00  0.00 800.00 156.00  1
  9  592 330.00  0.00 800.00 260.00  0
 10  681 380.00  0.00 800.00 156.00  1
 11  681 360.00  0.00 800.00 260.00  1
 12  825 460.00  0.00 800.00 156.00  1
 13    9  10.00  0.00 800.00 12.90  1
 14  916 510.00  0.00 800.00 260.00  0
 15  862 480.00  0.00 800.00 260.00  0
 16  808 450.00  0.00 800.00 260.00  0
 17  771 430.00  0.00 800.00 156.00  0
 18  807 450.00  0.00 800.00 156.00  0
 19  825 460.00  0.00 800.00 156.00  0
 20  825 450.00  0.00 800.00 104.00  0
 21  680 380.00  0.00 800.00 104.00  0
 22    0  10.00  0.00 800.00  0.43  1
 23  482 270.00  0.00 800.00 104.00  1
 24  572 320.00  0.00 800.00 104.00  1
 25  608 340.00  0.00 800.00 104.00  1
 26  501 280.00  0.00 800.00 156.00  1
 27  501 270.00  0.00 800.00 104.00  1
 28  537 300.00  0.00 800.00 156.00  1
 29  555 310.00  0.00 800.00 156.00  1
 30  573 320.00  0.00 800.00 156.00  1
 31  915 510.00  0.00 800.00 156.00  0
 32  555 310.00  0.00 800.00 156.00  1
 33  897 500.00  0.00 800.00 156.00  0
 34  573 320.00  0.00 800.00 156.00  1
 35  879 490.00  0.00 800.00 156.00  0
 36  573 310.00  0.00 800.00 260.00  1
 37  897 500.00  0.00 800.00 156.00  0
 38  879 490.00  0.00 800.00 156.00  0
 39  879 500.00  0.00 800.00 260.00  0
 40  573 320.00  0.00 800.00 156.00  1
 41  879 490.00  0.00 800.00 260.00  0
