trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  725 410.00  0.00 800.00  4.30  1
  1  790 440.00  0.00 800.00 260.00  0
  2  661 370.00  0.00 800.00 52.00  0
  3  766 430.00  0.00 800.00 17.20  1
  4  785 440.00  0.00 800.00 21.50  0
  5  677 380.00  0.00 800.00 21.50  1
  6  732 410.00  0.00 800.00 26.00  0
  7  677 400.00  0.00 800.00 26.00  0
  8  677 380.00  0.00 800.00 17.20  1
  9  677 400.00  0.00 800.00 26.00  0
 10  677 380.00  0.00 800.00 26.00  1
 11  677 380.00  0.00 800.00 17.20  1
 12  785 440.00  0.00 800.00 21.50  0
 13  624 350.00  0.00 800.00 26.00  1
 14  624 350.00  0.00 800.00 52.00  0
 15  624 370.00  0.00 800.00 52.00  0
 16  856 480.00  0.00 800.00 17.20  1
 17  732 410.00  0.00 800.00 26.00  0
 18  677 380.00  0.00 800.00 21.50  1
 19  785 440.00  0.00 800.00 21.50  0
 20  766 430.00  0.00 800.00 17.20  1
 21 1333 750.00  0.00 800.00  0.71  1
 22 1263 710.00  0.00 800.00  2.00  1
 23  714 400.00  0.00 800.00 26.00  0
 24  856 480.00  0.00 800.00 17.20  1
 25  874 490.00  0.00 800.00 17.20  0
 26  963 540.00  0.00 800.00 12.90  0
 27 1087 610.00  0.00 800.00  8.60  0
 28  231 130.00  0.00 800.00 156.00  0
 29  231 150.00  0.00 800.00 104.00  1
 30  963 540.00  0.00 800.00 12.90  0
 31  785 440.00  0.00 800.00 21.50  0
 32  231 130.00  0.00 800.00 156.00  0
 33 1333 750.00  0.00 800.00  0.71  1
 34 1333 770.00  0.00 800.00  1.00  1
 35 1316 740.00  0.00 800.00  1.00  1
 36 1333 730.00  0.00 800.00  1.00  1
 37 1158 650.00  0.00 800.00  6.44  1
 38  979 550.00  0.00 800.00  8.60  0
 39  748 420.00  0.00 800.00 17.20  1
 40  803 450.00  0.00 800.00 21.50  0
 41  178 100.00  0.00 800.00 260.00  0
