trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   95  60.00  0.00 800.00  4.30  1
  1  647 360.00  0.00 800.00 520.00  1
  2 1097 610.00  0.00 800.00 520.00  0
  3  845 470.00  0.00 800.00 520.00  0
  4  737 410.00  0.00 800.00 520.00  0
  5  862 480.00  0.00 800.00 260.00  0
  6  807 450.00  0.00 800.00 156.00  0
  7  787 440.00  0.00 800.00 52.00  0
  8    0  10.00  0.00 800.00  0.43  1
  9  697 390.00  0.00 800.00 52.00  0
 10  768 430.00  0.00 800.00 26.00  0
 11 1421 790.00  0.00 800.00 520.00  0
 12  785 440.00  0.00 800.00 21.50  0
 13  839 470.00  0.00 800.00 21.50  0
 14  802 450.00  0.00 800.00 17.20  0
 15  892 500.00  0.00 800.00 17.20  0
 16  802 440.00  0.00 800.00 12.90  1
 17  531 300.00  0.00 800.00 12.90  1
 18  603 340.00  0.00 800.00 12.90  1
 19  567 320.00  0.00 800.00 12.90  1
 20  857 480.00  0.00 800.00 21.50  0
 21  621 350.00  0.00 800.00 12.90  1
 22  478 270.00  0.00 800.00 17.20  1
 23  893 500.00  0.00 800.00 21.50  0
 24  478 280.00  0.00 800.00 12.90  1
 25  532 300.00  0.00 800.00 17.20  1
 26  857 480.00  0.00 800.00 21.50  1
 27  496 280.00  0.00 800.00 17.20  1
 28  912 510.00  0.00 800.00 26.00  0
 29  496 300.00  0.00 800.00 12.90  1
 30  894 500.00  0.00 800.00 26.00  0
 31  568 320.00  0.00 800.00 17.20  1
 32  893 500.00  0.00 800.00 21.50  1
 33  966 540.00  0.00 800.00 26.00  0
 34  461 260.00  0.00 800.00 21.50  1
 35  515 290.00  0.00 800.00 21.50  1
 36  948 530.00  0.00 800.00 26.00  1
 37 1020 570.00  0.00 800.00 26.00  0
 38 1020 550.00  0.00 800.00 52.00  1
 39  948 530.00  0.00 800.00 26.00  1
 40  948 530.00  0.00 800.00 21.50  0
 41  948 530.00  0.00 800.00 52.00  0
