Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7569  2.0722    -9.1275 -2.6621
      1  -7.6348  1.0592    -5.5849 -6.2578
      2  -6.7193  0.6810    -7.7136 -6.1460
      3  -6.2557  0.5974    -6.9322 -5.7004
      4  -6.0414  0.6351    -6.6273 -5.0801
      5  -5.4309  1.1245    -6.6448 -3.0735
      6  -4.5398  1.3384    -6.7266 -2.5919
      7  -3.8711  1.3695    -6.8787 -2.4453
      8  -3.7394  1.2021    -5.9429 -2.4395
      9  -3.3524  1.0712    -5.2618 -2.3950
     10  -3.0846  0.9761    -4.6645 -2.3669
     11  -3.0080  0.8079    -4.3374 -2.3654
     12  -2.8359  0.7067    -3.9206 -2.3507
     13  -2.7295  0.6013    -3.6498 -2.3436
     14  -2.6388  0.5235    -3.4296 -2.3370
     15  -2.5831  0.4431    -3.3258 -2.3337
     16  -2.6734  0.4871    -3.4236 -2.3444
     17  -2.7075  0.4518    -3.4746 -2.3526
     18  -2.7577  0.4308    -3.5351 -2.3672
     19  -2.8004  0.4067    -3.5725 -2.3864
     20  -2.7517  0.3629    -3.4384 -2.3774
     21  -2.8016  0.3489    -3.4964 -2.4070
     22  -2.8402  0.3332    -3.5312 -2.4465
     23  -2.8063  0.3060    -3.4104 -2.4349
     24  -2.8296  0.2937    -3.4325 -2.4742
     25  -2.8689  0.2822    -3.4754 -2.5668
     26  -2.9945  0.3188    -3.6520 -2.6159
     27  -3.0235  0.3044    -3.6621 -2.6542
     28  -2.9947  0.2840    -3.6195 -2.6446
     29  -3.0126  0.2731    -3.6251 -2.6767
     30  -2.9884  0.2576    -3.5807 -2.6670
     31  -3.0178  0.2463    -3.5964 -2.7236
     32  -3.1186  0.2672    -3.6797 -2.8503
     33  -3.0979  0.2536    -3.6571 -2.8331
     34  -3.1190  0.2436    -3.6622 -2.8694
     35  -3.1421  0.2342    -3.6679 -2.8892
     36  -3.2480  0.2687    -3.8707 -2.9300
     37  -3.2255  0.2553    -3.8182 -2.9220
     38  -3.3420  0.3174    -4.0104 -2.9535
     39  -3.4387  0.3297    -4.1441 -3.0597
     40  -3.3865  0.3161    -4.0621 -3.0054
     41  -3.3660  0.3039    -4.0072 -2.9913

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1015  0.0589     0.0063  0.1898
      2   0.0992  0.0599     0.0043  0.1895
      3   0.0971  0.0606     0.0029  0.1893
      4   0.0957  0.0618     0.0023  0.1894
      5   0.0297  0.0315     0.0001  0.0926
      6   0.0095  0.0071     0.0000  0.0200
      7   0.0073  0.0043     0.0000  0.0124
      8   0.0078  0.0039     0.0001  0.0126
      9   0.0078  0.0038     0.0001  0.0125
     10   0.0080  0.0037     0.0001  0.0126
     11   0.0082  0.0035     0.0003  0.0127
     12   0.0084  0.0036     0.0003  0.0129
     13   0.0087  0.0038     0.0004  0.0132
     14   0.0090  0.0039     0.0005  0.0135
     15   0.0094  0.0041     0.0005  0.0137
     16   0.0091  0.0039     0.0005  0.0135
     17   0.0095  0.0042     0.0005  0.0138
     18   0.0099  0.0045     0.0006  0.0153
     19   0.0104  0.0047     0.0006  0.0167
     20   0.0108  0.0049     0.0007  0.0175
     21   0.0114  0.0051     0.0008  0.0184
     22   0.0119  0.0053     0.0009  0.0191
     23   0.0124  0.0054     0.0010  0.0195
     24   0.0130  0.0055     0.0011  0.0199
     25   0.0135  0.0056     0.0012  0.0203
     26   0.0113  0.0047     0.0008  0.0175
     27   0.0118  0.0048     0.0009  0.0181
     28   0.0123  0.0049     0.0010  0.0186
     29   0.0127  0.0049     0.0011  0.0190
     30   0.0131  0.0049     0.0013  0.0193
     31   0.0136  0.0050     0.0015  0.0197
     32   0.0119  0.0045     0.0010  0.0175
     33   0.0123  0.0045     0.0011  0.0179
     34   0.0127  0.0046     0.0012  0.0184
     35   0.0131  0.0046     0.0014  0.0188
     36   0.0108  0.0040     0.0008  0.0138
     37   0.0112  0.0041     0.0009  0.0141
     38   0.0080  0.0025     0.0005  0.0116
     39   0.0076  0.0019     0.0005  0.0098
     40   0.0077  0.0021     0.0005  0.0104
     41   0.0078  0.0022     0.0005  0.0108

