trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1080 610.00  0.00 800.00  0.43  1
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  695 390.00  0.00 800.00 21.50  0
  4  765 430.00  0.00 800.00 12.90  0
  5  675 380.00  0.00 800.00 12.90  0
  6  675 400.00  0.00 800.00 10.80  0
  7  746 420.00  0.00 800.00 10.80  0
  8  817 460.00  0.00 800.00  8.60  0
  9  568 320.00  0.00 800.00 17.20  0
 10  638 360.00  0.00 800.00 10.80  0
 11  693 390.00  0.00 800.00 12.90  0
 12  586 330.00  0.00 800.00 17.20  0
 13  924 520.00  0.00 800.00  6.44  0
 14  675 380.00  0.00 800.00 12.90  0
 15  176 100.00  0.00 800.00 104.00  0
 16  444 250.00  0.00 800.00 26.00  0
 17  816 460.00  0.00 800.00  6.44  0
 18  923 520.00  0.00 800.00  4.30  0
 19  640 360.00  0.00 800.00 17.20  0
 20  498 280.00  0.00 800.00 26.00  0
 21  125  70.00  0.00 800.00 520.00  0
 22  319 180.00  0.00 800.00 52.00  0
 23  212 120.00  0.00 800.00 104.00  0
 24 1208 680.00  0.00 800.00  1.00  0
 25  195 110.00  0.00 800.00 156.00  0
 26  978 550.00  0.00 800.00  6.44  0
 27  121  70.00  0.00 800.00 52.00  0
 28   85  50.00  0.00 800.00 52.00  0
 29  749 420.00  0.00 800.00 21.50  0
 30  660 370.00  0.00 800.00 26.00  0
 31  606 340.00  0.00 800.00 26.00  0
 32  872 490.00  0.00 800.00 10.80  0
 33  409 230.00  0.00 800.00 52.00  0
 34  801 450.00  0.00 800.00 12.90  0
 35  249 140.00  0.00 800.00 156.00  0
 36  197 110.00  0.00 800.00 520.00  0
 37  552 310.00  0.00 800.00 26.00  0
 38  179 100.00  0.00 800.00 520.00  0
 39  246 140.00  0.00 800.00 26.00  0
 40  872 490.00  0.00 800.00 10.80  0
 41   49  30.00  0.00 800.00 52.00  0
