trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1061 590.00  0.00 800.00 520.00  1
  1 1223 680.00  0.00 800.00 520.00  0
  2 1151 640.00  0.00 800.00 520.00  0
  3 1097 610.00  0.00 800.00 520.00  0
  4  989 550.00  0.00 800.00 520.00  1
  5 1097 620.00  0.00 800.00 260.00  1
  6 1097 590.00  0.00 800.00 260.00  1
  7 1097 590.00  0.00 800.00 260.00  1
  8 1097 590.00  0.00 800.00 260.00  1
  9 1097 630.00  0.00 800.00 260.00  1
 10 1097 600.00  0.00 800.00 260.00  1
 11 1097 630.00  0.00 800.00 260.00  1
 12 1097 630.00  0.00 800.00 260.00  0
 13 1133 630.00  0.00 800.00 520.00  0
 14 1007 560.00  0.00 800.00 520.00  0
 15 1025 570.00  0.00 800.00 520.00  0
 16 1025 550.00  0.00 800.00 260.00  1
 17 1025 590.00  0.00 800.00 260.00  1
 18 1025 590.00  0.00 800.00 260.00  1
 19 1025 560.00  0.00 800.00 260.00  1
 20 1025 580.00  0.00 800.00 260.00  1
 21 1025 560.00  0.00 800.00 260.00  1
 22 1025 550.00  0.00 800.00 260.00  1
 23 1025 560.00  0.00 800.00 260.00  1
 24 1025 570.00  0.00 800.00 260.00  1
 25 1025 590.00  0.00 800.00 260.00  1
 26 1025 590.00  0.00 800.00 260.00  1
 27 1025 570.00  0.00 800.00 260.00  1
 28 1025 570.00  0.00 800.00 260.00  1
 29 1025 570.00  0.00 800.00 260.00  1
 30 1025 550.00  0.00 800.00 260.00  1
 31 1025 560.00  0.00 800.00 260.00  1
 32 1025 590.00  0.00 800.00 260.00  1
 33 1025 570.00  0.00 800.00 260.00  1
 34 1025 560.00  0.00 800.00 260.00  1
 35 1025 580.00  0.00 800.00 260.00  1
 36 1025 590.00  0.00 800.00 260.00  1
 37 1025 570.00  0.00 800.00 260.00  1
 38 1025 570.00  0.00 800.00 260.00  1
 39 1025 590.00  0.00 800.00 260.00  1
 40 1025 580.00  0.00 800.00 260.00  1
 41 1025 590.00  0.00 800.00 260.00  1
