trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1358 760.00  0.00 800.00 10.80  1
  1 1007 560.00  0.00 800.00 520.00  0
  2  647 360.00  0.00 800.00 520.00  0
  3  682 380.00  0.00 800.00 260.00  0
  4  771 430.00  0.00 800.00 156.00  0
  5  806 450.00  0.00 800.00 104.00  1
  6  789 440.00  0.00 800.00 156.00  1
  7  753 420.00  0.00 800.00 156.00  1
  8  735 410.00  0.00 800.00 156.00  1
  9  736 410.00  0.00 800.00 260.00  1
 10    9  10.00  0.00 800.00 12.90  1
 11  737 410.00  0.00 800.00 520.00  0
 12  880 490.00  0.00 800.00 260.00  1
 13    4  10.00  0.00 800.00  3.00  1
 14    4  10.00  0.00 800.00  4.30  1
 15  881 490.00  0.00 800.00 520.00  0
 16  791 440.00  0.00 800.00 520.00  0
 17  970 540.00  0.00 800.00 260.00  1
 18  935 520.00  0.00 800.00 520.00  0
 19  466 260.00  0.00 800.00 260.00  1
 20  863 480.00  0.00 800.00 520.00  0
 21  845 470.00  0.00 800.00 520.00  0
 22  574 320.00  0.00 800.00 260.00  1
 23  628 350.00  0.00 800.00 260.00  1
 24  755 420.00  0.00 800.00 520.00  0
 25  682 380.00  0.00 800.00 260.00  1
 26  718 400.00  0.00 800.00 260.00  1
 27  773 430.00  0.00 800.00 520.00  0
 28  737 410.00  0.00 800.00 520.00  0
 29  772 430.00  0.00 800.00 260.00  1
 30  737 400.00  0.00 800.00 260.00  1
 31  737 410.00  0.00 800.00 260.00  1
 32  719 400.00  0.00 800.00 520.00  0
 33  737 430.00  0.00 800.00 260.00  1
 34  719 390.00  0.00 800.00 260.00  1
 35  719 400.00  0.00 800.00 260.00  1
 36  719 380.00  0.00 800.00 260.00  1
 37  701 390.00  0.00 800.00 520.00  0
 38  719 410.00  0.00 800.00 260.00  1
 39  701 380.00  0.00 800.00 260.00  1
 40  719 400.00  0.00 800.00 260.00  1
 41  701 390.00  0.00 800.00 260.00  1
