trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1080 610.00  0.00 800.00  0.43  1
  1  790 440.00  0.00 800.00 260.00  1
  2 1097 610.00  0.00 800.00 520.00  0
  3  827 460.00  0.00 800.00 520.00  1
  4  935 520.00  0.00 800.00 520.00  1
  5 1025 570.00  0.00 800.00 520.00  1
  6 1115 620.00  0.00 800.00 520.00  0
  7 1007 560.00  0.00 800.00 520.00  0
  8 1025 570.00  0.00 800.00 520.00  0
  9 1025 570.00  0.00 800.00 260.00  0
 10   13  10.00  0.00 800.00 52.00  1
 11   13  20.00  0.00 800.00 26.00  1
 12  719 400.00  0.00 800.00 520.00  1
 13 1169 650.00  0.00 800.00 520.00  0
 14  827 460.00  0.00 800.00 520.00  0
 15  575 320.00  0.00 800.00 520.00  1
 16  629 350.00  0.00 800.00 520.00  1
 17  701 390.00  0.00 800.00 520.00  1
 18 1079 600.00  0.00 800.00 520.00  0
 19  755 420.00  0.00 800.00 520.00  0
 20  629 350.00  0.00 800.00 520.00  1
 21 1097 610.00  0.00 800.00 520.00  0
 22  701 390.00  0.00 800.00 520.00  1
 23 1043 580.00  0.00 800.00 520.00  0
 24  737 410.00  0.00 800.00 520.00  0
 25  629 350.00  0.00 800.00 520.00  1
 26 1007 560.00  0.00 800.00 520.00  1
 27 1151 640.00  0.00 800.00 520.00  0
 28  629 350.00  0.00 800.00 520.00  1
 29  665 370.00  0.00 800.00 520.00  1
 30 1061 590.00  0.00 800.00 520.00  0
 31  737 410.00  0.00 800.00 520.00  0
 32 1115 620.00  0.00 800.00 520.00  0
 33 1079 600.00  0.00 800.00 520.00  0
 34  665 370.00  0.00 800.00 520.00  1
 35  845 470.00  0.00 800.00 520.00  0
 36  863 480.00  0.00 800.00 520.00  0
 37  971 540.00  0.00 800.00 520.00  0
 38  953 530.00  0.00 800.00 520.00  0
 39  935 520.00  0.00 800.00 520.00  0
 40  953 550.00  0.00 800.00 260.00  0
 41  575 320.00  0.00 800.00 520.00  1
