Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7579  2.0719    -9.1276 -2.6628
      1  -7.5083  1.1088    -6.0409 -6.0059
      2  -6.5920  0.6718    -7.6076 -5.9155
      3  -7.0194  0.5211    -7.8140 -6.6169
      4  -7.1995  0.4624    -8.0079 -6.9680
      5  -7.3770  0.4707    -8.3530 -7.1460
      6  -7.2801  0.3171    -7.7388 -7.1294
      7  -7.1067  0.5501    -7.7709 -6.8319
      8  -7.0034  0.4985    -7.5354 -6.7755
      9  -6.6630  1.1316    -8.2648 -4.0054
     10  -6.7702  0.9100    -8.0245 -5.2363
     11  -6.8336  0.7394    -7.8815 -6.0061
     12  -6.9195  0.6180    -7.8530 -6.4180
     13  -6.8876  0.4991    -7.5690 -6.4642
     14  -6.6825  0.6266    -7.5083 -6.0452
     15  -6.7406  0.5166    -7.4939 -6.2745
     16  -6.7837  0.4367    -7.4894 -6.4529
     17  -6.8210  0.3822    -7.4936 -6.5020
     18  -6.7821  0.3185    -7.3441 -6.4970
     19  -6.6504  0.3984    -7.2620 -6.3080
     20  -6.6813  0.3438    -7.2630 -6.4473
     21  -6.6594  0.2949    -7.2230 -6.4473
     22  -6.6890  0.2648    -7.2310 -6.4697
     23  -6.6654  0.2346    -7.1884 -6.4667
     24  -6.5716  0.2693    -7.0894 -6.3318
     25  -6.5925  0.2415    -7.1005 -6.4366
     26  -6.6825  0.3043    -7.2424 -6.4589
     27  -6.6687  0.2664    -7.2128 -6.4591
     28  -6.6868  0.2410    -7.2168 -6.4744
     29  -6.7042  0.2228    -7.2218 -6.4894
     30  -6.6847  0.2036    -7.1872 -6.4851
     31  -6.6155  0.2231    -7.1109 -6.4558
     32  -6.6043  0.2062    -7.0533 -6.4553
     33  -6.5926  0.1940    -6.9975 -6.4545
     34  -6.6102  0.1840    -7.0000 -6.4640
     35  -6.5678  0.1794    -6.9854 -6.4549
     36  -6.5329  0.1709    -6.9711 -6.4490
     37  -6.5170  0.1615    -6.9610 -6.4475
     38  -6.5012  0.1525    -6.9493 -6.4304
     39  -6.4858  0.1433    -6.9339 -6.4082
     40  -6.4578  0.1399    -6.8972 -6.3200
     41  -6.4664  0.1316    -6.9032 -6.3726

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1027  0.0583     0.0083  0.1899
      1   0.1028  0.0582     0.0084  0.1900
      2   0.1014  0.0588     0.0069  0.1898
      3   0.1005  0.0587     0.0073  0.1895
      4   0.1023  0.0584     0.0085  0.1899
      5   0.0989  0.0595     0.0075  0.1895
      6   0.1127  0.0561     0.0141  0.1916
      7   0.0600  0.0422     0.0019  0.1395
      8   0.0614  0.0419     0.0027  0.1401
      9   0.0160  0.0144     0.0000  0.0402
     10   0.0178  0.0141     0.0000  0.0412
     11   0.0189  0.0138     0.0001  0.0418
     12   0.0210  0.0140     0.0004  0.0445
     13   0.0229  0.0142     0.0012  0.0464
     14   0.0161  0.0098     0.0001  0.0314
     15   0.0173  0.0097     0.0007  0.0324
     16   0.0185  0.0097     0.0013  0.0332
     17   0.0196  0.0098     0.0019  0.0341
     18   0.0208  0.0098     0.0027  0.0354
     19   0.0163  0.0078     0.0012  0.0271
     20   0.0172  0.0078     0.0017  0.0276
     21   0.0180  0.0078     0.0022  0.0286
     22   0.0188  0.0078     0.0029  0.0299
     23   0.0197  0.0079     0.0038  0.0309
     24   0.0170  0.0070     0.0022  0.0265
     25   0.0177  0.0070     0.0028  0.0269
     26   0.0148  0.0060     0.0014  0.0220
     27   0.0153  0.0059     0.0018  0.0227
     28   0.0159  0.0059     0.0022  0.0235
     29   0.0164  0.0059     0.0027  0.0242
     30   0.0170  0.0059     0.0035  0.0248
     31   0.0154  0.0054     0.0022  0.0212
     32   0.0158  0.0054     0.0027  0.0220
     33   0.0163  0.0054     0.0033  0.0227
     34   0.0167  0.0054     0.0041  0.0234
     35   0.0167  0.0054     0.0040  0.0236
     36   0.0170  0.0055     0.0043  0.0242
     37   0.0174  0.0056     0.0051  0.0248
     38   0.0179  0.0056     0.0061  0.0254
     39   0.0183  0.0057     0.0070  0.0259
     40   0.0179  0.0057     0.0059  0.0254
     41   0.0183  0.0056     0.0071  0.0258

