Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1012  1.9050    -9.1656 -3.1943
      1  -7.6418  1.0494    -5.5739 -6.2714
      2  -6.7185  0.6388    -7.6240 -6.1835
      3  -6.2737  0.5405    -6.8918 -5.9269
      4  -6.4533  0.4537    -6.9769 -6.2635
      5  -6.4722  0.3469    -6.9613 -6.3382
      6  -6.4790  0.2829    -6.9512 -6.3774
      7  -6.4826  0.2415    -6.9438 -6.4193
      8  -6.3940  0.8893    -8.0336 -5.2541
      9  -6.3126  0.6861    -7.2657 -5.9037
     10  -6.4870  1.0223    -8.2184 -4.3851
     11  -6.5528  0.8279    -7.9696 -5.7313
     12  -6.5160  0.6510    -7.4881 -6.0484
     13  -6.6956  1.0519    -8.3973 -4.5402
     14  -6.7732  0.8657    -8.2534 -5.8981
     15  -6.8180  0.7318    -8.1564 -6.1953
     16  -6.7574  0.6034    -7.8065 -6.2240
     17  -6.7012  0.5007    -7.5380 -6.2317
     18  -6.6569  0.4235    -7.3898 -6.2310
     19  -6.7042  0.3805    -7.4139 -6.3402
     20  -6.6498  0.3300    -7.2553 -6.3110
     21  -6.5167  0.3738    -7.1791 -6.1784
     22  -6.5480  0.3306    -7.1865 -6.2230
     23  -6.5179  0.2931    -7.0937 -6.2169
     24  -6.5460  0.2665    -7.1107 -6.2644
     25  -6.5109  0.2418    -6.9944 -6.2483
     26  -6.5341  0.2238    -6.9978 -6.2987
     27  -6.4710  0.2348    -6.9767 -6.2256
     28  -6.4546  0.2159    -6.9573 -6.2222
     29  -6.3596  0.2617    -6.9112 -6.1032
     30  -6.3802  0.2384    -6.9176 -6.1780
     31  -6.3864  0.2242    -6.9172 -6.1850
     32  -6.2975  0.2655    -6.8586 -6.0064
     33  -6.3137  0.2456    -6.8648 -6.0578
     34  -6.2998  0.2302    -6.8132 -6.0531
     35  -6.3146  0.2175    -6.8221 -6.1190
     36  -6.2167  0.3390    -6.8522 -5.8981
     37  -6.2410  0.3107    -6.8662 -5.9211
     38  -6.2633  0.2896    -6.8799 -5.9455
     39  -6.2448  0.2721    -6.8331 -5.9393
     40  -6.2627  0.2588    -6.8463 -5.9627
     41  -6.2323  0.2493    -6.7707 -5.9459

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1079  0.0575     0.0087  0.1908
      1   0.1086  0.0572     0.0094  0.1909
      2   0.1068  0.0582     0.0064  0.1907
      3   0.1052  0.0590     0.0040  0.1905
      4   0.1058  0.0580     0.0055  0.1904
      5   0.1093  0.0559     0.0129  0.1907
      6   0.1113  0.0547     0.0176  0.1909
      7   0.1132  0.0536     0.0214  0.1911
      8   0.0262  0.0219     0.0000  0.0650
      9   0.0308  0.0223     0.0001  0.0690
     10   0.0162  0.0132     0.0000  0.0376
     11   0.0177  0.0128     0.0000  0.0385
     12   0.0198  0.0126     0.0001  0.0400
     13   0.0107  0.0078     0.0000  0.0217
     14   0.0116  0.0075     0.0001  0.0224
     15   0.0122  0.0072     0.0001  0.0228
     16   0.0133  0.0073     0.0004  0.0241
     17   0.0143  0.0074     0.0007  0.0252
     18   0.0152  0.0075     0.0011  0.0260
     19   0.0161  0.0076     0.0014  0.0267
     20   0.0170  0.0078     0.0017  0.0275
     21   0.0144  0.0067     0.0010  0.0237
     22   0.0151  0.0067     0.0013  0.0246
     23   0.0158  0.0068     0.0016  0.0253
     24   0.0166  0.0068     0.0021  0.0260
     25   0.0173  0.0069     0.0025  0.0266
     26   0.0180  0.0069     0.0031  0.0270
     27   0.0167  0.0066     0.0023  0.0257
     28   0.0173  0.0066     0.0028  0.0262
     29   0.0141  0.0057     0.0014  0.0205
     30   0.0147  0.0056     0.0016  0.0208
     31   0.0149  0.0056     0.0019  0.0210
     32   0.0123  0.0049     0.0010  0.0186
     33   0.0128  0.0049     0.0011  0.0190
     34   0.0132  0.0049     0.0013  0.0193
     35   0.0136  0.0048     0.0015  0.0195
     36   0.0086  0.0032     0.0005  0.0126
     37   0.0089  0.0033     0.0005  0.0129
     38   0.0092  0.0035     0.0006  0.0130
     39   0.0095  0.0036     0.0006  0.0132
     40   0.0098  0.0037     0.0007  0.0133
     41   0.0101  0.0037     0.0007  0.0134

