trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1369 770.00  0.00 800.00  0.71  1
  1  647 360.00  0.00 800.00 520.00  1
  2 1097 610.00  0.00 800.00 520.00  0
  3  845 470.00  0.00 800.00 520.00  0
  4  737 410.00  0.00 800.00 520.00  1
  5  845 460.00  0.00 800.00 260.00  1
  6  845 450.00  0.00 800.00 260.00  1
  7  845 480.00  0.00 800.00 260.00  1
  8  845 480.00  0.00 800.00 260.00  0
  9  935 520.00  0.00 800.00 520.00  0
 10  863 480.00  0.00 800.00 520.00  1
 11   13  10.00  0.00 800.00 52.00  1
 12 1133 630.00  0.00 800.00 520.00  0
 13 1025 570.00  0.00 800.00 520.00  1
 14   12  10.00  0.00 800.00 26.00  1
 15   11  10.00  0.00 800.00 21.50  1
 16 1223 680.00  0.00 800.00 520.00  0
 17 1151 640.00  0.00 800.00 520.00  0
 18 1115 620.00  0.00 800.00 520.00  0
 19  665 370.00  0.00 800.00 520.00  1
 20 1007 560.00  0.00 800.00 520.00  0
 21  719 400.00  0.00 800.00 520.00  0
 22  557 310.00  0.00 800.00 520.00  1
 23 1025 570.00  0.00 800.00 520.00  0
 24  611 340.00  0.00 800.00 520.00  1
 25  953 530.00  0.00 800.00 520.00  0
 26  629 350.00  0.00 800.00 520.00  1
 27  953 530.00  0.00 800.00 260.00  0
 28 1025 570.00  0.00 800.00 520.00  0
 29  593 330.00  0.00 800.00 520.00  0
 30  503 280.00  0.00 800.00 520.00  1
 31  503 290.00  0.00 800.00 260.00  1
 32  539 300.00  0.00 800.00 520.00  0
 33  413 230.00  0.00 800.00 520.00  1
 34 1043 580.00  0.00 800.00 520.00  0
 35  449 250.00  0.00 800.00 520.00  1
 36  449 230.00  0.00 800.00 260.00  0
 37  377 210.00  0.00 800.00 520.00  1
 38  395 220.00  0.00 800.00 520.00  1
 39 1061 590.00  0.00 800.00 520.00  0
 40  377 210.00  0.00 800.00 520.00  1
 41 1061 600.00  0.00 800.00 260.00  0
