Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.5534  1.1249    -5.8191 -6.0915
      1  -8.2831  0.8164    -3.2893 -7.5063
      2  -7.7901  0.6946    -8.7919 -7.2890
      3  -7.4891  0.6868    -8.2747 -6.8793
      4  -7.5567  0.5219    -8.2219 -7.3018
      5  -7.5868  0.4076    -8.1756 -7.3617
      6  -7.6021  0.3301    -8.1344 -7.4045
      7  -7.6087  0.2803    -8.1044 -7.4294
      8  -7.6149  0.2464    -8.0995 -7.4772
      9  -7.6157  0.2267    -8.0959 -7.4916
     10  -7.5529  0.4760    -8.5037 -7.2964
     11  -7.6808  0.4759    -8.6981 -7.3577
     12  -7.5742  0.3652    -8.2269 -7.3385
     13  -7.5811  0.3141    -8.1810 -7.3524
     14  -7.6196  0.2877    -8.2259 -7.4568
     15  -7.6133  0.5189    -8.6073 -7.3179
     16  -7.5529  0.4092    -8.2578 -7.3164
     17  -7.5125  0.3246    -8.0575 -7.3138
     18  -7.5725  0.3090    -8.0926 -7.3646
     19  -7.5212  0.4484    -8.1872 -7.3051
     20  -7.4987  0.3564    -8.0505 -7.3071
     21  -7.5551  0.3414    -8.0867 -7.3438
     22  -7.5341  0.2741    -8.0229 -7.3416
     23  -7.5601  0.2404    -8.0351 -7.3876
     24  -7.5332  0.2403    -7.9862 -7.3519
     25  -7.5643  0.2537    -8.0405 -7.4027
     26  -7.5398  0.2547    -7.9966 -7.3631
     27  -7.5568  0.2179    -8.0014 -7.4097
     28  -7.5716  0.2042    -8.0182 -7.4848
     29  -7.5778  0.1815    -8.0166 -7.5534
     30  -7.5871  0.1737    -8.0293 -7.5590
     31  -7.5948  0.1683    -8.0400 -7.5626
     32  -7.6891  0.2798    -8.2831 -7.5693
     33  -7.6553  0.2285    -8.1050 -7.5676
     34  -7.7723  0.3284    -8.4094 -7.5795
     35  -7.7445  0.2759    -8.3153 -7.5779
     36  -7.7184  0.2356    -8.2236 -7.5758
     37  -7.6922  0.2055    -8.1034 -7.5732
     38  -7.6637  0.1982    -8.0933 -7.5690
     39  -7.6383  0.1736    -8.0764 -7.5668
     40  -7.6156  0.1679    -8.0619 -7.5634
     41  -7.6010  0.1456    -8.0424 -7.5626

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0999  0.0596     0.0033  0.1896
      1   0.1018  0.0590     0.0051  0.1899
      2   0.0981  0.0602     0.0028  0.1894
      3   0.0939  0.0611     0.0005  0.1886
      4   0.1017  0.0584     0.0064  0.1896
      5   0.1063  0.0563     0.0126  0.1901
      6   0.1099  0.0546     0.0180  0.1905
      7   0.1121  0.0534     0.0221  0.1908
      8   0.1154  0.0520     0.0262  0.1912
      9   0.1166  0.0513     0.0287  0.1913
     10   0.0527  0.0327     0.0073  0.1118
     11   0.0484  0.0301     0.0071  0.1025
     12   0.0553  0.0312     0.0097  0.1106
     13   0.0576  0.0310     0.0122  0.1128
     14   0.0601  0.0320     0.0134  0.1170
     15   0.0345  0.0193     0.0035  0.0664
     16   0.0379  0.0191     0.0069  0.0688
     17   0.0408  0.0189     0.0093  0.0715
     18   0.0410  0.0190     0.0095  0.0719
     19   0.0321  0.0157     0.0044  0.0566
     20   0.0342  0.0154     0.0076  0.0582
     21   0.0343  0.0154     0.0077  0.0583
     22   0.0362  0.0151     0.0097  0.0598
     23   0.0376  0.0152     0.0109  0.0612
     24   0.0375  0.0151     0.0110  0.0609
     25   0.0363  0.0149     0.0100  0.0596
     26   0.0362  0.0147     0.0100  0.0590
     27   0.0376  0.0148     0.0115  0.0604
     28   0.0385  0.0150     0.0122  0.0616
     29   0.0399  0.0152     0.0139  0.0633
     30   0.0408  0.0154     0.0143  0.0649
     31   0.0417  0.0157     0.0146  0.0663
     32   0.0317  0.0129     0.0084  0.0513
     33   0.0335  0.0127     0.0102  0.0527
     34   0.0263  0.0106     0.0066  0.0411
     35   0.0276  0.0103     0.0079  0.0419
     36   0.0288  0.0102     0.0090  0.0432
     37   0.0299  0.0101     0.0103  0.0446
     38   0.0302  0.0102     0.0104  0.0451
     39   0.0314  0.0103     0.0118  0.0463
     40   0.0312  0.0103     0.0115  0.0462
     41   0.0322  0.0103     0.0132  0.0470

