trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  636 360.00  0.00 800.00  6.44  1
  1  790 440.00  0.00 800.00 260.00  0
  2  661 370.00  0.00 800.00 52.00  1
  3  716 400.00  0.00 800.00 104.00  1
  4  771 430.00  0.00 800.00 156.00  0
  5  681 380.00  0.00 800.00 156.00  0
  6  716 400.00  0.00 800.00 104.00  0
  7  716 400.00  0.00 800.00 156.00  0
  8  716 390.00  0.00 800.00 52.00  0
  9  517 290.00  0.00 800.00 52.00  1
 10  517 310.00  0.00 800.00 104.00  1
 11  499 280.00  0.00 800.00 52.00  1
 12  625 350.00  0.00 800.00 52.00  1
 13  626 350.00  0.00 800.00 104.00  1
 14  860 480.00  0.00 800.00 104.00  1
 15    0  10.00  0.00 800.00  0.43  1
 16  915 510.00  0.00 800.00 156.00  1
 17    0  20.00  0.00 800.00  0.71  1
 18    0  10.00  0.00 800.00  0.71  1
 19    0  10.00  0.00 800.00  0.71  1
 20  933 520.00  0.00 800.00 156.00  0
 21  897 500.00  0.00 800.00 156.00  0
 22  933 530.00  0.00 800.00 260.00  0
 23  518 290.00  0.00 800.00 104.00  1
 24  518 310.00  0.00 800.00 52.00  1
 25  915 510.00  0.00 800.00 156.00  0
 26  879 490.00  0.00 800.00 156.00  0
 27  518 290.00  0.00 800.00 104.00  1
 28  518 310.00  0.00 800.00 52.00  1
 29  879 490.00  0.00 800.00 156.00  1
 30  969 540.00  0.00 800.00 156.00  1
 31  987 550.00  0.00 800.00 156.00  1
 32  969 560.00  0.00 800.00 260.00  1
 33  700 390.00  0.00 800.00 260.00  1
 34    0  10.00  0.00 800.00  0.43  1
 35  772 430.00  0.00 800.00 260.00  1
 36  772 420.00  0.00 800.00 156.00  1
 37  808 450.00  0.00 800.00 260.00  0
 38  772 420.00  0.00 800.00 156.00  0
 39  736 410.00  0.00 800.00 260.00  0
 40  700 390.00  0.00 800.00 260.00  0
 41  664 370.00  0.00 800.00 260.00  0
