Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7616  2.0703    -9.1281 -2.6667
      1  -7.3647  1.1844    -6.5273 -5.7312
      2  -8.1991  0.7570    -3.6917 -7.3221
      3  -7.5914  0.5686    -8.5474 -7.1474
      4  -7.3739  0.4722    -8.0004 -7.0383
      5  -7.2217  0.4396    -7.7525 -6.8635
      6  -6.8838  0.7193    -7.6352 -5.7971
      7  -6.4152  0.9324    -7.5248 -4.6934
      8  -6.6582  0.7367    -7.5389 -5.6751
      9  -6.7351  0.5875    -7.5166 -6.1111
     10  -6.4679  0.6884    -7.3591 -5.6536
     11  -6.1262  0.9315    -7.4410 -4.5040
     12  -6.1602  0.7713    -7.2182 -5.1120
     13  -6.1797  0.6601    -7.1448 -5.3333
     14  -6.2666  0.5567    -7.1475 -5.6265
     15  -6.3467  0.4891    -7.1756 -5.8078
     16  -6.4087  0.4370    -7.1991 -5.9476
     17  -6.5874  0.5314    -7.4913 -6.0578
     18  -6.5479  0.4586    -7.3348 -6.0600
     19  -6.5941  0.4151    -7.3619 -6.1857
     20  -6.7659  0.5361    -7.7025 -6.2437
     21  -6.7299  0.4667    -7.5429 -6.2443
     22  -6.6935  0.4137    -7.4622 -6.2373
     23  -6.5186  0.5002    -7.3194 -6.0073
     24  -6.5277  0.4431    -7.2964 -6.0343
     25  -6.5703  0.4086    -7.3334 -6.1384
     26  -6.6147  0.3841    -7.3761 -6.2013
     27  -6.7523  0.4501    -7.5568 -6.2747
     28  -6.8800  0.5237    -7.7800 -6.3951
     29  -6.8906  0.4709    -7.7700 -6.4308
     30  -7.0100  0.5152    -7.9473 -6.5029
     31  -7.0187  0.4736    -7.9367 -6.5141
     32  -6.9363  0.4385    -7.7804 -6.4801
     33  -6.8636  0.4095    -7.6616 -6.4536
     34  -6.9245  0.4017    -7.7287 -6.4941
     35  -7.0282  0.4355    -7.8408 -6.5667
     36  -7.0821  0.4364    -7.9308 -6.6342
     37  -7.0296  0.4043    -7.8107 -6.5947
     38  -6.9782  0.3931    -7.7566 -6.5517
     39  -6.9379  0.3668    -7.6847 -6.5306
     40  -6.8978  0.3452    -7.5876 -6.5108
     41  -6.8072  0.3512    -7.4999 -6.4629

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0071  0.1899
      1   0.1018  0.0586     0.0072  0.1898
      2   0.1033  0.0581     0.0088  0.1900
      3   0.0996  0.0594     0.0060  0.1895
      4   0.1042  0.0590     0.0067  0.1905
      5   0.1034  0.0591     0.0064  0.1903
      6   0.0461  0.0397     0.0003  0.1241
      7   0.0186  0.0159     0.0001  0.0468
      8   0.0226  0.0173     0.0001  0.0527
      9   0.0245  0.0172     0.0007  0.0542
     10   0.0167  0.0111     0.0001  0.0342
     11   0.0099  0.0068     0.0000  0.0195
     12   0.0107  0.0065     0.0001  0.0197
     13   0.0111  0.0063     0.0002  0.0199
     14   0.0120  0.0064     0.0004  0.0205
     15   0.0129  0.0066     0.0007  0.0219
     16   0.0137  0.0068     0.0009  0.0234
     17   0.0112  0.0055     0.0005  0.0189
     18   0.0119  0.0056     0.0007  0.0194
     19   0.0125  0.0057     0.0008  0.0198
     20   0.0099  0.0045     0.0004  0.0148
     21   0.0104  0.0046     0.0005  0.0159
     22   0.0109  0.0047     0.0007  0.0167
     23   0.0086  0.0035     0.0003  0.0128
     24   0.0087  0.0034     0.0004  0.0129
     25   0.0091  0.0036     0.0005  0.0131
     26   0.0094  0.0037     0.0006  0.0133
     27   0.0081  0.0029     0.0004  0.0120
     28   0.0075  0.0023     0.0003  0.0100
     29   0.0075  0.0022     0.0004  0.0101
     30   0.0073  0.0019     0.0004  0.0079
     31   0.0073  0.0018     0.0004  0.0079
     32   0.0074  0.0019     0.0004  0.0087
     33   0.0075  0.0019     0.0004  0.0093
     34   0.0076  0.0020     0.0004  0.0099
     35   0.0073  0.0017     0.0004  0.0072
     36   0.0073  0.0017     0.0004  0.0074
     37   0.0074  0.0018     0.0004  0.0086
     38   0.0074  0.0018     0.0004  0.0087
     39   0.0075  0.0019     0.0004  0.0095
     40   0.0076  0.0021     0.0005  0.0102
     41   0.0073  0.0016     0.0004  0.0070

