Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.9461  1.9677    -9.1469 -3.0110
      1  -4.2041  1.0315    -5.8182 -2.8131
      2  -3.3854  0.6746    -4.2327 -2.6798
      3  -3.7402  0.5333    -4.4027 -3.3965
      4  -4.0443  0.5522    -4.7627 -3.7431
      5  -4.4959  0.9338    -6.6040 -3.8460
      6  -4.2707  0.6861    -5.2356 -3.8314
      7  -4.3596  0.6321    -5.2846 -4.0113
      8  -4.7139  0.9482    -6.9083 -4.0156
      9  -4.5465  0.7391    -5.7193 -4.0400
     10  -4.4499  0.5887    -5.1751 -4.0520
     11  -4.5749  0.6162    -5.3608 -4.2202
     12  -4.5109  0.4884    -5.0625 -4.2380
     13  -4.7109  0.7243    -5.7464 -4.2394
     14  -4.6684  0.5734    -5.4379 -4.2603
     15  -4.9773  0.9519    -7.1812 -4.1102
     16  -4.9133  0.7681    -6.1624 -4.2597
     17  -4.8758  0.6334    -5.8747 -4.2960
     18  -4.8040  0.5297    -5.6162 -4.2950
     19  -4.7504  0.4514    -5.4931 -4.2900
     20  -4.7104  0.3928    -5.3412 -4.2843
     21  -4.7391  0.3481    -5.3491 -4.3561
     22  -4.8875  0.4467    -5.6076 -4.4419
     23  -4.9112  0.3973    -5.6087 -4.5280
     24  -4.8744  0.3525    -5.5480 -4.5228
     25  -4.8447  0.3192    -5.4804 -4.5182
     26  -4.8704  0.2944    -5.4924 -4.5495
     27  -4.8446  0.2727    -5.4101 -4.5437
     28  -4.8676  0.2557    -5.4260 -4.5737
     29  -4.8900  0.2422    -5.4427 -4.6089
     30  -4.9978  0.2762    -5.5893 -4.7000
     31  -4.9762  0.2581    -5.5576 -4.6877
     32  -4.9576  0.2440    -5.5242 -4.6770
     33  -4.9739  0.2332    -5.5306 -4.7404
     34  -4.9576  0.2227    -5.4950 -4.7276
     35  -4.9858  0.2131    -5.5155 -4.7970
     36  -5.0152  0.2046    -5.5354 -4.8139
     37  -4.9972  0.1956    -5.5000 -4.8102
     38  -5.0098  0.1890    -5.5072 -4.8196
     39  -5.0310  0.1821    -5.5229 -4.8338
     40  -5.0128  0.1747    -5.4828 -4.8280
     41  -5.0359  0.1674    -5.5055 -4.8448

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0586     0.0072  0.1899
      1   0.1021  0.0587     0.0070  0.1899
      2   0.1028  0.0585     0.0076  0.1900
      3   0.1018  0.0585     0.0073  0.1898
      4   0.0955  0.0601     0.0039  0.1887
      5   0.0376  0.0360     0.0001  0.1092
      6   0.0464  0.0379     0.0001  0.1200
      7   0.0509  0.0410     0.0004  0.1309
      8   0.0202  0.0172     0.0000  0.0507
      9   0.0237  0.0177     0.0001  0.0543
     10   0.0266  0.0180     0.0004  0.0575
     11   0.0241  0.0164     0.0001  0.0518
     12   0.0264  0.0165     0.0014  0.0539
     13   0.0168  0.0108     0.0001  0.0333
     14   0.0175  0.0104     0.0003  0.0335
     15   0.0096  0.0065     0.0000  0.0186
     16   0.0103  0.0061     0.0001  0.0189
     17   0.0107  0.0059     0.0002  0.0191
     18   0.0115  0.0060     0.0004  0.0197
     19   0.0123  0.0061     0.0006  0.0202
     20   0.0129  0.0061     0.0008  0.0206
     21   0.0136  0.0062     0.0010  0.0214
     22   0.0106  0.0048     0.0005  0.0170
     23   0.0111  0.0049     0.0007  0.0177
     24   0.0116  0.0050     0.0008  0.0182
     25   0.0121  0.0050     0.0009  0.0187
     26   0.0127  0.0051     0.0011  0.0191
     27   0.0132  0.0051     0.0012  0.0195
     28   0.0136  0.0051     0.0014  0.0198
     29   0.0141  0.0051     0.0016  0.0201
     30   0.0119  0.0045     0.0010  0.0174
     31   0.0123  0.0045     0.0011  0.0179
     32   0.0127  0.0045     0.0012  0.0183
     33   0.0131  0.0045     0.0014  0.0186
     34   0.0135  0.0044     0.0016  0.0189
     35   0.0139  0.0044     0.0019  0.0192
     36   0.0142  0.0045     0.0022  0.0195
     37   0.0146  0.0044     0.0026  0.0197
     38   0.0149  0.0044     0.0031  0.0199
     39   0.0152  0.0044     0.0036  0.0201
     40   0.0156  0.0045     0.0044  0.0203
     41   0.0159  0.0045     0.0051  0.0205

