trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  711 400.00  0.00 800.00 12.90  1
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  714 400.00  0.00 800.00 26.00  1
  4  661 370.00  0.00 800.00 52.00  1
  5  787 440.00  0.00 800.00 52.00  1
  6  680 380.00  0.00 800.00 104.00  0
  7  769 430.00  0.00 800.00 52.00  1
  8  662 370.00  0.00 800.00 104.00  1
  9  735 410.00  0.00 800.00 156.00  0
 10  824 460.00  0.00 800.00 104.00  0
 11  644 360.00  0.00 800.00 104.00  1
 12  860 480.00  0.00 800.00 104.00  0
 13  788 440.00  0.00 800.00 104.00  1
 14    0  10.00  0.00 800.00  0.43  1
 15  825 460.00  0.00 800.00 156.00  1
 16    0  20.00  0.00 800.00  0.71  1
 17    0  20.00  0.00 800.00  0.71  1
 18  951 530.00  0.00 800.00 156.00  0
 19  915 510.00  0.00 800.00 156.00  0
 20  897 500.00  0.00 800.00 156.00  0
 21  464 260.00  0.00 800.00 104.00  1
 22  843 470.00  0.00 800.00 156.00  1
 23  482 270.00  0.00 800.00 104.00  1
 24  969 540.00  0.00 800.00 156.00  0
 25  951 530.00  0.00 800.00 156.00  0
 26  518 290.00  0.00 800.00 104.00  1
 27  915 510.00  0.00 800.00 156.00  0
 28  536 300.00  0.00 800.00 104.00  1
 29  572 320.00  0.00 800.00 104.00  1
 30  879 490.00  0.00 800.00 156.00  1
 31 1005 560.00  0.00 800.00 156.00  0
 32  987 550.00  0.00 800.00 156.00  0
 33  536 300.00  0.00 800.00 104.00  1
 34  969 540.00  0.00 800.00 156.00  0
 35  537 300.00  0.00 800.00 156.00  1
 36  573 320.00  0.00 800.00 156.00  1
 37  915 510.00  0.00 800.00 156.00  0
 38  573 330.00  0.00 800.00 104.00  1
 39  555 310.00  0.00 800.00 156.00  1
 40  879 490.00  0.00 800.00 156.00  0
 41  591 330.00  0.00 800.00 156.00  1
