Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.6571  2.0339    -9.0323 -2.6495
      1  -4.0084  1.1120    -5.7903 -2.4841
      2  -3.1943  0.7181    -4.2114 -2.4008
      3  -2.7763  0.5471    -3.4047 -2.3584
      4  -2.5117  0.4891    -2.9983 -2.3310
      5  -2.6328  0.4660    -3.0862 -2.4323
      6  -2.6162  0.3574    -3.0646 -2.4531
      7  -2.8828  0.6481    -3.6227 -2.5866
      8  -2.9724  0.6035    -3.6967 -2.6511
      9  -2.8849  0.4657    -3.3590 -2.6402
     10  -2.9077  0.3877    -3.3612 -2.7740
     11  -2.8685  0.2936    -3.1834 -2.7623
     12  -2.8740  0.2296    -3.1712 -2.8609
     13  -2.9017  0.2719    -3.3212 -2.8664
     14  -3.1116  0.5705    -3.7666 -2.8733
     15  -3.4470  0.9142    -4.9307 -2.9125
     16  -3.3212  0.7270    -4.1870 -2.9075
     17  -3.2349  0.5824    -3.8950 -2.9014
     18  -3.1766  0.4643    -3.6877 -2.8971
     19  -3.1355  0.3743    -3.6386 -2.8932
     20  -3.1063  0.3059    -3.5904 -2.8900
     21  -3.1206  0.2576    -3.5945 -2.9132
     22  -3.1405  0.2235    -3.6049 -2.9503
     23  -3.1224  0.1892    -3.5566 -2.9429
     24  -3.1310  0.1652    -3.5602 -2.9708
     25  -3.1175  0.1452    -3.4933 -2.9612
     26  -3.1396  0.1304    -3.5363 -3.0622
     27  -3.1686  0.1412    -3.6041 -3.1377
     28  -3.2138  0.1710    -3.6494 -3.1444
     29  -3.2878  0.2068    -3.6764 -3.1543
     30  -3.3430  0.2108    -3.7286 -3.1711
     31  -3.4382  0.3237    -3.9383 -3.2088
     32  -3.4155  0.2643    -3.9027 -3.2052
     33  -3.3999  0.2216    -3.8701 -3.2022
     34  -3.3872  0.1918    -3.8329 -3.1990
     35  -3.3770  0.1711    -3.7892 -3.1959
     36  -3.3871  0.1561    -3.7965 -3.2128
     37  -3.3845  0.1467    -3.7809 -3.2126
     38  -3.4394  0.1891    -3.9090 -3.2633
     39  -3.5168  0.2721    -4.0059 -3.3203
     40  -3.4999  0.2365    -3.9539 -3.3150
     41  -3.4874  0.2108    -3.9433 -3.3118

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1034  0.0583     0.0077  0.1901
      1   0.1018  0.0587     0.0070  0.1898
      2   0.1021  0.0585     0.0077  0.1899
      3   0.1034  0.0580     0.0092  0.1900
      4   0.1044  0.0576     0.0102  0.1902
      5   0.1021  0.0581     0.0092  0.1898
      6   0.1053  0.0567     0.0131  0.1902
      7   0.0483  0.0367     0.0021  0.1186
      8   0.0489  0.0374     0.0024  0.1213
      9   0.0558  0.0381     0.0053  0.1284
     10   0.0618  0.0398     0.0073  0.1366
     11   0.0680  0.0397     0.0111  0.1418
     12   0.0729  0.0397     0.0146  0.1459
     13   0.0644  0.0366     0.0111  0.1307
     14   0.0286  0.0174     0.0018  0.0579
     15   0.0152  0.0100     0.0001  0.0311
     16   0.0168  0.0100     0.0003  0.0324
     17   0.0184  0.0101     0.0010  0.0336
     18   0.0197  0.0100     0.0017  0.0345
     19   0.0210  0.0101     0.0026  0.0361
     20   0.0221  0.0101     0.0036  0.0375
     21   0.0232  0.0102     0.0049  0.0388
     22   0.0242  0.0104     0.0063  0.0400
     23   0.0253  0.0104     0.0074  0.0408
     24   0.0261  0.0104     0.0079  0.0414
     25   0.0272  0.0104     0.0084  0.0428
     26   0.0279  0.0107     0.0088  0.0444
     27   0.0266  0.0102     0.0083  0.0414
     28   0.0239  0.0090     0.0075  0.0371
     29   0.0207  0.0077     0.0057  0.0316
     30   0.0199  0.0075     0.0047  0.0303
     31   0.0153  0.0062     0.0016  0.0236
     32   0.0160  0.0061     0.0021  0.0242
     33   0.0165  0.0061     0.0026  0.0247
     34   0.0170  0.0060     0.0033  0.0251
     35   0.0175  0.0059     0.0042  0.0255
     36   0.0180  0.0060     0.0052  0.0259
     37   0.0181  0.0059     0.0060  0.0260
     38   0.0149  0.0050     0.0023  0.0203
     39   0.0121  0.0044     0.0010  0.0172
     40   0.0125  0.0043     0.0012  0.0176
     41   0.0129  0.0042     0.0014  0.0180

