trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  827 460.00  0.00 800.00 520.00  0
  1  608 340.00  0.00 800.00 104.00  0
  2  714 400.00  0.00 800.00 26.00  1
  3  661 370.00  0.00 800.00 52.00  1
  4  769 430.00  0.00 800.00 52.00  1
  5  644 360.00  0.00 800.00 104.00  0
  6  751 420.00  0.00 800.00 52.00  1
  7  626 350.00  0.00 800.00 104.00  0
  8  751 440.00  0.00 800.00 104.00  1
  9    0  10.00  0.00 800.00  0.43  1
 10    0  10.00  0.00 800.00  0.71  1
 11    0  20.00  0.00 800.00  0.71  1
 12  789 440.00  0.00 800.00 156.00  0
 13  842 470.00  0.00 800.00 104.00  0
 14  625 350.00  0.00 800.00 52.00  1
 15  770 430.00  0.00 800.00 104.00  0
 16  661 370.00  0.00 800.00 52.00  1
 17  662 370.00  0.00 800.00 104.00  1
 18  824 460.00  0.00 800.00 104.00  0
 19  590 330.00  0.00 800.00 104.00  1
 20  554 310.00  0.00 800.00 104.00  1
 21  824 460.00  0.00 800.00 104.00  0
 22  554 300.00  0.00 800.00 156.00  0
 23  572 320.00  0.00 800.00 104.00  1
 24  554 300.00  0.00 800.00 156.00  0
 25  572 340.00  0.00 800.00 52.00  1
 26  590 330.00  0.00 800.00 104.00  1
 27  554 310.00  0.00 800.00 104.00  1
 28  572 320.00  0.00 800.00 104.00  1
 29  554 290.00  0.00 800.00 156.00  1
 30  806 450.00  0.00 800.00 104.00  1
 31  842 470.00  0.00 800.00 104.00  0
 32  824 460.00  0.00 800.00 104.00  0
 33  824 440.00  0.00 800.00 52.00  1
 34  824 470.00  0.00 800.00 52.00  1
 35  806 450.00  0.00 800.00 104.00  1
 36  806 430.00  0.00 800.00 156.00  0
 37  806 430.00  0.00 800.00 156.00  0
 38  788 440.00  0.00 800.00 104.00  0
 39  788 430.00  0.00 800.00 156.00  0
 40  788 420.00  0.00 800.00 156.00  0
 41  788 460.00  0.00 800.00 156.00  0
