trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1189 670.00  0.00 800.00  0.71  1
  1  790 440.00  0.00 800.00 260.00  0
  2  679 380.00  0.00 800.00 52.00  1
  3  663 370.00  0.00 800.00 156.00  1
  4  682 380.00  0.00 800.00 260.00  0
  5  771 430.00  0.00 800.00 156.00  0
  6  663 370.00  0.00 800.00 156.00  1
  7  771 420.00  0.00 800.00 104.00  1
  8  771 430.00  0.00 800.00 260.00  1
  9    5  10.00  0.00 800.00  4.30  1
 10  916 510.00  0.00 800.00 260.00  0
 11  880 490.00  0.00 800.00 260.00  0
 12  736 410.00  0.00 800.00 260.00  0
 13  717 400.00  0.00 800.00 156.00  0
 14  626 350.00  0.00 800.00 104.00  1
 15  555 310.00  0.00 800.00 156.00  0
 16    0  10.00  0.00 800.00  0.43  1
 17  554 310.00  0.00 800.00 104.00  1
 18  554 300.00  0.00 800.00 52.00  1
 19  608 340.00  0.00 800.00 104.00  1
 20  897 500.00  0.00 800.00 156.00  0
 21  519 290.00  0.00 800.00 156.00  1
 22  861 480.00  0.00 800.00 156.00  0
 23  591 330.00  0.00 800.00 156.00  1
 24  591 330.00  0.00 800.00 104.00  1
 25  861 480.00  0.00 800.00 156.00  1
 26  951 530.00  0.00 800.00 156.00  0
 27  879 490.00  0.00 800.00 156.00  1
 28  862 480.00  0.00 800.00 260.00  0
 29  808 450.00  0.00 800.00 260.00  0
 30  591 330.00  0.00 800.00 156.00  1
 31  645 360.00  0.00 800.00 156.00  1
 32  735 410.00  0.00 800.00 156.00  0
 33  897 500.00  0.00 800.00 156.00  0
 34  555 310.00  0.00 800.00 156.00  1
 35  825 460.00  0.00 800.00 156.00  0
 36  843 470.00  0.00 800.00 156.00  0
 37  861 480.00  0.00 800.00 156.00  0
 38  861 480.00  0.00 800.00 104.00  0
 39  537 300.00  0.00 800.00 156.00  1
 40  897 500.00  0.00 800.00 156.00  0
 41  537 310.00  0.00 800.00 104.00  1
