Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.7462  1.5320    -8.5931 -4.5467
      1  -5.4142  0.8569    -6.6938 -4.3203
      2  -4.8306  0.6255    -5.6112 -4.1335
      3  -5.2115  0.4751    -5.8142 -4.8746
      4  -5.0479  0.4428    -5.5311 -4.7985
      5  -5.0290  0.3513    -5.4398 -4.8114
      6  -5.0493  0.2459    -5.4265 -4.8721
      7  -5.0548  0.1909    -5.4177 -4.9005
      8  -5.0579  0.1580    -5.4124 -4.9208
      9  -5.0499  0.1311    -5.3403 -4.9194
     10  -5.0508  0.1188    -5.3402 -4.9261
     11  -5.0477  0.1088    -5.3374 -4.9253
     12  -5.0488  0.1038    -5.3373 -4.9314
     13  -5.0441  0.0958    -5.3327 -4.9289
     14  -5.0424  0.0924    -5.3311 -4.9281
     15  -5.0416  0.0908    -5.3304 -4.9279
     16  -5.0391  0.0870    -5.3280 -4.9260
     17  -5.0399  0.0854    -5.3281 -4.9301
     18  -5.0392  0.0844    -5.3275 -4.9295
     19  -5.0397  0.0836    -5.3275 -4.9320
     20  -5.0394  0.0833    -5.3273 -4.9318
     21  -5.0413  0.0804    -5.3274 -4.9427
     22  -5.0413  0.0803    -5.3274 -4.9426
     23  -5.0416  0.0799    -5.3274 -4.9445
     24  -5.0415  0.0798    -5.3273 -4.9444
     25  -5.0420  0.0792    -5.3274 -4.9471
     26  -5.0434  0.0770    -5.3274 -4.9570
     27  -5.0433  0.0769    -5.3274 -4.9568
     28  -5.0436  0.0765    -5.3274 -4.9591
     29  -5.0443  0.0754    -5.3274 -4.9647
     30  -5.0442  0.0753    -5.3273 -4.9643
     31  -5.0438  0.0751    -5.3271 -4.9626
     32  -5.0436  0.0751    -5.3270 -4.9619
     33  -5.0447  0.0734    -5.3271 -4.9710
     34  -5.0457  0.0718    -5.3272 -4.9801
     35  -5.0459  0.0715    -5.3272 -4.9818
     36  -5.0459  0.0715    -5.3272 -4.9816
     37  -5.0459  0.0715    -5.3272 -4.9814
     38  -5.0460  0.0712    -5.3272 -4.9831
     39  -5.0465  0.0704    -5.3272 -4.9879
     40  -5.0463  0.0706    -5.3272 -4.9862
     41  -5.0466  0.0702    -5.3272 -4.9888

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1006  0.0592     0.0053  0.1897
      1   0.0994  0.0596     0.0045  0.1895
      2   0.0995  0.0596     0.0048  0.1895
      3   0.1004  0.0593     0.0046  0.1896
      4   0.1004  0.0588     0.0049  0.1895
      5   0.1047  0.0569     0.0104  0.1900
      6   0.1087  0.0548     0.0178  0.1904
      7   0.1110  0.0536     0.0222  0.1906
      8   0.1127  0.0526     0.0252  0.1908
      9   0.1152  0.0515     0.0290  0.1911
     10   0.1158  0.0511     0.0303  0.1912
     11   0.1171  0.0504     0.0325  0.1913
     12   0.1176  0.0501     0.0336  0.1914
     13   0.1194  0.0494     0.0359  0.1916
     14   0.1203  0.0489     0.0374  0.1917
     15   0.1209  0.0486     0.0384  0.1918
     16   0.1223  0.0481     0.0403  0.1920
     17   0.1227  0.0478     0.0410  0.1920
     18   0.1235  0.0475     0.0422  0.1921
     19   0.1237  0.0473     0.0427  0.1921
     20   0.1241  0.0471     0.0434  0.1922
     21   0.1248  0.0467     0.0447  0.1923
     22   0.1250  0.0466     0.0451  0.1923
     23   0.1251  0.0465     0.0454  0.1923
     24   0.1253  0.0464     0.0457  0.1923
     25   0.1255  0.0463     0.0461  0.1923
     26   0.1260  0.0460     0.0471  0.1924
     27   0.1262  0.0458     0.0476  0.1924
     28   0.1263  0.0458     0.0480  0.1924
     29   0.1266  0.0456     0.0485  0.1924
     30   0.1270  0.0454     0.0491  0.1925
     31   0.1278  0.0450     0.0502  0.1926
     32   0.1282  0.0448     0.0509  0.1926
     33   0.1286  0.0446     0.0516  0.1927
     34   0.1289  0.0444     0.0522  0.1927
     35   0.1290  0.0444     0.0524  0.1927
     36   0.1292  0.0443     0.0527  0.1927
     37   0.1293  0.0442     0.0530  0.1927
     38   0.1294  0.0441     0.0532  0.1927
     39   0.1296  0.0440     0.0536  0.1927
     40   0.1302  0.0437     0.0547  0.1928
     41   0.1303  0.0436     0.0549  0.1928

