trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1055 590.00  0.00 800.00 21.50  1
  1  845 470.00  0.00 800.00 520.00  0
  2  682 380.00  0.00 800.00 260.00  0
  3  663 370.00  0.00 800.00 156.00  0
  4  626 350.00  0.00 800.00 104.00  0
  5  751 420.00  0.00 800.00 52.00  0
  6  625 350.00  0.00 800.00 52.00  0
  7 1421 790.00  0.00 800.00 520.00  0
  8  714 400.00  0.00 800.00 26.00  0
  9 1421 790.00  0.00 800.00 260.00  0
 10  641 360.00  0.00 800.00 21.50  0
 11 1421 780.00  0.00 800.00 260.00  0
 12 1421 790.00  0.00 800.00 260.00  0
 13  658 370.00  0.00 800.00 17.20  1
 14  640 360.00  0.00 800.00 17.20  1
 15  677 380.00  0.00 800.00 21.50  1
 16  587 330.00  0.00 800.00 21.50  1
 17  912 510.00  0.00 800.00 26.00  0
 18  551 310.00  0.00 800.00 21.50  0
 19  930 520.00  0.00 800.00 26.00  0
 20  532 300.00  0.00 800.00 17.20  1
 21  550 310.00  0.00 800.00 17.20  1
 22  876 490.00  0.00 800.00 26.00  0
 23  550 300.00  0.00 800.00 12.90  1
 24  876 490.00  0.00 800.00 52.00  0
 25  550 290.00  0.00 800.00 21.50  1
 26  786 440.00  0.00 800.00 26.00  0
 27  804 450.00  0.00 800.00 26.00  0
 28  568 320.00  0.00 800.00 17.20  1
 29  839 470.00  0.00 800.00 21.50  0
 30  586 330.00  0.00 800.00 17.20  1
 31  623 350.00  0.00 800.00 21.50  1
 32  839 470.00  0.00 800.00 21.50  0
 33  713 400.00  0.00 800.00 21.50  0
 34  713 410.00  0.00 800.00 17.20  1
 35  641 360.00  0.00 800.00 21.50  1
 36  623 350.00  0.00 800.00 21.50  1
 37  587 330.00  0.00 800.00 21.50  1
 38  822 460.00  0.00 800.00 26.00  1
 39  876 490.00  0.00 800.00 26.00  1
 40  930 520.00  0.00 800.00 26.00  0
 41  912 510.00  0.00 800.00 26.00  0
