trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  671 380.00  0.00 800.00  4.30  1
  1  647 360.00  0.00 800.00 520.00  1
  2 1097 610.00  0.00 800.00 520.00  0
  3  845 470.00  0.00 800.00 520.00  1
  4 1007 560.00  0.00 800.00 520.00  0
  5  935 520.00  0.00 800.00 520.00  0
  6  935 530.00  0.00 800.00 260.00  1
  7  935 530.00  0.00 800.00 260.00  1
  8  935 520.00  0.00 800.00 260.00  1
  9  935 540.00  0.00 800.00 260.00  1
 10  935 510.00  0.00 800.00 260.00  1
 11  935 500.00  0.00 800.00 260.00  1
 12  935 510.00  0.00 800.00 260.00  1
 13  935 540.00  0.00 800.00 260.00  1
 14  935 500.00  0.00 800.00 260.00  1
 15  935 530.00  0.00 800.00 260.00  1
 16  935 540.00  0.00 800.00 260.00  1
 17  935 500.00  0.00 800.00 260.00  1
 18  935 510.00  0.00 800.00 260.00  1
 19  935 510.00  0.00 800.00 260.00  1
 20  935 540.00  0.00 800.00 260.00  1
 21  935 500.00  0.00 800.00 260.00  1
 22  935 530.00  0.00 800.00 260.00  1
 23  935 500.00  0.00 800.00 260.00  1
 24  935 540.00  0.00 800.00 260.00  1
 25  935 520.00  0.00 800.00 260.00  1
 26  935 530.00  0.00 800.00 260.00  1
 27  935 530.00  0.00 800.00 260.00  1
 28  935 540.00  0.00 800.00 260.00  1
 29  935 540.00  0.00 800.00 260.00  1
 30  935 500.00  0.00 800.00 260.00  1
 31  935 540.00  0.00 800.00 260.00  1
 32  935 500.00  0.00 800.00 260.00  1
 33  935 520.00  0.00 800.00 260.00  1
 34  935 530.00  0.00 800.00 260.00  1
 35  935 520.00  0.00 800.00 260.00  1
 36  935 540.00  0.00 800.00 260.00  1
 37  935 500.00  0.00 800.00 260.00  1
 38  935 510.00  0.00 800.00 260.00  1
 39  935 500.00  0.00 800.00 260.00  1
 40  935 530.00  0.00 800.00 260.00  1
 41  935 540.00  0.00 800.00 260.00  1
