trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  609 340.00  0.00 800.00 156.00  0
  1  822 460.00  0.00 800.00 26.00  0
  2  677 380.00  0.00 800.00 21.50  0
  3  658 370.00  0.00 800.00 17.20  0
  4  675 380.00  0.00 800.00 12.90  0
  5  675 390.00  0.00 800.00 10.80  1
  6  675 390.00  0.00 800.00 10.80  1
  7  728 410.00  0.00 800.00 10.80  1
  8  657 370.00  0.00 800.00 12.90  0
  9  746 420.00  0.00 800.00 10.80  0
 10  693 390.00  0.00 800.00 12.90  0
 11  764 430.00  0.00 800.00 10.80  0
 12  711 400.00  0.00 800.00 12.90  0
 13  764 450.00  0.00 800.00 12.90  0
 14  693 390.00  0.00 800.00 12.90  0
 15  693 380.00  0.00 800.00 17.20  0
 16  746 420.00  0.00 800.00 10.80  0
 17  746 420.00  0.00 800.00 12.90  0
 18  924 520.00  0.00 800.00  6.44  1
 19  711 400.00  0.00 800.00 12.90  0
 20  764 430.00  0.00 800.00 10.80  0
 21  764 410.00  0.00 800.00 12.90  0
 22  764 420.00  0.00 800.00  8.60  0
 23  905 510.00  0.00 800.00  4.30  1
 24  764 420.00  0.00 800.00  8.60  0
 25  853 480.00  0.00 800.00  8.60  0
 26  480 270.00  0.00 800.00 26.00  0
 27  942 530.00  0.00 800.00  6.44  0
 28 1370 770.00  0.00 800.00  1.00  1
 29  871 490.00  0.00 800.00  8.60  0
 30 1192 670.00  0.00 800.00  3.00  1
 31  818 460.00  0.00 800.00 10.80  0
 32  747 420.00  0.00 800.00 12.90  0
 33 1207 680.00  0.00 800.00  0.71  1
 34  744 420.00  0.00 800.00  6.44  1
 35 1299 730.00  0.00 800.00  2.00  1
 36  765 430.00  0.00 800.00 12.90  0
 37  266 150.00  0.00 800.00 104.00  0
 38  548 310.00  0.00 800.00 10.80  0
 39  570 320.00  0.00 800.00 26.00  0
 40  391 220.00  0.00 800.00 52.00  0
 41  214 120.00  0.00 800.00 260.00  0
