trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1109 620.00  0.00 800.00 21.50  1
  1  935 520.00  0.00 800.00 520.00  1
  2 1223 680.00  0.00 800.00 520.00  1
  3 1313 730.00  0.00 800.00 520.00  0
  4 1277 710.00  0.00 800.00 520.00  0
  5 1205 670.00  0.00 800.00 520.00  0
  6 1133 630.00  0.00 800.00 520.00  1
  7 1223 680.00  0.00 800.00 520.00  0
  8 1133 640.00  0.00 800.00 260.00  1
  9 1223 690.00  0.00 800.00 260.00  1
 10 1223 690.00  0.00 800.00 260.00  1
 11 1223 690.00  0.00 800.00 260.00  1
 12 1223 670.00  0.00 800.00 260.00  1
 13 1223 700.00  0.00 800.00 260.00  0
 14 1241 690.00  0.00 800.00 520.00  0
 15 1151 640.00  0.00 800.00 520.00  1
 16 1241 680.00  0.00 800.00 260.00  1
 17 1241 710.00  0.00 800.00 260.00  1
 18 1241 690.00  0.00 800.00 260.00  1
 19 1241 710.00  0.00 800.00 260.00  1
 20 1241 710.00  0.00 800.00 260.00  1
 21 1241 670.00  0.00 800.00 260.00  1
 22 1241 690.00  0.00 800.00 260.00  1
 23 1241 670.00  0.00 800.00 260.00  1
 24 1241 670.00  0.00 800.00 260.00  1
 25 1241 670.00  0.00 800.00 260.00  1
 26 1241 680.00  0.00 800.00 260.00  1
 27 1241 670.00  0.00 800.00 260.00  1
 28 1241 670.00  0.00 800.00 260.00  1
 29 1241 690.00  0.00 800.00 260.00  1
 30 1241 690.00  0.00 800.00 260.00  1
 31 1241 710.00  0.00 800.00 260.00  1
 32 1223 680.00  0.00 800.00 520.00  0
 33 1241 670.00  0.00 800.00 260.00  1
 34 1241 670.00  0.00 800.00 260.00  1
 35 1241 680.00  0.00 800.00 260.00  1
 36 1241 710.00  0.00 800.00 260.00  1
 37 1241 670.00  0.00 800.00 260.00  1
 38 1241 710.00  0.00 800.00 260.00  1
 39 1241 670.00  0.00 800.00 260.00  1
 40 1241 710.00  0.00 800.00 260.00  1
 41 1241 670.00  0.00 800.00 260.00  1
