Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.7751  1.5324    -7.2573 -2.5615
      1  -6.1055  0.8453    -7.4612 -5.0988
      2  -6.6806  0.6111    -7.5489 -6.1771
      3  -6.2993  0.4830    -6.9223 -5.9585
      4  -6.1212  0.4588    -6.6287 -5.7527
      5  -5.8033  0.8021    -6.6727 -4.4314
      6  -5.3770  1.1015    -7.3173 -3.3649
      7  -4.9000  1.4830    -8.2709 -2.7592
      8  -5.6280  2.0616    -9.0917 -2.6382
      9  -5.5859  2.0542    -9.0784 -2.6333
     10  -5.5582  2.0446    -9.0691 -2.6344
     11  -5.5077  2.0265    -9.0511 -2.6357
     12  -5.4209  1.9926    -9.0166 -2.6374
     13  -5.2852  1.9311    -8.9502 -2.6397
     14  -5.1009  1.8284    -8.8232 -2.6426
     15  -4.8921  1.6806    -8.5803 -2.6457
     16  -4.6991  1.5058    -8.1179 -2.6485
     17  -4.5515  1.3382    -7.2574 -2.6508
     18  -4.4542  1.2050    -6.3867 -2.6524
     19  -4.7804  1.0194    -6.3732 -3.2024
     20  -4.7449  0.9355    -6.1877 -3.2429
     21  -5.0330  0.8011    -6.3205 -3.8748
     22  -5.2524  0.7176    -6.4193 -4.2891
     23  -5.4349  0.6617    -6.5447 -4.5898
     24  -5.4300  0.6113    -6.4942 -4.6173
     25  -5.6048  0.5861    -6.6468 -4.8547
     26  -5.7578  0.5659    -6.7580 -5.0764
     27  -5.6192  0.5383    -6.5796 -4.9467
     28  -5.4875  0.5204    -6.3941 -4.8460
     29  -5.3647  0.5090    -6.2296 -4.7549
     30  -5.3619  0.4737    -6.2063 -4.7749
     31  -5.2519  0.4627    -6.0910 -4.6477
     32  -5.3500  0.4366    -6.1420 -4.8162
     33  -5.2536  0.4279    -6.0459 -4.7244
     34  -5.3404  0.4082    -6.1041 -4.8432
     35  -5.2307  0.4237    -5.9856 -4.7399
     36  -5.1463  0.4217    -5.8720 -4.6363
     37  -5.0625  0.4214    -5.8069 -4.5646
     38  -4.9815  0.4208    -5.7088 -4.5139
     39  -4.9006  0.4222    -5.5998 -4.3927
     40  -4.8194  0.4257    -5.5445 -4.3081
     41  -5.2406  1.6356    -8.7727 -2.8435

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1008  0.0592     0.0054  0.1897
      1   0.1000  0.0595     0.0047  0.1896
      2   0.1003  0.0596     0.0049  0.1897
      3   0.0999  0.0595     0.0044  0.1896
      4   0.0999  0.0602     0.0039  0.1899
      5   0.0382  0.0351     0.0001  0.1064
      6   0.0148  0.0135     0.0000  0.0378
      7   0.0065  0.0058     0.0000  0.0136
      8   0.0002  0.0008     0.0000  0.0001
      9   0.0003  0.0011     0.0000  0.0001
     10   0.0004  0.0015     0.0000  0.0001
     11   0.0007  0.0019     0.0000  0.0030
     12   0.0012  0.0025     0.0000  0.0048
     13   0.0019  0.0030     0.0000  0.0057
     14   0.0029  0.0034     0.0000  0.0061
     15   0.0040  0.0034     0.0000  0.0064
     16   0.0050  0.0031     0.0000  0.0065
     17   0.0058  0.0026     0.0000  0.0066
     18   0.0063  0.0021     0.0001  0.0066
     19   0.0064  0.0019     0.0001  0.0066
     20   0.0067  0.0015     0.0001  0.0066
     21   0.0067  0.0014     0.0002  0.0067
     22   0.0068  0.0014     0.0002  0.0067
     23   0.0068  0.0013     0.0002  0.0067
     24   0.0069  0.0010     0.0003  0.0067
     25   0.0069  0.0010     0.0003  0.0067
     26   0.0069  0.0010     0.0003  0.0067
     27   0.0069  0.0010     0.0003  0.0067
     28   0.0069  0.0010     0.0003  0.0067
     29   0.0069  0.0010     0.0003  0.0067
     30   0.0070  0.0008     0.0004  0.0067
     31   0.0070  0.0008     0.0004  0.0067
     32   0.0070  0.0008     0.0004  0.0067
     33   0.0070  0.0008     0.0004  0.0067
     34   0.0070  0.0008     0.0004  0.0067
     35   0.0069  0.0008     0.0004  0.0067
     36   0.0069  0.0008     0.0004  0.0067
     37   0.0069  0.0008     0.0004  0.0067
     38   0.0069  0.0008     0.0004  0.0067
     39   0.0069  0.0008     0.0004  0.0067
     40   0.0069  0.0008     0.0004  0.0067
     41   0.0029  0.0034     0.0000  0.0061

