trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1180 660.00  0.00 800.00 17.20  1
  1  935 520.00  0.00 800.00 520.00  0
  2  790 440.00  0.00 800.00 260.00  0
  3  771 430.00  0.00 800.00 156.00  0
  4  716 400.00  0.00 800.00 104.00  1
  5  681 380.00  0.00 800.00 156.00  0
  6  716 410.00  0.00 800.00 52.00  1
  7  681 370.00  0.00 800.00 260.00  0
  8  681 380.00  0.00 800.00 260.00  0
  9  681 370.00  0.00 800.00 260.00  0
 10  681 400.00  0.00 800.00 104.00  1
 11  681 400.00  0.00 800.00 260.00  0
 12  681 390.00  0.00 800.00 104.00  1
 13  681 380.00  0.00 800.00 104.00  1
 14  681 370.00  0.00 800.00 260.00  0
 15  681 400.00  0.00 800.00 104.00  1
 16  681 380.00  0.00 800.00 260.00  0
 17  681 370.00  0.00 800.00 104.00  1
 18  681 380.00  0.00 800.00 104.00  1
 19  681 360.00  0.00 800.00 260.00  0
 20  681 370.00  0.00 800.00 260.00  0
 21  681 400.00  0.00 800.00 260.00  0
 22  681 400.00  0.00 800.00 260.00  0
 23  681 390.00  0.00 800.00 104.00  1
 24  681 380.00  0.00 800.00 260.00  0
 25  681 360.00  0.00 800.00 104.00  1
 26  681 400.00  0.00 800.00 104.00  1
 27  681 360.00  0.00 800.00 104.00  1
 28  681 380.00  0.00 800.00 104.00  1
 29  681 370.00  0.00 800.00 104.00  1
 30  681 400.00  0.00 800.00 104.00  1
 31  681 360.00  0.00 800.00 260.00  0
 32  681 370.00  0.00 800.00 260.00  0
 33  681 400.00  0.00 800.00 260.00  0
 34  681 400.00  0.00 800.00 104.00  1
 35  681 390.00  0.00 800.00 260.00  0
 36  681 390.00  0.00 800.00 260.00  0
 37  681 390.00  0.00 800.00 260.00  0
 38  681 360.00  0.00 800.00 104.00  1
 39  681 390.00  0.00 800.00 260.00  0
 40  681 400.00  0.00 800.00 260.00  0
 41  681 370.00  0.00 800.00 260.00  0
