Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.8307  1.4800    -8.3137 -4.6837
      1  -5.6337  0.8521    -6.9566 -4.5505
      2  -5.0682  0.5914    -5.8846 -4.4166
      3  -4.7706  0.4807    -5.3485 -4.2855
      4  -4.9432  0.3621    -5.4457 -4.7467
      5  -4.7973  0.3318    -5.2426 -4.6108
      6  -4.8007  0.2502    -5.2305 -4.6594
      7  -4.7932  0.1990    -5.2043 -4.6667
      8  -4.7899  0.1679    -5.1899 -4.6719
      9  -4.7880  0.1488    -5.1781 -4.6761
     10  -4.8098  0.1091    -5.1924 -4.7994
     11  -4.8091  0.1008    -5.1885 -4.7996
     12  -4.8131  0.0895    -5.1917 -4.8029
     13  -4.8142  0.0852    -5.1925 -4.8038
     14  -4.8133  0.0822    -5.1869 -4.8038
     15  -4.8146  0.0816    -5.1914 -4.8044
     16  -4.8140  0.0803    -5.1882 -4.8043
     17  -4.8141  0.0799    -5.1884 -4.8044
     18  -4.8143  0.0798    -5.1889 -4.8045
     19  -4.8134  0.0783    -5.1834 -4.8045
     20  -4.8129  0.0774    -5.1800 -4.8044
     21  -4.8127  0.0772    -5.1789 -4.8044
     22  -4.8126  0.0769    -5.1779 -4.8044
     23  -4.8129  0.0773    -5.1797 -4.8045
     24  -4.8126  0.0768    -5.1778 -4.8044
     25  -4.8126  0.0768    -5.1779 -4.8045
     26  -4.8133  0.0777    -5.1822 -4.8045
     27  -4.8133  0.0777    -5.1822 -4.8045
     28  -4.8134  0.0778    -5.1828 -4.8045
     29  -4.8134  0.0779    -5.1829 -4.8045
     30  -4.8139  0.0787    -5.1866 -4.8045
     31  -4.8134  0.0778    -5.1828 -4.8045
     32  -4.8130  0.0773    -5.1806 -4.8045
     33  -4.8129  0.0772    -5.1800 -4.8045
     34  -4.8135  0.0780    -5.1836 -4.8045
     35  -4.8134  0.0778    -5.1828 -4.8045
     36  -4.8132  0.0776    -5.1820 -4.8045
     37  -4.8131  0.0774    -5.1812 -4.8045
     38  -4.8131  0.0775    -5.1812 -4.8045
     39  -4.8130  0.0773    -5.1805 -4.8045
     40  -4.8129  0.0772    -5.1800 -4.8045
     41  -4.8127  0.0768    -5.1781 -4.8045

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0586     0.0065  0.1899
      1   0.1019  0.0589     0.0057  0.1899
      2   0.1024  0.0588     0.0061  0.1900
      3   0.1028  0.0587     0.0068  0.1901
      4   0.1077  0.0567     0.0114  0.1906
      5   0.1078  0.0563     0.0113  0.1905
      6   0.1102  0.0549     0.0170  0.1907
      7   0.1121  0.0537     0.0211  0.1909
      8   0.1132  0.0530     0.0234  0.1910
      9   0.1141  0.0524     0.0254  0.1911
     10   0.1207  0.0503     0.0325  0.1920
     11   0.1210  0.0500     0.0335  0.1921
     12   0.1238  0.0486     0.0378  0.1924
     13   0.1252  0.0478     0.0405  0.1925
     14   0.1256  0.0475     0.0416  0.1926
     15   0.1280  0.0466     0.0445  0.1929
     16   0.1282  0.0464     0.0451  0.1929
     17   0.1288  0.0461     0.0463  0.1929
     18   0.1295  0.0456     0.0478  0.1930
     19   0.1299  0.0454     0.0488  0.1930
     20   0.1301  0.0452     0.0493  0.1931
     21   0.1302  0.0451     0.0495  0.1931
     22   0.1303  0.0451     0.0497  0.1931
     23   0.1313  0.0446     0.0512  0.1932
     24   0.1314  0.0445     0.0515  0.1932
     25   0.1317  0.0443     0.0521  0.1932
     26   0.1333  0.0438     0.0540  0.1934
     27   0.1335  0.0436     0.0545  0.1935
     28   0.1339  0.0434     0.0554  0.1935
     29   0.1342  0.0432     0.0559  0.1935
     30   0.1355  0.0427     0.0573  0.1937
     31   0.1357  0.0426     0.0579  0.1937
     32   0.1359  0.0424     0.0583  0.1937
     33   0.1359  0.0424     0.0584  0.1937
     34   0.1371  0.0420     0.0598  0.1939
     35   0.1372  0.0419     0.0600  0.1939
     36   0.1372  0.0419     0.0601  0.1939
     37   0.1373  0.0418     0.0603  0.1939
     38   0.1374  0.0418     0.0606  0.1939
     39   0.1374  0.0417     0.0607  0.1939
     40   0.1375  0.0417     0.0608  0.1939
     41   0.1376  0.0416     0.0611  0.1939

