trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1132 630.00  0.00 800.00 260.00  0
  1  626 350.00  0.00 800.00 104.00  1
  2  682 380.00  0.00 800.00 260.00  0
  3  663 370.00  0.00 800.00 156.00  0
  4  716 400.00  0.00 800.00 104.00  0
  5  841 470.00  0.00 800.00 52.00  0
  6  715 400.00  0.00 800.00 52.00  0
  7  732 410.00  0.00 800.00 26.00  0
  8 1421 790.00  0.00 800.00 520.00  0
  9  695 390.00  0.00 800.00 21.50  1
 10 1421 770.00  0.00 800.00 260.00  0
 11  624 350.00  0.00 800.00 26.00  1
 12  660 370.00  0.00 800.00 26.00  1
 13  679 380.00  0.00 800.00 52.00  1
 14  660 370.00  0.00 800.00 52.00  1
 15  967 540.00  0.00 800.00 52.00  0
 16  463 260.00  0.00 800.00 52.00  1
 17  517 290.00  0.00 800.00 52.00  1
 18  895 500.00  0.00 800.00 52.00  0
 19  823 460.00  0.00 800.00 52.00  0
 20  571 320.00  0.00 800.00 52.00  1
 21  841 470.00  0.00 800.00 52.00  0
 22  571 330.00  0.00 800.00 104.00  0
 23  571 330.00  0.00 800.00 26.00  1
 24  607 340.00  0.00 800.00 52.00  1
 25  589 330.00  0.00 800.00 52.00  1
 26  607 350.00  0.00 800.00 26.00  1
 27  607 340.00  0.00 800.00 26.00  1
 28  841 470.00  0.00 800.00 52.00  0
 29  625 350.00  0.00 800.00 52.00  0
 30  643 360.00  0.00 800.00 52.00  0
 31  679 380.00  0.00 800.00 52.00  0
 32  733 410.00  0.00 800.00 52.00  0
 33  733 390.00  0.00 800.00 104.00  0
 34  733 390.00  0.00 800.00 26.00  1
 35  733 390.00  0.00 800.00 26.00  1
 36  715 400.00  0.00 800.00 52.00  0
 37  733 430.00  0.00 800.00 26.00  0
 38  678 380.00  0.00 800.00 26.00  1
 39  787 440.00  0.00 800.00 52.00  1
 40  769 430.00  0.00 800.00 52.00  1
 41  787 420.00  0.00 800.00 104.00  0
