trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  567 320.00  0.00 800.00 12.90  1
  1  700 390.00  0.00 800.00 260.00  1
  2 1097 610.00  0.00 800.00 520.00  0
  3  827 460.00  0.00 800.00 520.00  0
  4  647 360.00  0.00 800.00 520.00  1
  5  737 410.00  0.00 800.00 520.00  0
  6  629 350.00  0.00 800.00 520.00  0
  7  647 360.00  0.00 800.00 520.00  1
  8  611 340.00  0.00 800.00 520.00  1
  9  611 320.00  0.00 800.00 260.00  1
 10  809 450.00  0.00 800.00 520.00  0
 11  611 320.00  0.00 800.00 260.00  1
 12  611 320.00  0.00 800.00 260.00  1
 13  629 350.00  0.00 800.00 520.00  1
 14  773 430.00  0.00 800.00 520.00  0
 15  611 340.00  0.00 800.00 520.00  1
 16  611 330.00  0.00 800.00 260.00  1
 17  611 360.00  0.00 800.00 260.00  1
 18  755 420.00  0.00 800.00 520.00  1
 19  773 430.00  0.00 800.00 520.00  0
 20  773 410.00  0.00 800.00 260.00  0
 21  881 490.00  0.00 800.00 520.00  0
 22  863 480.00  0.00 800.00 520.00  0
 23  539 300.00  0.00 800.00 520.00  1
 24  845 470.00  0.00 800.00 520.00  0
 25  557 310.00  0.00 800.00 520.00  1
 26  557 330.00  0.00 800.00 260.00  1
 27  557 290.00  0.00 800.00 260.00  1
 28  575 320.00  0.00 800.00 520.00  1
 29  845 470.00  0.00 800.00 520.00  1
 30  845 490.00  0.00 800.00 260.00  1
 31  845 490.00  0.00 800.00 260.00  1
 32  845 490.00  0.00 800.00 260.00  1
 33  827 460.00  0.00 800.00 520.00  1
 34  917 510.00  0.00 800.00 520.00  1
 35 1043 580.00  0.00 800.00 520.00  1
 36 1115 620.00  0.00 800.00 520.00  1
 37 1151 640.00  0.00 800.00 520.00  0
 38 1151 660.00  0.00 800.00 260.00  0
 39 1133 630.00  0.00 800.00 520.00  0
 40 1151 630.00  0.00 800.00 260.00  0
 41 1151 640.00  0.00 800.00 260.00  0
