Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.8653  2.0138    -9.1388 -2.8577
      1  -4.1224  1.0737    -5.8102 -2.6672
      2  -4.9646  0.6580    -5.8872 -4.2691
      3  -4.5378  0.4759    -5.1835 -4.1714
      4  -4.2570  0.4851    -4.7636 -3.9417
      5  -4.2923  0.3623    -4.7528 -4.2384
      6  -4.2873  0.2804    -4.7396 -4.2426
      7  -4.2678  0.2060    -4.6887 -4.2429
      8  -4.2577  0.1596    -4.6527 -4.2432
      9  -4.2593  0.1306    -4.6506 -4.2456
     10  -4.2561  0.1113    -4.6355 -4.2457
     11  -4.2566  0.1009    -4.6348 -4.2465
     12  -4.2548  0.0931    -4.6237 -4.2465
     13  -4.2554  0.0891    -4.6235 -4.2471
     14  -4.2542  0.0855    -4.6144 -4.2471
     15  -4.2545  0.0842    -4.6144 -4.2474
     16  -4.2524  0.0805    -4.5964 -4.2474
     17  -4.2513  0.0785    -4.5853 -4.2473
     18  -4.2507  0.0774    -4.5785 -4.2473
     19  -4.2504  0.0767    -4.5743 -4.2473
     20  -4.2501  0.0761    -4.5704 -4.2473
     21  -4.2489  0.0740    -4.5541 -4.2473
     22  -4.2492  0.0735    -4.5545 -4.2475
     23  -4.2490  0.0732    -4.5522 -4.2475
     24  -4.2494  0.0726    -4.5526 -4.2479
     25  -4.2495  0.0723    -4.5528 -4.2480
     26  -4.2492  0.0717    -4.5474 -4.2480
     27  -4.2493  0.0714    -4.5476 -4.2481
     28  -4.2490  0.0708    -4.5425 -4.2481
     29  -4.2493  0.0702    -4.5430 -4.2484
     30  -4.2492  0.0698    -4.5400 -4.2484
     31  -4.2489  0.0693    -4.5351 -4.2484
     32  -4.2490  0.0691    -4.5353 -4.2485
     33  -4.2489  0.0690    -4.5336 -4.2485
     34  -4.2491  0.0685    -4.5341 -4.2488
     35  -4.2492  0.0684    -4.5342 -4.2488
     36  -4.1430  0.1370    -4.4960 -3.9998
     37  -4.2013  0.1058    -4.5023 -4.0553
     38  -4.2248  0.0807    -4.5046 -4.1723
     39  -4.2238  0.0798    -4.5038 -4.1690
     40  -4.2336  0.0653    -4.5049 -4.2415
     41  -4.2653  0.0932    -4.6681 -4.2492

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0586     0.0071  0.1898
      1   0.1020  0.0585     0.0071  0.1898
      2   0.1013  0.0589     0.0062  0.1898
      3   0.1016  0.0586     0.0071  0.1898
      4   0.0965  0.0601     0.0041  0.1890
      5   0.1072  0.0574     0.0099  0.1907
      6   0.1099  0.0558     0.0149  0.1909
      7   0.1135  0.0539     0.0211  0.1913
      8   0.1162  0.0524     0.0258  0.1915
      9   0.1177  0.0515     0.0290  0.1917
     10   0.1188  0.0508     0.0313  0.1918
     11   0.1193  0.0504     0.0326  0.1918
     12   0.1201  0.0499     0.0343  0.1919
     13   0.1205  0.0496     0.0353  0.1919
     14   0.1211  0.0492     0.0365  0.1920
     15   0.1213  0.0491     0.0370  0.1920
     16   0.1223  0.0486     0.0386  0.1921
     17   0.1228  0.0482     0.0397  0.1922
     18   0.1232  0.0480     0.0405  0.1922
     19   0.1234  0.0479     0.0410  0.1922
     20   0.1236  0.0477     0.0415  0.1922
     21   0.1242  0.0474     0.0424  0.1923
     22   0.1244  0.0473     0.0428  0.1923
     23   0.1245  0.0472     0.0430  0.1923
     24   0.1247  0.0471     0.0435  0.1923
     25   0.1248  0.0470     0.0437  0.1923
     26   0.1250  0.0469     0.0441  0.1924
     27   0.1251  0.0468     0.0444  0.1924
     28   0.1253  0.0467     0.0448  0.1924
     29   0.1255  0.0466     0.0453  0.1924
     30   0.1257  0.0465     0.0456  0.1924
     31   0.1258  0.0464     0.0459  0.1924
     32   0.1259  0.0463     0.0461  0.1924
     33   0.1260  0.0463     0.0462  0.1924
     34   0.1262  0.0462     0.0467  0.1925
     35   0.1262  0.0461     0.0468  0.1925
     36   0.0406  0.0136     0.0186  0.0622
     37   0.0397  0.0128     0.0186  0.0603
     38   0.0405  0.0130     0.0194  0.0612
     39   0.0408  0.0130     0.0199  0.0614
     40   0.0417  0.0132     0.0209  0.0626
     41   0.0338  0.0095     0.0161  0.0477

