Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1145  1.8769    -9.1644 -3.3195
      1  -4.6313  1.0753    -6.3475 -3.1534
      2  -3.8034  0.6918    -4.7673 -2.9665
      3  -3.3829  0.5467    -4.0619 -2.8619
      4  -3.0773  0.5421    -3.6158 -2.6252
      5  -2.8701  0.6341    -3.3808 -2.4415
      6  -2.7168  0.8391    -3.3885 -2.3489
      7  -2.6054  0.7263    -3.0929 -2.3382
      8  -2.5342  0.8153    -3.0538 -2.3226
      9  -2.4580  0.7207    -2.8373 -2.3192
     10  -2.3982  0.5822    -2.7563 -2.3179
     11  -2.3581  0.4431    -2.6304 -2.3173
     12  -2.3352  0.3211    -2.5773 -2.3170
     13  -2.3209  0.2408    -2.5719 -2.3168
     14  -2.3126  0.1798    -2.5686 -2.3166
     15  -2.3115  0.1889    -2.5669 -2.3165
     16  -2.3075  0.1392    -2.5661 -2.3165
     17  -2.3052  0.0998    -2.5657 -2.3164
     18  -2.3040  0.0734    -2.5654 -2.3164
     19  -2.3033  0.0543    -2.5652 -2.3164
     20  -2.3030  0.0399    -2.5652 -2.3164
     21  -2.3028  0.0295    -2.5651 -2.3164
     22  -2.3027  0.0216    -2.5651 -2.3164
     23  -2.3027  0.0163    -2.5651 -2.3164
     24  -2.3030  0.0389    -2.5652 -2.3164
     25  -2.3028  0.0292    -2.5652 -2.3164
     26  -2.3027  0.0217    -2.5651 -2.3164
     27  -2.3034  0.0515    -2.5653 -2.3164
     28  -2.3030  0.0379    -2.5652 -2.3164
     29  -2.3028  0.0272    -2.5652 -2.3164
     30  -2.3027  0.0201    -2.5651 -2.3164
     31  -2.3033  0.0480    -2.5653 -2.3164
     32  -2.3030  0.0351    -2.5652 -2.3164
     33  -2.3028  0.0260    -2.5652 -2.3164
     34  -2.3037  0.0624    -2.5654 -2.3164
     35  -2.3085  0.1555    -2.5662 -2.3165
     36  -2.3059  0.1141    -2.5658 -2.3164
     37  -2.3045  0.0839    -2.5656 -2.3164
     38  -2.3037  0.0617    -2.5655 -2.3164
     39  -2.3033  0.0455    -2.5653 -2.3164
     40  -2.3030  0.0332    -2.5653 -2.3164
     41  -2.3029  0.0255    -2.5653 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0587     0.0067  0.1898
      1   0.1018  0.0586     0.0071  0.1898
      2   0.1020  0.0584     0.0078  0.1898
      3   0.1016  0.0580     0.0087  0.1895
      4   0.0972  0.0588     0.0071  0.1887
      5   0.0786  0.0562     0.0038  0.1810
      6   0.0431  0.0337     0.0002  0.1074
      7   0.0463  0.0345     0.0020  0.1126
      8   0.0364  0.0249     0.0007  0.0804
      9   0.0393  0.0256     0.0023  0.0844
     10   0.0432  0.0263     0.0058  0.0893
     11   0.0464  0.0263     0.0087  0.0927
     12   0.0480  0.0260     0.0108  0.0938
     13   0.0505  0.0261     0.0136  0.0962
     14   0.0530  0.0262     0.0153  0.0990
     15   0.0513  0.0252     0.0149  0.0953
     16   0.0533  0.0252     0.0165  0.0971
     17   0.0544  0.0250     0.0179  0.0981
     18   0.0562  0.0251     0.0198  0.1001
     19   0.0582  0.0252     0.0215  0.1020
     20   0.0599  0.0253     0.0227  0.1038
     21   0.0617  0.0254     0.0242  0.1059
     22   0.0633  0.0254     0.0257  0.1076
     23   0.0650  0.0255     0.0276  0.1093
     24   0.0485  0.0175     0.0204  0.0770
     25   0.0496  0.0175     0.0214  0.0782
     26   0.0507  0.0175     0.0222  0.0793
     27   0.0399  0.0134     0.0163  0.0607
     28   0.0407  0.0134     0.0171  0.0613
     29   0.0412  0.0133     0.0178  0.0615
     30   0.0420  0.0132     0.0189  0.0621
     31   0.0342  0.0108     0.0146  0.0500
     32   0.0348  0.0107     0.0151  0.0506
     33   0.0354  0.0107     0.0156  0.0513
     34   0.0291  0.0089     0.0116  0.0412
     35   0.0235  0.0076     0.0081  0.0335
     36   0.0239  0.0075     0.0084  0.0338
     37   0.0244  0.0074     0.0088  0.0340
     38   0.0248  0.0074     0.0092  0.0342
     39   0.0252  0.0073     0.0096  0.0344
     40   0.0255  0.0073     0.0100  0.0345
     41   0.0259  0.0072     0.0105  0.0349

