Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7579  2.0718    -9.1276 -2.6630
      1  -4.0165  1.1222    -5.7979 -2.4850
      2  -4.9609  0.6634    -5.8871 -4.2654
      3  -5.3941  0.5244    -6.1067 -5.0628
      4  -5.7081  0.5754    -6.7082 -5.3900
      5  -6.1844  0.9861    -8.5643 -5.4045
      6  -5.8676  0.6166    -6.9135 -5.4137
      7  -5.6882  0.5846    -6.4640 -5.2157
      8  -5.6070  0.4888    -6.1491 -5.2056
      9  -5.6466  0.3810    -6.1374 -5.4516
     10  -5.6352  0.2913    -6.1017 -5.4783
     11  -5.8174  1.0447    -7.9311 -3.9604
     12  -5.8220  0.8452    -7.2373 -4.7657
     13  -5.8243  0.6939    -6.9200 -5.0861
     14  -5.7768  0.5738    -6.6383 -5.1445
     15  -5.8207  0.4836    -6.6158 -5.3582
     16  -5.7814  0.4103    -6.4358 -5.3626
     17  -5.8292  0.3564    -6.4417 -5.4742
     18  -5.9856  0.4925    -6.7849 -5.5183
     19  -5.9485  0.4196    -6.6616 -5.5270
     20  -5.9177  0.3665    -6.5673 -5.5254
     21  -5.9495  0.3240    -6.5753 -5.6339
     22  -5.9773  0.2930    -6.5854 -5.6710
     23  -5.9500  0.2644    -6.4720 -5.6653
     24  -5.9250  0.2434    -6.4297 -5.6593
     25  -5.9503  0.2248    -6.4336 -5.6947
     26  -5.9200  0.2095    -6.4114 -5.6814
     27  -5.9445  0.1956    -6.4173 -5.7219
     28  -5.9665  0.1850    -6.4226 -5.7802
     29  -6.0374  0.1945    -6.4469 -5.8992
     30  -6.0184  0.1838    -6.4356 -5.8968
     31  -6.0687  0.1793    -6.4466 -5.9136
     32  -6.0985  0.1694    -6.4911 -5.9285
     33  -6.1210  0.1591    -6.5217 -5.9441
     34  -6.1247  0.1545    -6.5195 -5.9486
     35  -6.1449  0.1444    -6.5473 -5.9713
     36  -6.1350  0.1370    -6.4751 -5.9658
     37  -6.1496  0.1273    -6.4989 -5.9915
     38  -6.1508  0.1252    -6.4964 -5.9952
     39  -6.1518  0.1234    -6.4940 -5.9988
     40  -6.2034  0.1443    -6.6569 -6.1036
     41  -6.1906  0.1327    -6.6308 -6.0869

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1017  0.0587     0.0068  0.1898
      2   0.1010  0.0591     0.0058  0.1898
      3   0.1008  0.0593     0.0053  0.1898
      4   0.0934  0.0608     0.0028  0.1885
      5   0.0365  0.0366     0.0001  0.1102
      6   0.0467  0.0386     0.0004  0.1218
      7   0.0437  0.0353     0.0001  0.1101
      8   0.0498  0.0373     0.0010  0.1195
      9   0.0561  0.0376     0.0036  0.1252
     10   0.0581  0.0370     0.0070  0.1265
     11   0.0108  0.0092     0.0000  0.0252
     12   0.0121  0.0089     0.0000  0.0259
     13   0.0129  0.0086     0.0001  0.0263
     14   0.0141  0.0087     0.0002  0.0272
     15   0.0152  0.0088     0.0006  0.0283
     16   0.0163  0.0089     0.0010  0.0299
     17   0.0175  0.0091     0.0014  0.0315
     18   0.0124  0.0064     0.0005  0.0206
     19   0.0131  0.0065     0.0007  0.0215
     20   0.0139  0.0065     0.0010  0.0227
     21   0.0146  0.0066     0.0012  0.0237
     22   0.0153  0.0066     0.0015  0.0246
     23   0.0160  0.0066     0.0019  0.0253
     24   0.0167  0.0067     0.0023  0.0259
     25   0.0174  0.0067     0.0029  0.0264
     26   0.0180  0.0068     0.0035  0.0269
     27   0.0187  0.0069     0.0044  0.0274
     28   0.0193  0.0069     0.0054  0.0281
     29   0.0179  0.0064     0.0038  0.0264
     30   0.0185  0.0064     0.0049  0.0268
     31   0.0184  0.0065     0.0047  0.0268
     32   0.0190  0.0066     0.0054  0.0273
     33   0.0195  0.0067     0.0065  0.0277
     34   0.0198  0.0067     0.0071  0.0281
     35   0.0204  0.0068     0.0073  0.0294
     36   0.0209  0.0068     0.0075  0.0301
     37   0.0215  0.0069     0.0077  0.0310
     38   0.0217  0.0068     0.0078  0.0311
     39   0.0218  0.0068     0.0080  0.0312
     40   0.0183  0.0058     0.0070  0.0260
     41   0.0189  0.0058     0.0072  0.0263

