trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  330 190.00  0.00 800.00  6.44  1
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  1
  3  681 380.00  0.00 800.00 156.00  1
  4  682 380.00  0.00 800.00 260.00  1
  5  557 310.00  0.00 800.00 520.00  1
  6  737 410.00  0.00 800.00 520.00  0
  7  790 440.00  0.00 800.00 260.00  0
  8  808 450.00  0.00 800.00 260.00  0
  9  646 360.00  0.00 800.00 260.00  1
 10  808 440.00  0.00 800.00 520.00  0
 11  808 440.00  0.00 800.00 520.00  1
 12    5  10.00  0.00 800.00  4.30  1
 13    3  10.00  0.00 800.00  2.00  1
 14  899 500.00  0.00 800.00 520.00  0
 15  502 280.00  0.00 800.00 260.00  1
 16  827 460.00  0.00 800.00 520.00  0
 17  628 350.00  0.00 800.00 260.00  1
 18  773 430.00  0.00 800.00 520.00  1
 19  917 510.00  0.00 800.00 520.00  0
 20  881 490.00  0.00 800.00 520.00  0
 21  592 330.00  0.00 800.00 260.00  1
 22  628 350.00  0.00 800.00 260.00  1
 23  845 470.00  0.00 800.00 520.00  0
 24  809 450.00  0.00 800.00 520.00  0
 25  664 370.00  0.00 800.00 260.00  1
 26  737 410.00  0.00 800.00 520.00  0
 27  700 390.00  0.00 800.00 260.00  1
 28  737 400.00  0.00 800.00 260.00  1
 29  701 390.00  0.00 800.00 520.00  1
 30  809 450.00  0.00 800.00 520.00  0
 31  647 360.00  0.00 800.00 520.00  1
 32  575 320.00  0.00 800.00 520.00  1
 33  557 310.00  0.00 800.00 520.00  1
 34  557 330.00  0.00 800.00 260.00  1
 35  575 320.00  0.00 800.00 520.00  1
 36  863 480.00  0.00 800.00 520.00  0
 37  557 310.00  0.00 800.00 520.00  1
 38  557 300.00  0.00 800.00 260.00  1
 39  557 300.00  0.00 800.00 260.00  1
 40  863 480.00  0.00 800.00 520.00  1
 41  881 490.00  0.00 800.00 520.00  0
