1,1,0.4,2,1,0.4482
1,2,0.6,0,1,0.28232
1,3,0.4,0,1,0.34843
1,4,0.6,2,1,0.099716
1,5,0.3,0,1,0.41501
1,6,0.3,0,1,0.31541
1,7,0.3,0,1,0.24907
1,8,0.4,0,1,0.26568
1,9,0.3,0,1,0.29865
1,10,0.6,0,1,0.033354
1,11,0.4,0,1,0.31537
1,12,0.3,0,1,0.26567
1,13,0.6,0,1,0.083131
1,14,0.5,0,1,0.31545
1,15,0.6,0,1,0.28226
1,16,0.4,0,1,0.28224
1,17,0.5,2,1,0.2491
1,18,0.3,0,1,0.29889
1,19,0.3,0,1,0.26566
1,20,0.5,0,1,0.21587
1,21,0.5,0,1,0.23247
1,22,0.5,0,1,0.18268
1,23,0.4,2,1,0.21567
1,24,0.5,0,1,0.23247
1,25,0.6,0,1,0.54774
1,26,0.3,2,1,0.41481
1,27,0.4,0,1,0.26566
1,28,0.3,0,1,0.28218
1,29,0.6,0,1,0.11631
1,30,0.5,0,1,0.26566
1,31,0.5,0,1,0.1163
1,32,0.4,2,1,0.36523
1,33,0.6,0,1,0.16604
1,34,0.6,0,1,0.16616
1,35,0.6,2,0,NaN
1,36,0.6,0,1,0.24909
1,37,0.3,0,1,0.34846
1,38,0.5,0,1,0.29887
1,39,0.5,2,1,0.34865
1,40,0.3,0,1,0.34863
1,41,0.4,0,1,0.29886
1,42,0.4,2,1,0.33204
1,43,0.5,0,1,0.29892
1,44,0.3,0,1,0.33204
1,45,0.3,0,1,0.34862
1,46,0.4,0,1,0.26566
1,47,0.6,0,1,0.049912
1,48,0.6,0,1,0.1329
1,49,0.6,2,1,0.083131
1,50,0.6,2,1,0.13292
1,51,0.5,2,1,0.24907
1,52,0.6,0,1,0.28216
1,53,0.4,0,1,0.38162
1,54,0.5,0,1,0.21588
1,55,0.5,0,1,0.26567
1,56,0.6,0,1,0.14954
1,57,0.5,0,1,0.1827
1,58,0.3,0,1,0.29864
1,59,0.4,0,1,0.23248
1,60,0.4,0,1,0.21586
1,61,0.3,0,1,0.26566
1,62,0.6,0,1,0.033145
1,63,0.4,0,1,0.29885
1,64,0.6,0,1,0.11632
1,65,0.6,2,1,0.083114
1,66,0.4,0,1,0.26567
1,67,0.5,0,1,0.1827
1,68,0.3,0,1,0.33212
1,69,0.5,2,1,0.19929
1,70,0.5,0,1,0.24905
1,71,0.6,2,1,0.1495
1,72,0.5,0,1,0.28226
1,73,0.3,0,1,0.2988
1,74,0.4,0,1,0.26579
1,75,0.5,0,1,0.08315
1,76,0.4,0,1,0.26567
