trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1125 630.00  0.00 800.00 12.90  0
  1  624 350.00  0.00 800.00 26.00  0
  2  765 430.00  0.00 800.00 12.90  0
  3  675 380.00  0.00 800.00 12.90  1
  4  676 380.00  0.00 800.00 17.20  1
  5  658 370.00  0.00 800.00 17.20  1
  6  661 370.00  0.00 800.00 52.00  0
  7  767 430.00  0.00 800.00 21.50  0
  8  747 420.00  0.00 800.00 12.90  0
  9 1418 790.00  0.00 800.00 104.00  0
 10  676 380.00  0.00 800.00 17.20  1
 11  640 360.00  0.00 800.00 17.20  1
 12  839 470.00  0.00 800.00 21.50  0
 13  729 410.00  0.00 800.00 12.90  0
 14  495 280.00  0.00 800.00 12.90  1
 15  658 370.00  0.00 800.00 17.20  0
 16  712 400.00  0.00 800.00 17.20  0
 17  730 410.00  0.00 800.00 17.20  0
 18  730 390.00  0.00 800.00 21.50  0
 19  712 400.00  0.00 800.00 17.20  0
 20  585 330.00  0.00 800.00 12.90  1
 21  712 400.00  0.00 800.00 21.50  0
 22  819 460.00  0.00 800.00 12.90  0
 23  603 340.00  0.00 800.00 12.90  1
 24  712 400.00  0.00 800.00 17.20  0
 25  712 390.00  0.00 800.00 12.90  0
 26  656 370.00  0.00 800.00 10.80  1
 27  603 340.00  0.00 800.00 12.90  1
 28  730 410.00  0.00 800.00 17.20  0
 29  674 380.00  0.00 800.00 10.80  1
 30  674 380.00  0.00 800.00 12.90  1
 31  712 400.00  0.00 800.00 17.20  0
 32  621 350.00  0.00 800.00 12.90  1
 33  621 350.00  0.00 800.00 10.80  1
 34  872 490.00  0.00 800.00 10.80  0
 35  712 400.00  0.00 800.00 17.20  0
 36  692 390.00  0.00 800.00 10.80  1
 37  801 450.00  0.00 800.00 12.90  0
 38  801 430.00  0.00 800.00 10.80  1
 39 1244 700.00  0.00 800.00  1.00  0
 40  712 400.00  0.00 800.00 17.20  0
 41  763 430.00  0.00 800.00  8.60  0
