Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7571  2.0721    -9.1275 -2.6623
      1  -4.0162  1.1228    -5.7982 -2.4847
      2  -4.9608  0.6648    -5.8874 -4.2649
      3  -4.5324  0.4860    -5.1840 -4.1434
      4  -4.3622  0.4109    -4.8321 -4.0402
      5  -4.5292  0.3578    -4.9707 -4.3451
      6  -4.5477  0.2708    -4.9628 -4.5197
      7  -4.5187  0.1948    -4.7839 -4.5195
      8  -4.5176  0.1474    -4.7833 -4.5206
      9  -4.5097  0.1089    -4.7775 -4.5206
     10  -4.4438  0.3119    -4.7788 -4.2566
     11  -4.4950  0.2458    -4.7808 -4.3441
     12  -4.4881  0.1903    -4.7776 -4.3504
     13  -4.4845  0.1545    -4.7757 -4.3537
     14  -4.4824  0.1325    -4.7747 -4.3539
     15  -4.4821  0.1170    -4.7744 -4.3572
     16  -4.4803  0.1109    -4.7740 -4.3515
     17  -4.4821  0.0992    -4.7741 -4.3589
     18  -4.4833  0.0927    -4.7741 -4.3642
     19  -4.4841  0.0892    -4.7741 -4.3678
     20  -4.4851  0.0862    -4.7741 -4.3728
     21  -4.4856  0.0848    -4.7742 -4.3752
     22  -4.4854  0.0846    -4.7741 -4.3745
     23  -4.4859  0.0836    -4.7741 -4.3769
     24  -4.4859  0.0833    -4.7741 -4.3774
     25  -4.4866  0.0822    -4.7741 -4.3808
     26  -4.4868  0.0817    -4.7741 -4.3823
     27  -4.4872  0.0810    -4.7742 -4.3845
     28  -4.4855  0.0833    -4.7740 -4.3752
     29  -4.4853  0.0835    -4.7740 -4.3743
     30  -4.4854  0.0834    -4.7740 -4.3747
     31  -4.4837  0.0856    -4.7739 -4.3669
     32  -4.4821  0.0876    -4.7738 -4.3600
     33  -4.4816  0.0882    -4.7738 -4.3580
     34  -4.4819  0.0879    -4.7738 -4.3589
     35  -4.4818  0.0880    -4.7738 -4.3586
     36  -4.4817  0.0881    -4.7738 -4.3582
     37  -4.4929  0.0723    -4.7745 -4.4272
     38  -4.3822  0.1402    -4.7633 -4.2640
     39  -4.3842  0.1397    -4.7636 -4.2648
     40  -4.3783  0.1400    -4.7626 -4.2635
     41  -4.3766  0.1400    -4.7623 -4.2632

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0588     0.0067  0.1898
      2   0.1010  0.0591     0.0057  0.1897
      3   0.1012  0.0588     0.0063  0.1897
      4   0.1036  0.0582     0.0078  0.1901
      5   0.1064  0.0576     0.0092  0.1906
      6   0.1145  0.0550     0.0169  0.1917
      7   0.1223  0.0517     0.0269  0.1926
      8   0.1231  0.0510     0.0296  0.1926
      9   0.1284  0.0485     0.0379  0.1932
     10   0.0655  0.0396     0.0087  0.1388
     11   0.0733  0.0406     0.0129  0.1475
     12   0.0757  0.0399     0.0163  0.1489
     13   0.0785  0.0395     0.0195  0.1507
     14   0.0814  0.0394     0.0222  0.1532
     15   0.0829  0.0391     0.0240  0.1541
     16   0.0859  0.0393     0.0260  0.1572
     17   0.0863  0.0391     0.0271  0.1573
     18   0.0866  0.0390     0.0278  0.1574
     19   0.0867  0.0389     0.0282  0.1574
     20   0.0870  0.0387     0.0288  0.1575
     21   0.0871  0.0387     0.0291  0.1576
     22   0.0886  0.0385     0.0303  0.1585
     23   0.0887  0.0384     0.0306  0.1586
     24   0.0894  0.0383     0.0315  0.1589
     25   0.0895  0.0382     0.0319  0.1590
     26   0.0896  0.0381     0.0321  0.1590
     27   0.0897  0.0381     0.0324  0.1591
     28   0.0922  0.0384     0.0338  0.1617
     29   0.0933  0.0382     0.0349  0.1624
     30   0.0938  0.0381     0.0354  0.1627
     31   0.0959  0.0384     0.0363  0.1647
     32   0.0980  0.0386     0.0372  0.1666
     33   0.0993  0.0386     0.0380  0.1676
     34   0.0994  0.0385     0.0382  0.1676
     35   0.1002  0.0384     0.0389  0.1681
     36   0.1009  0.0383     0.0396  0.1686
     37   0.0732  0.0265     0.0301  0.1173
     38   0.0476  0.0184     0.0201  0.0791
     39   0.0479  0.0184     0.0207  0.0793
     40   0.0483  0.0186     0.0210  0.0801
     41   0.0487  0.0186     0.0212  0.0806

