1,1,2,2,0,7.1858
1,2,2,1,1,1.6654
1,3,2,2,1,0.67367
1,4,1,1,1,0.51669
1,5,1,1,1,0.37948
1,6,2,2,1,0.46234
1,7,2,1,1,0.33927
1,8,2,1,1,0.34253
1,9,1,2,1,0.51445
1,10,2,1,1,0.48876
1,11,1,2,1,0.40032
1,12,2,2,1,0.47542
1,13,1,2,1,0.37628
1,14,2,2,1,0.42892
1,15,1,0,1,0.58532
1,16,1,2,1,0.62607
1,17,2,2,1,0.46726
1,18,2,1,1,0.51279
1,19,1,2,1,0.79886
1,20,2,2,1,0.53531
1,21,2,2,1,0.45449
1,22,2,2,1,0.46563
1,23,1,1,1,0.45426
1,24,2,1,1,0.45227
1,25,1,1,1,0.42415
1,26,1,2,1,0.49423
1,27,1,2,1,0.3717
1,28,2,0,0,0.31874
1,29,2,2,1,0.49672
1,30,1,2,1,0.63238
1,31,1,1,1,0.78494
1,32,2,0,1,0.49616
1,33,1,1,1,0.54053
1,34,2,2,1,0.40411
1,35,2,0,1,0.44963
1,36,1,0,1,0.42919
1,37,1,1,1,0.47563
1,38,2,1,1,0.50446
1,39,1,0,1,0.44888
1,40,1,2,1,0.59754
1,41,2,0,1,0.46253
1,42,1,1,1,0.62789
1,43,2,0,1,0.54031
1,44,2,2,1,0.61489
1,45,1,0,1,0.48776
1,46,2,0,1,0.37923
1,47,1,1,1,0.34279
1,48,2,0,1,0.46556
1,49,2,0,1,0.52556
1,50,1,0,1,0.46246
1,51,1,0,1,0.41038
1,52,1,0,1,0.44963
1,53,1,2,1,0.46787
1,54,1,0,1,0.46533
1,55,1,0,1,0.43873
1,56,1,1,1,0.38898
1,57,2,1,1,0.519
1,58,1,1,1,0.51026
1,59,1,1,1,0.42998
1,60,1,0,1,0.41935
1,61,2,0,1,0.41597
1,62,2,1,1,0.51559
1,63,1,2,1,0.61833
1,64,2,2,1,0.46948
1,65,2,1,1,0.53785
1,66,2,0,1,0.55288
1,67,2,2,1,0.63174
1,68,2,0,1,0.67314
1,69,2,1,1,0.46146
1,70,1,1,1,0.57883
1,71,2,1,1,0.75355
1,72,2,0,1,0.55334
1,73,2,2,1,0.62965
1,74,2,0,1,0.48853
1,75,1,2,1,0.60583
1,76,1,1,1,0.39152
1,77,1,1,1,0.46781
1,78,2,1,1,0.54563
1,79,2,0,1,0.34418
1,80,2,1,1,0.58763
1,81,1,2,1,0.53946
1,82,2,1,1,0.55445
1,83,1,2,1,0.56301
1,84,1,0,1,0.81109
1,85,1,1,1,0.79882
1,86,2,2,1,0.51817
1,87,1,0,1,0.41989
1,88,1,2,1,0.52017
1,89,1,2,1,0.52157
1,90,1,2,0,0.51147
1,91,1,1,1,0.6539
1,92,2,0,1,0.51941
1,93,2,0,1,0.46273
1,94,2,2,1,0.80334
1,95,1,0,1,0.49077
1,96,2,0,1,0.56683
1,97,2,2,1,0.51825
1,98,2,2,1,0.45368
1,99,2,1,1,0.44208
1,100,2,2,1,0.61645
1,101,2,0,1,0.42576
1,102,1,2,1,0.44745
1,103,1,1,1,0.41926
1,104,2,1,1,0.45704
1,105,1,1,1,0.42924
1,106,1,2,1,0.5855
1,107,2,1,1,0.42751
1,108,1,0,1,0.45419
1,109,2,0,1,0.45132
1,110,1,2,1,0.43328
1,111,1,2,1,0.51937
1,112,2,1,1,0.52512
1,113,2,0,1,0.36673
1,114,1,1,1,0.49579
1,115,2,0,1,0.3508
1,116,2,0,1,0.45141
1,117,2,2,1,0.51935
1,118,1,1,1,0.4284
