trialNum, leftMoney, leftTime, rightMoney, rightTime
5.0, 800, 520.0, 400, 0
6.0, 800, 520.0, 200, 0
7.0, 800, 520.0, 300, 0
8.0, 800, 520.0, 350, 0
9.0, 800, 520.0, 325, 0
10.0, 800, 520.0, 337, 0
11.0, 400, 0.0, 800, 4
12.0, 600, 0.0, 800, 4
13.0, 700, 0.0, 800, 4
14.0, 650, 0.0, 800, 4
15.0, 675, 0.0, 800, 4
16.0, 687, 0.0, 800, 4
17.0, 800, 2.0, 400, 0
18.0, 800, 2.0, 600, 0
19.0, 800, 2.0, 700, 0
20.0, 800, 2.0, 650, 0
21.0, 800, 2.0, 675, 0
22.0, 800, 2.0, 687, 0
23.0, 800, 26.0, 400, 0
24.0, 800, 26.0, 600, 0
25.0, 800, 26.0, 500, 0
26.0, 800, 26.0, 550, 0
27.0, 800, 26.0, 575, 0
28.0, 800, 26.0, 587, 0
29.0, 400, 0.0, 800, 1
30.0, 600, 0.0, 800, 1
31.0, 700, 0.0, 800, 1
32.0, 650, 0.0, 800, 1
33.0, 675, 0.0, 800, 1
34.0, 687, 0.0, 800, 1
35.0, 800, 52.0, 400, 0
36.0, 800, 52.0, 600, 0
37.0, 800, 52.0, 500, 0
38.0, 800, 52.0, 550, 0
39.0, 800, 52.0, 525, 0
40.0, 800, 52.0, 537, 0
41.0, 800, 156.0, 400, 0
42.0, 800, 156.0, 200, 0
43.0, 800, 156.0, 300, 0
44.0, 800, 156.0, 350, 0
45.0, 800, 156.0, 375, 0
46.0, 800, 156.0, 387, 0
