Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.0514  1.9077    -9.1576 -3.2103
      1  -7.6406  1.0484    -5.5770 -6.2638
      2  -6.7269  0.6553    -7.7048 -6.1734
      3  -6.2720  0.5494    -6.9282 -5.8228
      4  -6.4636  0.4603    -7.0281 -6.2415
      5  -6.0571  1.2549    -8.3464 -3.4922
      6  -6.1033  1.0818    -7.9738 -3.9779
      7  -6.2521  0.8696    -7.7838 -5.0464
      8  -6.1480  0.7096    -7.1334 -5.2114
      9  -5.8370  0.9086    -7.1468 -4.2646
     10  -5.4190  1.2948    -8.1455 -3.2177
     11  -5.3775  1.1229    -7.3491 -3.4512
     12  -5.3506  0.9933    -6.7918 -3.6349
     13  -5.5274  0.8043    -6.7093 -4.3329
     14  -5.6462  0.6776    -6.6973 -4.7687
     15  -5.7431  0.5920    -6.7092 -5.0344
     16  -5.8451  0.5340    -6.7686 -5.2338
     17  -5.7781  0.4700    -6.6111 -5.2113
     18  -5.5878  0.5430    -6.4415 -4.9436
     19  -5.6465  0.4822    -6.4574 -5.1037
     20  -5.5928  0.4363    -6.3731 -5.0886
     21  -5.4131  0.5502    -6.2687 -4.7991
     22  -5.2444  0.7205    -6.2359 -4.4260
     23  -5.2279  0.6100    -6.1301 -4.5224
     24  -5.2188  0.5392    -6.0975 -4.5470
     25  -5.0550  0.5964    -5.9463 -4.3106
     26  -5.0455  0.5373    -5.8939 -4.3340
     27  -4.9397  0.5289    -5.8064 -4.2492
     28  -4.7693  0.5845    -5.6483 -3.9934
     29  -4.8775  0.5215    -5.7205 -4.2397
     30  -4.9649  0.4749    -5.7739 -4.3755
     31  -4.8490  0.4926    -5.6142 -4.2646
     32  -4.8876  0.4450    -5.6266 -4.3366
     33  -4.7944  0.4451    -5.5560 -4.2643
     34  -4.7898  0.4141    -5.5482 -4.2686
     35  -4.8601  0.3874    -5.5805 -4.3634
     36  -4.9270  0.3669    -5.6083 -4.5054
     37  -5.0192  0.3647    -5.7208 -4.5806
     38  -5.0889  0.3554    -5.7874 -4.6661
     39  -5.0376  0.3425    -5.7102 -4.6207
     40  -5.0979  0.3331    -5.7727 -4.7160
     41  -5.0217  0.3405    -5.6533 -4.6212

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0586     0.0073  0.1899
      1   0.1020  0.0587     0.0071  0.1899
      2   0.0999  0.0596     0.0050  0.1896
      3   0.0981  0.0602     0.0034  0.1894
      4   0.0990  0.0592     0.0044  0.1893
      5   0.0150  0.0167     0.0000  0.0454
      6   0.0171  0.0168     0.0000  0.0474
      7   0.0199  0.0174     0.0001  0.0511
      8   0.0231  0.0184     0.0001  0.0553
      9   0.0137  0.0109     0.0000  0.0317
     10   0.0065  0.0052     0.0000  0.0130
     11   0.0075  0.0049     0.0000  0.0134
     12   0.0082  0.0046     0.0001  0.0135
     13   0.0089  0.0048     0.0001  0.0147
     14   0.0096  0.0050     0.0002  0.0164
     15   0.0103  0.0052     0.0003  0.0176
     16   0.0109  0.0054     0.0005  0.0186
     17   0.0115  0.0056     0.0006  0.0193
     18   0.0097  0.0045     0.0003  0.0148
     19   0.0102  0.0047     0.0005  0.0160
     20   0.0107  0.0048     0.0006  0.0171
     21   0.0085  0.0036     0.0003  0.0129
     22   0.0071  0.0029     0.0001  0.0101
     23   0.0074  0.0026     0.0002  0.0102
     24   0.0075  0.0024     0.0003  0.0103
     25   0.0072  0.0021     0.0002  0.0076
     26   0.0073  0.0019     0.0003  0.0077
     27   0.0073  0.0019     0.0004  0.0079
     28   0.0070  0.0016     0.0003  0.0068
     29   0.0071  0.0016     0.0003  0.0069
     30   0.0072  0.0017     0.0004  0.0070
     31   0.0071  0.0016     0.0003  0.0069
     32   0.0072  0.0016     0.0004  0.0069
     33   0.0072  0.0016     0.0004  0.0069
     34   0.0072  0.0015     0.0004  0.0069
     35   0.0073  0.0016     0.0004  0.0070
     36   0.0074  0.0017     0.0004  0.0078
     37   0.0073  0.0015     0.0004  0.0069
     38   0.0072  0.0015     0.0004  0.0069
     39   0.0073  0.0016     0.0004  0.0070
     40   0.0073  0.0016     0.0004  0.0071
     41   0.0072  0.0015     0.0004  0.0069

