Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7565  2.0723    -9.1275 -2.6618
      1  -7.6345  1.0598    -5.5853 -6.2575
      2  -6.7189  0.6820    -7.7138 -6.1443
      3  -6.2551  0.5990    -6.9323 -5.6966
      4  -6.4619  0.4757    -7.0484 -6.2337
      5  -6.0576  1.2204    -8.2250 -3.5072
      6  -6.2180  0.9775    -7.9488 -4.4934
      7  -6.1591  0.7942    -7.2538 -4.9886
      8  -6.2504  0.6265    -7.1657 -5.6793
      9  -6.1476  0.5398    -6.8310 -5.6557
     10  -6.2049  0.4351    -6.8117 -5.9187
     11  -6.2365  0.3560    -6.7891 -6.0066
     12  -6.2477  0.2974    -6.7591 -6.0701
     13  -6.2592  0.2594    -6.7428 -6.1720
     14  -6.1998  0.1969    -6.6558 -6.1229
     15  -6.2043  0.1708    -6.6525 -6.1727
     16  -6.2088  0.1530    -6.6509 -6.1778
     17  -6.2097  0.1418    -6.6481 -6.1796
     18  -6.2105  0.1340    -6.6458 -6.1812
     19  -6.2105  0.1291    -6.6436 -6.1820
     20  -6.1843  0.0893    -6.5069 -6.1802
     21  -6.1853  0.0847    -6.5030 -6.1816
     22  -6.1856  0.0817    -6.4989 -6.1823
     23  -6.1857  0.0795    -6.4950 -6.1828
     24  -6.1857  0.0779    -6.4914 -6.1830
     25  -6.1857  0.0764    -6.4879 -6.1833
     26  -6.1857  0.0750    -6.4845 -6.1836
     27  -6.1856  0.0739    -6.4815 -6.1837
     28  -6.1755  0.0507    -6.4397 -6.1830
     29  -6.1757  0.0494    -6.4396 -6.1833
     30  -6.1757  0.0487    -6.4395 -6.1834
     31  -6.1757  0.0480    -6.4394 -6.1835
     32  -6.1722  0.0365    -6.4362 -6.1832
     33  -6.1735  0.0321    -6.4364 -6.1844
     34  -6.1716  0.0225    -6.4346 -6.1843
     35  -6.1717  0.0216    -6.4346 -6.1844
     36  -6.1721  0.0198    -6.4346 -6.1847
     37  -6.1720  0.0196    -6.4346 -6.1847
     38  -6.1720  0.0193    -6.4346 -6.1847
     39  -6.1720  0.0191    -6.4346 -6.1847
     40  -6.1720  0.0189    -6.4345 -6.1847
     41  -6.1720  0.0185    -6.4345 -6.1847

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0067  0.1898
      1   0.1015  0.0589     0.0062  0.1898
      2   0.0992  0.0599     0.0043  0.1895
      3   0.0971  0.0606     0.0029  0.1893
      4   0.0985  0.0595     0.0039  0.1892
      5   0.0175  0.0196     0.0000  0.0538
      6   0.0210  0.0204     0.0000  0.0584
      7   0.0244  0.0211     0.0001  0.0623
      8   0.0276  0.0215     0.0001  0.0662
      9   0.0310  0.0232     0.0005  0.0729
     10   0.0345  0.0238     0.0019  0.0769
     11   0.0375  0.0241     0.0037  0.0804
     12   0.0392  0.0240     0.0058  0.0817
     13   0.0413  0.0242     0.0075  0.0839
     14   0.0459  0.0254     0.0094  0.0905
     15   0.0474  0.0253     0.0109  0.0918
     16   0.0491  0.0253     0.0126  0.0935
     17   0.0500  0.0252     0.0140  0.0942
     18   0.0509  0.0251     0.0148  0.0949
     19   0.0515  0.0250     0.0154  0.0953
     20   0.0554  0.0254     0.0181  0.0998
     21   0.0563  0.0253     0.0192  0.1006
     22   0.0570  0.0252     0.0203  0.1011
     23   0.0574  0.0252     0.0210  0.1014
     24   0.0578  0.0251     0.0214  0.1016
     25   0.0582  0.0250     0.0218  0.1019
     26   0.0586  0.0249     0.0222  0.1022
     27   0.0589  0.0249     0.0226  0.1024
     28   0.0616  0.0250     0.0249  0.1055
     29   0.0621  0.0250     0.0255  0.1058
     30   0.0622  0.0249     0.0259  0.1059
     31   0.0625  0.0249     0.0263  0.1061
     32   0.0642  0.0249     0.0282  0.1078
     33   0.0660  0.0252     0.0291  0.1100
     34   0.0679  0.0254     0.0305  0.1122
     35   0.0683  0.0253     0.0310  0.1126
     36   0.0700  0.0256     0.0322  0.1147
     37   0.0701  0.0255     0.0324  0.1148
     38   0.0703  0.0255     0.0327  0.1149
     39   0.0704  0.0255     0.0330  0.1150
     40   0.0706  0.0254     0.0333  0.1151
     41   0.0709  0.0254     0.0339  0.1153

