Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7567  2.0723    -9.1275 -2.6619
      1  -7.5058  1.1127    -6.0436 -6.0016
      2  -6.5917  0.6842    -7.6299 -5.9113
      3  -6.1491  0.5093    -6.8315 -5.7325
      4  -5.8308  0.5325    -6.4038 -5.2765
      5  -5.9210  0.3339    -6.4028 -5.8793
      6  -5.9321  0.2543    -6.3941 -5.8996
      7  -5.9352  0.2100    -6.3884 -5.9020
      8  -5.9366  0.1830    -6.3842 -5.9038
      9  -5.9375  0.1661    -6.3808 -5.9055
     10  -5.9374  0.1562    -6.3782 -5.9062
     11  -5.9372  0.1501    -6.3762 -5.9066
     12  -5.9371  0.1452    -6.3741 -5.9073
     13  -5.9368  0.1420    -6.3724 -5.9076
     14  -5.9365  0.1395    -6.3708 -5.9078
     15  -5.9363  0.1370    -6.3692 -5.9082
     16  -5.9360  0.1348    -6.3678 -5.9085
     17  -5.9358  0.1328    -6.3664 -5.9087
     18  -5.9355  0.1313    -6.3653 -5.9088
     19  -5.9352  0.1299    -6.3642 -5.9089
     20  -5.9349  0.1286    -6.3633 -5.9090
     21  -5.9347  0.1277    -6.3626 -5.9090
     22  -5.9345  0.1267    -6.3618 -5.9090
     23  -5.9342  0.1255    -6.3609 -5.9091
     24  -5.9340  0.1245    -6.3602 -5.9091
     25  -5.9338  0.1234    -6.3593 -5.9092
     26  -5.9337  0.1223    -6.3585 -5.9093
     27  -5.9335  0.1213    -6.3577 -5.9094
     28  -5.9333  0.1206    -6.3571 -5.9094
     29  -5.9331  0.1198    -6.3564 -5.9095
     30  -5.9330  0.1189    -6.3557 -5.9095
     31  -5.9328  0.1181    -6.3550 -5.9096
     32  -5.9326  0.1175    -6.3544 -5.9096
     33  -5.9325  0.1170    -6.3541 -5.9096
     34  -5.9324  0.1165    -6.3537 -5.9096
     35  -5.9323  0.1159    -6.3531 -5.9097
     36  -5.9321  0.1155    -6.3527 -5.9097
     37  -5.9320  0.1150    -6.3523 -5.9097
     38  -5.9319  0.1145    -6.3518 -5.9097
     39  -5.9318  0.1141    -6.3514 -5.9097
     40  -5.9317  0.1138    -6.3511 -5.9097
     41  -5.9316  0.1133    -6.3507 -5.9097

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1019  0.0586     0.0071  0.1899
      2   0.1004  0.0592     0.0057  0.1897
      3   0.1006  0.0591     0.0055  0.1896
      4   0.0944  0.0608     0.0029  0.1887
      5   0.1068  0.0576     0.0089  0.1906
      6   0.1097  0.0560     0.0145  0.1909
      7   0.1113  0.0550     0.0177  0.1910
      8   0.1126  0.0542     0.0204  0.1912
      9   0.1139  0.0535     0.0226  0.1913
     10   0.1146  0.0530     0.0240  0.1914
     11   0.1151  0.0527     0.0251  0.1914
     12   0.1159  0.0523     0.0265  0.1915
     13   0.1163  0.0520     0.0275  0.1915
     14   0.1167  0.0518     0.0282  0.1916
     15   0.1173  0.0515     0.0291  0.1916
     16   0.1178  0.0512     0.0300  0.1917
     17   0.1183  0.0509     0.0308  0.1917
     18   0.1185  0.0508     0.0313  0.1917
     19   0.1188  0.0506     0.0319  0.1918
     20   0.1190  0.0505     0.0323  0.1918
     21   0.1191  0.0504     0.0326  0.1918
     22   0.1193  0.0503     0.0330  0.1918
     23   0.1195  0.0502     0.0335  0.1918
     24   0.1197  0.0500     0.0338  0.1918
     25   0.1200  0.0499     0.0344  0.1919
     26   0.1203  0.0497     0.0349  0.1919
     27   0.1205  0.0496     0.0354  0.1919
     28   0.1207  0.0495     0.0356  0.1919
     29   0.1209  0.0494     0.0360  0.1920
     30   0.1211  0.0493     0.0364  0.1920
     31   0.1213  0.0491     0.0368  0.1920
     32   0.1215  0.0490     0.0370  0.1920
     33   0.1215  0.0490     0.0372  0.1920
     34   0.1216  0.0489     0.0374  0.1920
     35   0.1218  0.0488     0.0377  0.1921
     36   0.1219  0.0488     0.0379  0.1921
     37   0.1220  0.0487     0.0381  0.1921
     38   0.1221  0.0487     0.0383  0.1921
     39   0.1222  0.0486     0.0385  0.1921
     40   0.1222  0.0486     0.0386  0.1921
     41   0.1224  0.0485     0.0389  0.1921

