Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.0271  1.9210    -9.1550 -3.1661
      1  -7.6396  1.0498    -5.5783 -6.2623
      2  -6.7265  0.6597    -7.7111 -6.1719
      3  -7.0431  0.5273    -7.8717 -6.7249
      4  -7.2086  0.4703    -8.0584 -6.9940
      5  -7.3859  0.4800    -8.4183 -7.1496
      6  -7.7398  0.7115    -9.1298 -7.2897
      7  -7.5734  0.5574    -8.6513 -7.2855
      8  -7.3993  0.5764    -8.3188 -7.1007
      9  -7.4219  0.4695    -8.2344 -7.2138
     10  -7.4317  0.3946    -8.1495 -7.2789
     11  -7.4377  0.3439    -8.0883 -7.2871
     12  -7.4372  0.3084    -8.0581 -7.2900
     13  -7.4351  0.2842    -8.0307 -7.2920
     14  -7.4334  0.2656    -8.0026 -7.2944
     15  -7.4323  0.2513    -7.9764 -7.2966
     16  -7.4297  0.2416    -7.9558 -7.2971
     17  -7.4277  0.2325    -7.9329 -7.2981
     18  -7.4255  0.2258    -7.9140 -7.2984
     19  -7.4237  0.2196    -7.8951 -7.2988
     20  -7.4220  0.2151    -7.8803 -7.2989
     21  -7.4205  0.2111    -7.8665 -7.2990
     22  -7.4192  0.2070    -7.8507 -7.2993
     23  -7.4183  0.2030    -7.8346 -7.2996
     24  -7.4239  0.2804    -8.0714 -7.2903
     25  -7.3495  0.1914    -7.8107 -7.2856
     26  -7.3506  0.1857    -7.8088 -7.2877
     27  -7.3085  0.1291    -7.7334 -7.2846
     28  -7.3084  0.1251    -7.7306 -7.2855
     29  -7.2904  0.0943    -7.6352 -7.2841
     30  -7.2944  0.0904    -7.6459 -7.2872
     31  -7.2825  0.0675    -7.5486 -7.2861
     32  -7.2828  0.0655    -7.5484 -7.2867
     33  -7.2832  0.0632    -7.5483 -7.2873
     34  -7.2836  0.0613    -7.5481 -7.2879
     35  -7.2846  0.0590    -7.5482 -7.2888
     36  -7.2790  0.0441    -7.5431 -7.2883
     37  -7.2668  0.0663    -7.5411 -7.2775
     38  -7.2668  0.0659    -7.5411 -7.2776
     39  -7.2670  0.0653    -7.5410 -7.2778
     40  -7.2350  0.1037    -7.5381 -7.0886
     41  -7.2353  0.1032    -7.5380 -7.0895

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1017  0.0588     0.0066  0.1898
      2   0.0995  0.0597     0.0047  0.1896
      3   0.1008  0.0592     0.0061  0.1898
      4   0.1020  0.0587     0.0075  0.1899
      5   0.0981  0.0599     0.0064  0.1894
      6   0.0488  0.0430     0.0014  0.1384
      7   0.0603  0.0458     0.0029  0.1512
      8   0.0522  0.0386     0.0018  0.1250
      9   0.0554  0.0383     0.0041  0.1275
     10   0.0580  0.0380     0.0066  0.1293
     11   0.0614  0.0380     0.0087  0.1323
     12   0.0631  0.0377     0.0105  0.1334
     13   0.0645  0.0374     0.0122  0.1344
     14   0.0665  0.0372     0.0142  0.1359
     15   0.0686  0.0372     0.0158  0.1377
     16   0.0695  0.0370     0.0169  0.1382
     17   0.0709  0.0368     0.0184  0.1394
     18   0.0717  0.0366     0.0197  0.1400
     19   0.0727  0.0365     0.0210  0.1407
     20   0.0732  0.0364     0.0217  0.1410
     21   0.0737  0.0362     0.0223  0.1413
     22   0.0745  0.0361     0.0231  0.1419
     23   0.0755  0.0360     0.0241  0.1426
     24   0.0449  0.0199     0.0137  0.0782
     25   0.0490  0.0200     0.0171  0.0822
     26   0.0502  0.0202     0.0181  0.0835
     27   0.0536  0.0203     0.0217  0.0874
     28   0.0543  0.0202     0.0223  0.0880
     29   0.0565  0.0202     0.0246  0.0899
     30   0.0581  0.0206     0.0257  0.0924
     31   0.0603  0.0206     0.0281  0.0948
     32   0.0609  0.0206     0.0286  0.0952
     33   0.0616  0.0205     0.0293  0.0958
     34   0.0623  0.0205     0.0299  0.0963
     35   0.0635  0.0206     0.0308  0.0978
     36   0.0653  0.0207     0.0327  0.0999
     37   0.0543  0.0160     0.0280  0.0801
     38   0.0544  0.0160     0.0281  0.0801
     39   0.0546  0.0159     0.0283  0.0802
     40   0.0508  0.0148     0.0259  0.0744
     41   0.0510  0.0148     0.0263  0.0745

